epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.17198389768600464,0.19684528112411492,-1.0792677521705627,"[244, 244, 244, 244]"
4,prune,-0.011948680877685636,0.05646538734436035,-0.7777789950370788,"[232, 232, 232, 232]"
6,prune,-0.008378201723098777,0.04985728859901428,-0.7237032592296601,"[221, 221, 221, 221]"
8,prune,-0.031040227413177468,0.030377757549285955,-0.6566029071807862,"[210, 210, 210, 210]"
10,prune,-0.020759338140487693,0.0264271557331085,-0.6142962396144866,"[200, 200, 200, 200]"
12,none,-0.03831058144569388,-0.0020966827869415283,-0.5684763371944428,"[200, 200, 200, 200]"
14,prune,-0.03573960065841675,0.01442166566848746,-0.565971565246582,"[190, 190, 190, 190]"
16,prune,-0.034279778599739075,0.010588970780372575,-0.5378189891576767,"[181, 181, 181, 181]"
18,prune,-0.026708871126174927,0.0072130739688872625,-0.5231804311275482,"[172, 172, 172, 172]"
20,prune,-0.013805559277534574,0.019875270128250078,-0.5184019774198532,"[164, 164, 164, 164]"
22,none,-0.0409381240606308,-0.005461448431015037,-0.4843476861715317,"[164, 164, 164, 164]"
24,prune,-0.020220941305160556,0.023362812399864208,-0.4989797294139862,"[156, 156, 156, 156]"
26,prune,-0.024590659141540516,0.012005922198295604,-0.48032652139663695,"[149, 149, 149, 149]"
28,prune,-0.00858403742313385,0.018318933248519853,-0.48845229148864744,"[142, 142, 142, 142]"
30,none,-0.03184631168842317,-0.010212528705596913,-0.45069963932037355,"[142, 142, 142, 142]"
32,prune,-0.015256789326667797,0.005268374085426297,-0.45402111709117887,"[135, 135, 135, 135]"
34,prune,-0.0009883731603622659,0.0013128221035003662,-0.4454263627529144,"[129, 129, 129, 129]"
36,prune,-0.014865663647651683,0.021451908349990834,-0.44737582504749296,"[123, 123, 123, 123]"
38,prune,-0.013009268045425404,0.0005306005477905273,-0.4334363013505936,"[117, 117, 117, 117]"
40,none,-0.01639959216117859,-0.004253360629081715,-0.42298148274421693,"[117, 117, 117, 117]"
42,prune,-0.015542027354240429,0.0070503175258636586,-0.42289337515830994,"[112, 112, 112, 112]"
44,prune,-0.010563331842422474,0.011799883842468273,-0.4202882468700409,"[107, 107, 107, 107]"
46,grow,0.0171396344900131,0.016642159223556496,-0.42853266596794126,"[129, 107, 107, 107]"
48,prune,0.014310368895530723,0.015727239847183216,-0.43243656754493714,"[123, 102, 102, 102]"
51,prune,-8.868873119355358e-05,0.000503909587860063,-0.4121153712272644,"[117, 97, 97, 97]"
54,none,-0.005177113413810719,-0.013430830836296093,-0.4061386436223984,"[117, 97, 97, 97]"
57,prune,0.006982567906379689,0.021578061580657948,-0.4185944974422455,"[112, 93, 93, 93]"
60,none,-0.015510836243629422,-0.01146712601184846,-0.39461801648139955,"[112, 93, 93, 93]"
63,prune,-0.0013932168483734575,0.021809267997741688,-0.42052841782569883,"[107, 89, 89, 89]"
66,grow,0.0006043553352356179,0.0004831075668335072,-0.39529433846473694,"[107, 89, 89, 107]"
69,prune,-0.01994889676570888,0.0003111511468887329,-0.39821299314498904,"[102, 85, 85, 102]"
73,none,-0.014148536324501026,-0.0038907438516617154,-0.39973061084747313,"[102, 85, 85, 102]"
77,none,-0.014070940017700206,-0.013320952653884888,-0.39347800314426423,"[102, 85, 85, 102]"
81,none,-0.01023901402950289,-0.0038678139448166116,-0.40359162390232084,"[102, 85, 85, 102]"
85,prune,-0.017897188663482666,0.00469113588333131,-0.40450690388679506,"[97, 81, 81, 97]"
90,prune,0.01801113784313202,0.027052339911460888,-0.42740800976753235,"[93, 77, 77, 93]"
95,prune,0.004567205905914307,0.01084907352924347,-0.4140272617340088,"[89, 74, 74, 89]"
101,none,-0.008786654472351108,-0.012195247411727894,-0.39844569861888884,"[89, 74, 74, 89]"
107,prune,-0.013280963897705056,0.0035876303911209217,-0.3998008668422699,"[85, 71, 71, 85]"
114,none,-0.014793631434440624,-0.007726716995239247,-0.391014501452446,"[85, 71, 71, 85]"
121,none,-0.0012602925300598256,-0.0016195058822631725,-0.40601015090942383,"[85, 71, 71, 85]"
129,prune,-0.014542412757873546,0.004787376523017861,-0.4149704575538635,"[81, 68, 68, 81]"
138,none,-0.011307868361473072,-0.008455026149749745,-0.4025356113910675,"[81, 68, 68, 81]"
148,grow,0.0005986273288727251,0.0003933548927307351,-0.4039566904306412,"[98, 68, 68, 81]"
159,prune,-0.023755022883415244,0.0003281712532043346,-0.4181459993124008,"[94, 65, 65, 77]"
172,none,-0.019972190260887146,-0.009912842512130704,-0.4234795689582825,"[94, 65, 65, 77]"
187,prune,-0.018994522094726518,0.018401998281478926,-0.45168846249580386,"[90, 62, 62, 74]"
