epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.0817114472389221,0.1413440585136413,-0.910481309890747,"[122, 122, 122, 122]"
4,prune,0.02867198586463926,0.07803792953491206,-0.7247906625270844,"[116, 116, 116, 116]"
6,prune,-0.022557550668716453,0.014609909057617165,-0.6033377766609191,"[111, 111, 111, 111]"
8,prune,0.027276772260665827,0.044825023412704446,-0.6045035541057586,"[106, 106, 106, 106]"
10,prune,-0.019779884815216087,0.014880898594856307,-0.5404861360788346,"[101, 101, 101, 101]"
12,none,-0.028779256343841597,-0.006791093945503257,-0.5227316081523895,"[101, 101, 101, 101]"
14,prune,-0.014470294117927551,0.020804688334465027,-0.5218430101871491,"[96, 96, 96, 96]"
16,prune,-0.012843325734138489,0.011747559905052163,-0.5006826788187027,"[92, 92, 92, 92]"
18,prune,-0.01592536568641667,0.024721881747245766,-0.501300823688507,"[88, 88, 88, 88]"
20,prune,0.008602911233901944,0.023109591007232644,-0.48716290593147277,"[84, 84, 84, 84]"
22,prune,-0.02878842651844027,0.02817298769950871,-0.4757437348365784,"[80, 80, 80, 80]"
24,prune,-0.008139216899871848,0.005521214008331277,-0.4599207520484924,"[76, 76, 76, 76]"
26,prune,-0.03037122786045071,0.0009460598230361938,-0.441485133767128,"[73, 73, 73, 73]"
28,prune,-0.0002104252576828336,0.017662313580512956,-0.44492789208889005,"[70, 70, 70, 70]"
30,none,-0.013489294052124012,-0.0016046613454818726,-0.4240628033876419,"[70, 70, 70, 70]"
32,none,-0.01164298951625825,-0.016976696252822887,-0.4227037727832794,"[70, 70, 70, 70]"
34,prune,0.0015306025743484497,0.006175109744071927,-0.4352272182703018,"[67, 67, 67, 67]"
36,prune,-0.0021170198917389027,0.00939459800720216,-0.42862293124198914,"[64, 64, 64, 64]"
38,none,-0.010778656601905856,-0.018989390134811435,-0.41472763419151304,"[64, 64, 64, 64]"
40,none,-0.0007128477096557395,-0.0071432411670684925,-0.41602292358875276,"[64, 64, 64, 64]"
42,prune,-0.019254153966903664,0.006020882725715659,-0.4151134341955185,"[61, 61, 61, 61]"
44,none,-0.008563438057899497,-0.0029630064964294434,-0.40937193036079406,"[61, 61, 61, 61]"
46,none,-0.022466024756431613,-0.01108984649181366,-0.39680204093456267,"[61, 61, 61, 61]"
48,none,-0.008639508485794034,-0.004641732573509194,-0.4061949193477631,"[61, 61, 61, 61]"
51,grow,0.004226014018058777,-0.006570172309875499,-0.4102361798286438,"[74, 61, 61, 61]"
54,grow,0.007050514221191406,-0.0027354538440704235,-0.41315128207206725,"[74, 61, 61, 74]"
57,prune,0.009833160042762745,0.011455526947975136,-0.4401926279067993,"[71, 58, 58, 71]"
60,prune,-0.013050559163093556,0.004837605357170094,-0.4185320258140564,"[68, 56, 56, 68]"
63,prune,-0.0045198887586593295,0.008678150177001964,-0.4110116004943848,"[65, 54, 54, 65]"
66,prune,-0.004814293980598461,0.019515228271484386,-0.41023328602313996,"[62, 52, 52, 62]"
69,none,-0.019098129868507396,-0.006219592690467846,-0.39435090124607086,"[62, 52, 52, 62]"
73,prune,-0.008528047800064054,0.009096103906631514,-0.3967441558837891,"[59, 50, 50, 59]"
77,prune,-0.009087640047073353,0.008372616767883312,-0.3964331328868866,"[57, 48, 48, 57]"
81,prune,-0.011652377247810375,0.0041916847229003795,-0.39509667456150055,"[55, 46, 46, 55]"
85,none,-0.013408619165420521,-0.011772659420967058,-0.38228204250335696,"[55, 46, 46, 55]"
90,prune,-0.014530313014984142,0.011154192686080922,-0.40084387362003326,"[53, 44, 44, 53]"
95,grow,0.007536384463310286,0.006335988640785217,-0.3994667172431946,"[64, 44, 44, 53]"
101,prune,-0.010711613297462452,0.0011539727449417225,-0.40299690663814547,"[61, 42, 42, 51]"
107,prune,0.001909211277961731,0.006454759836196922,-0.4008148103952408,"[58, 40, 40, 49]"
114,prune,-0.0069606721401214156,0.0034718126058578824,-0.40115521252155306,"[56, 38, 38, 47]"
121,prune,0.0024877935647964478,0.01494620442390443,-0.4076396942138672,"[54, 37, 37, 45]"
129,none,-0.009089139103889476,-0.011474692821502708,-0.39546227753162383,"[54, 37, 37, 45]"
138,prune,-0.002178066968917869,0.0012385815382003895,-0.3979435294866562,"[52, 36, 36, 43]"
148,prune,-0.008449843525886513,0.004374751448631309,-0.4062249630689621,"[50, 35, 35, 41]"
159,none,-0.009003597497940052,-0.014583072066307046,-0.3906576603651047,"[50, 35, 35, 41]"
172,prune,-0.009493744373321511,0.016979241371154807,-0.42458376288414,"[48, 34, 34, 39]"
187,grow,0.008782881498336781,0.0006094038486480491,-0.4110555529594421,"[48, 34, 34, 47]"
