epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.3996103644371032,0.37228564023971544,-1.7944576859474182,"[20, 16, 16, 16]"
4,grow,0.15736271142959601,0.15361435413360602,-1.0807450771331788,"[20, 20, 16, 16]"
6,grow,0.0787604093551636,0.05999781489372258,-0.8270420670509339,"[20, 20, 20, 16]"
8,grow,0.03223872184753418,0.02783873677253723,-0.6804144263267518,"[24, 20, 20, 16]"
10,prune,0.011903595924377508,0.01719455718994145,-0.6067955374717713,"[23, 19, 19, 15]"
12,grow,0.021021085977554255,-0.006699377298355125,-0.5634956121444702,"[23, 19, 19, 18]"
14,grow,0.01964196860790257,0.014879861474037193,-0.5275912135839462,"[28, 19, 19, 18]"
16,prune,0.008922863006591841,0.02534033060073848,-0.5353028327226639,"[27, 18, 18, 17]"
18,prune,0.01964258253574369,0.042748814821243264,-0.5337839633226394,"[26, 17, 17, 16]"
20,grow,0.0023447006940841564,0.0014850884675979281,-0.49473859965801237,"[26, 21, 17, 16]"
22,prune,0.00972765088081362,0.012545794248580933,-0.4761349081993103,"[25, 20, 16, 15]"
24,prune,-0.0005739808082580455,0.005572322010994002,-0.469224551320076,"[24, 19, 15, 14]"
26,prune,-0.009211951494216941,0.008737492561340321,-0.45528516471385955,"[23, 18, 14, 13]"
28,grow,0.007881200313568149,-0.00365389883518219,-0.4490845620632172,"[28, 18, 14, 13]"
30,none,-0.0016342788934707864,-0.012993282079696689,-0.44038268029689787,"[28, 18, 14, 13]"
32,grow,0.01384696364402771,-0.007927969098091125,-0.43713773488998414,"[28, 18, 17, 13]"
34,none,-0.019066041707992587,-0.014066457748413086,-0.4297578543424606,"[28, 18, 17, 13]"
36,none,-0.018785861134529125,-0.009134194254875216,-0.42519842386245726,"[28, 18, 17, 13]"
38,prune,-0.015858763456344627,0.0031130880117416493,-0.4189479500055313,"[27, 17, 16, 12]"
40,none,-0.01643424332141874,-0.009140580892562866,-0.424728199839592,"[27, 17, 16, 12]"
42,prune,0.005101966857910145,0.007744422554969765,-0.4420432895421982,"[26, 16, 15, 11]"
44,none,-0.011721754074096702,-0.01894840896129607,-0.41522430181503295,"[26, 16, 15, 11]"
46,none,-0.007286858558654796,-0.022095811367034923,-0.41251458823680875,"[26, 16, 15, 11]"
48,prune,-0.010057044029235795,0.0003818333148956632,-0.41331797242164614,"[25, 15, 14, 10]"
51,grow,0.004498672485351574,-0.011116945743560813,-0.42463027238845824,"[30, 15, 14, 10]"
54,grow,0.0017358094453811534,-0.02154133319854734,-0.4114768475294113,"[30, 18, 14, 10]"
57,none,-0.012165880203247048,-0.016036400198936485,-0.401251956820488,"[30, 18, 14, 10]"
60,grow,0.0023778289556503074,-0.0020052522420883068,-0.41104990541934966,"[36, 18, 14, 10]"
63,grow,0.007371678948402405,0.0011973440647125022,-0.4203804790973663,"[36, 22, 14, 10]"
66,none,-0.002505448460578874,-0.009636375308036793,-0.4009877383708954,"[36, 22, 14, 10]"
69,none,-0.0034019380807876476,-0.0009344816207885742,-0.4043636411428452,"[36, 22, 14, 10]"
73,none,-0.012826418876647927,-0.02109700143337251,-0.3892625421285629,"[36, 22, 14, 10]"
77,none,-0.029640910029411327,-0.015295022726058982,-0.4028073877096176,"[36, 22, 14, 10]"
81,none,-0.011959457397460904,-0.011554548144340482,-0.3954185336828232,"[36, 22, 14, 10]"
85,none,-0.006858506798744168,-0.02130843698978424,-0.39931913614273074,"[36, 22, 14, 10]"
90,none,-0.014338192343711809,-0.007766979932785023,-0.40062921643257143,"[36, 22, 14, 10]"
95,prune,0.00039092302322391026,0.0019543737173080555,-0.4017754316329956,"[35, 21, 13, 9]"
101,none,-0.013612785935401883,-0.011081296205520619,-0.38552614748477937,"[35, 21, 13, 9]"
107,prune,0.023012655973434437,0.024171033501625083,-0.4108249068260193,"[34, 20, 12, 8]"
114,none,-0.006982961297035184,-0.023482504487037648,-0.38996977508068087,"[34, 20, 12, 8]"
121,none,-0.012316995859146085,-0.04239130318164824,-0.3854342639446259,"[34, 20, 12, 8]"
129,none,-0.014783492684364297,-0.05098306834697719,-0.38263615369796755,"[34, 20, 12, 8]"
138,none,-0.009966877102851879,-0.03924111127853397,-0.39021185636520384,"[34, 20, 12, 8]"
148,none,-0.018246883153915427,-0.039778348803520214,-0.38396004438400266,"[34, 20, 12, 8]"
159,none,-0.005395707488060009,-0.03600185215473173,-0.38710272312164307,"[34, 20, 12, 8]"
172,none,-0.00915298759937283,-0.035379159450530995,-0.38672600090503695,"[34, 20, 12, 8]"
187,none,-0.007233181595802274,-0.02328587174415586,-0.39208893179893495,"[34, 20, 12, 8]"
