epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.0026223957538604736,-0.018752562999725386,-1.3674416542053223,-0.9974972784519196,"[32, 32, 32, 32]"
4,grow,0.005625540018081576,-0.029902958869934104,-0.986583411693573,-0.7973964035511016,"[39, 32, 32, 32]"
6,none,-0.031017112731933638,-0.03345297574996953,-0.7099157452583313,-0.6476449072360992,"[39, 32, 32, 32]"
8,prune,0.012370711565017789,0.02365303635597238,-0.6468729376792908,-0.6422447741031647,"[36, 29, 29, 29]"
10,grow,0.019761371612548873,-0.010908389091491721,-0.6048403382301331,-0.5918517351150513,"[36, 35, 29, 29]"
12,grow,0.001948377490043618,-0.005228739976883001,-0.5633970618247985,-0.5387266248464584,"[36, 35, 35, 29]"
14,prune,0.020471057295799233,0.020961558818817116,-0.5404990553855896,-0.5287389755249023,"[33, 32, 32, 27]"
16,none,-0.025226196646690346,-0.014852938055992082,-0.5067867338657379,-0.489512512087822,"[33, 32, 32, 27]"
18,none,-0.014965012669563293,-0.014788636565208457,-0.5107750356197357,-0.4856001794338226,"[33, 32, 32, 27]"
20,grow,0.005583018064498901,-0.0010832816362381092,-0.5101367473602295,-0.48920483589172364,"[40, 32, 32, 27]"
22,prune,0.002056095004081715,0.007944843173027016,-0.4999441623687744,-0.4799778193235397,"[36, 29, 29, 25]"
24,prune,0.012660670280456587,0.023149356245994568,-0.45836572647094725,-0.4781836807727814,"[33, 27, 27, 23]"
26,none,-0.0028259992599487527,-0.00981466770172118,-0.4495015799999237,-0.4437622308731079,"[33, 27, 27, 23]"
28,grow,0.006966230273246776,0.0023584127426147794,-0.44615513980388644,-0.4547442734241486,"[33, 27, 27, 28]"
30,none,-0.00126761496067046,-0.011133676767349221,-0.43937642574310304,-0.43415762186050416,"[33, 27, 27, 28]"
32,prune,0.00030034780502319336,0.013707822561264016,-0.4397831201553345,-0.44862206280231476,"[30, 25, 25, 26]"
34,none,-0.00999324321746825,-0.011201465129852262,-0.44066846668720244,-0.4314920395612717,"[30, 25, 25, 26]"
36,none,-0.013357684016227722,-0.010124909877777089,-0.44480492174625397,-0.43532802164554596,"[30, 25, 25, 26]"
38,none,-0.007566893100738492,-0.00712052285671233,-0.41907623410224915,-0.42057725191116335,"[30, 25, 25, 26]"
40,prune,-0.01656470596790316,0.009565687179565407,-0.4336471199989319,-0.42773029804229734,"[27, 23, 23, 24]"
42,grow,0.012078675627708424,-0.011183938384056125,-0.4229725867509842,-0.4401209563016891,"[33, 23, 23, 24]"
44,grow,0.013767933845520053,0.007176318764686607,-0.4278342753648758,-0.44044224321842196,"[33, 28, 23, 24]"
46,prune,-0.01399416625499722,0.007048642635345492,-0.41922944486141206,-0.4302208811044693,"[30, 26, 21, 22]"
48,none,-0.009812548756599426,-0.0032986760139465665,-0.4053440630435944,-0.41502136588096616,"[30, 26, 21, 22]"
51,prune,-0.010044109821319591,0.00854978561401365,-0.4164414256811142,-0.41308794021606443,"[27, 24, 19, 20]"
54,prune,-0.013580366969108582,0.00011876821517942115,-0.41799126863479613,-0.4060181975364685,"[25, 22, 18, 18]"
57,none,-0.03293452262878416,-0.011381825804710366,-0.4098112940788269,-0.4116977840662003,"[25, 22, 18, 18]"
60,none,-0.007111185789108299,-0.005612748861312855,-0.4029950350522995,-0.4072156250476837,"[25, 22, 18, 18]"
63,prune,0.0033384919166565274,0.003858241438865706,-0.40116908252239225,-0.4103868693113327,"[23, 20, 17, 17]"
66,none,-0.01402372121810913,-0.029723668098449674,-0.40257810354232787,-0.3968878507614136,"[23, 20, 17, 17]"
69,none,-0.008119952678680431,-0.029283410310745217,-0.4016385853290558,-0.4030232846736908,"[23, 20, 17, 17]"
73,grow,0.0024554908275604137,-0.01134120821952822,-0.39200922250747683,-0.40907259583473204,"[28, 20, 17, 17]"
77,grow,0.000649729371070884,-0.008952492475509666,-0.4158242791891098,-0.40676526725292206,"[28, 20, 21, 17]"
81,prune,-3.181993961332008e-05,0.004076054692268349,-0.39683219194412234,-0.3980780690908432,"[26, 18, 19, 16]"
85,none,-0.0016883313655853271,-0.0073824673891067505,-0.38608306646347046,-0.40090064108371737,"[26, 18, 19, 16]"
90,none,-0.014590218663215637,-0.00866481363773347,-0.3949214994907379,-0.39529505670070647,"[26, 18, 19, 16]"
95,prune,-0.00817172825336454,0.004034319519996665,-0.40064809322357176,-0.39287600815296175,"[24, 17, 18, 15]"
101,none,-0.01588783860206605,-0.01578168272972108,-0.3857295155525208,-0.38501737713813783,"[24, 17, 18, 15]"
107,none,-0.012161049246788014,-0.006537374854087785,-0.3820695698261261,-0.3819479286670685,"[24, 17, 18, 15]"
114,prune,-0.004487842321395874,0.0011605948209762462,-0.3865198016166687,-0.38777337670326234,"[22, 16, 17, 14]"
121,none,-0.003627410531043984,-0.031178784370422374,-0.38884097635746,-0.3904232203960419,"[22, 16, 17, 14]"
129,none,-0.013896384835243192,-0.029956886172294583,-0.38577467799186704,-0.38570108711719514,"[22, 16, 17, 14]"
138,none,-0.010447919368743896,-0.03138929605484009,-0.3845943123102188,-0.38225696980953217,"[22, 16, 17, 14]"
148,grow,0.0034554570913314375,-0.020252999663352977,-0.39376829862594603,-0.397232985496521,"[27, 16, 17, 14]"
159,prune,0.001858866214752175,0.006555294990539529,-0.3915591031312943,-0.3900421172380447,"[25, 15, 16, 13]"
172,prune,-0.003098729252815291,0.0012878179550170898,-0.380969363451004,-0.3896596938371658,"[23, 14, 15, 12]"
187,none,-0.007418182492256176,-0.030297061800956704,-0.3880122721195221,-0.3886424720287323,"[23, 14, 15, 12]"
