epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.41301755309104926,0.4233040750026704,-1.3633142471313477,"[31, 31, 31, 31]"
4,prune,0.05474480390548708,0.06038330197334285,-0.7509891152381897,"[30, 30, 30, 30]"
6,grow,0.03710509538650508,0.02196323871612549,-0.6383207440376282,"[36, 30, 30, 30]"
8,prune,0.032297289371490456,0.03743128180503841,-0.5936176300048828,"[35, 29, 29, 29]"
10,none,-0.00783494710922239,-0.004661580920219399,-0.538914629817009,"[35, 29, 29, 29]"
12,prune,0.005054682493209839,0.005440020561218284,-0.5261719107627869,"[34, 28, 28, 28]"
14,none,-0.02825096845626829,-0.007794511318206798,-0.4848632514476776,"[34, 28, 28, 28]"
16,none,-0.008362984657287575,-0.001862275600433394,-0.4963584154844284,"[34, 28, 28, 28]"
18,prune,-0.0013800561428070068,0.011835548281669661,-0.4907724350690842,"[33, 27, 27, 27]"
20,none,-0.010211157798767079,-0.011648714542388916,-0.4765607982873917,"[33, 27, 27, 27]"
22,prune,0.0007486224174499956,0.01338763833045964,-0.47315376400947573,"[32, 26, 26, 26]"
24,grow,0.015572398900985718,0.00343880653381351,-0.46850872933864596,"[32, 26, 32, 26]"
26,none,-0.02118812203407283,-0.019436115026473966,-0.4407477468252182,"[32, 26, 32, 26]"
28,grow,0.012074851989746116,-0.0003513067960739247,-0.4563559293746948,"[39, 26, 32, 26]"
30,prune,-0.0058279603719711415,0.012904384732246366,-0.45441836714744566,"[38, 25, 31, 25]"
32,prune,-0.01136831343173983,0.0012456327676773071,-0.43482919335365294,"[37, 24, 30, 24]"
34,grow,0.019138070940971363,0.013702708482742298,-0.45256495773792266,"[37, 24, 30, 29]"
36,grow,0.014521124958991993,0.003044050931930553,-0.4328777760267258,"[45, 24, 30, 29]"
38,prune,-0.003905960917472806,0.012384504079818726,-0.4300695151090622,"[43, 23, 29, 28]"
40,grow,0.014445242285728466,0.010745432972908031,-0.43479419946670533,"[43, 28, 29, 28]"
42,grow,0.0031046897172927745,-0.0016130387783050426,-0.4239895671606064,"[52, 28, 29, 28]"
44,prune,0.012609851360321,0.03027607500553131,-0.4424462080001831,"[50, 27, 28, 27]"
46,prune,0.0034343391656875277,0.011599764227867126,-0.4215712875127792,"[48, 26, 27, 26]"
48,grow,0.007412913441658009,0.002760040760040272,-0.41280025243759155,"[48, 32, 27, 26]"
51,grow,9.146034717560925e-05,-0.0019941598176955733,-0.42108173072338106,"[58, 32, 27, 26]"
54,none,-0.01898576021194459,-0.009857970476150557,-0.39594206809997556,"[58, 32, 27, 26]"
57,prune,-0.008175501227378867,0.008845454454421975,-0.4132578819990158,"[56, 31, 26, 25]"
60,none,-0.0028071850538253784,-0.0010242313146591187,-0.40971298813819884,"[56, 31, 26, 25]"
63,prune,0.004339268803596474,0.008074340224266008,-0.4001659959554672,"[54, 30, 25, 24]"
66,prune,0.004449045658111606,0.011313995718956027,-0.4058743953704834,"[52, 29, 24, 23]"
69,grow,0.00503155291080476,-0.0032450079917907826,-0.3940427303314209,"[52, 35, 24, 23]"
73,prune,0.00045287609100341797,0.0016162514686584584,-0.40106027722358706,"[50, 34, 23, 22]"
77,prune,-0.005971333384513833,0.008385926485061646,-0.38961283564567567,"[48, 33, 22, 21]"
81,none,-0.0037523597478866244,-0.01047200560569761,-0.3972440332174301,"[48, 33, 22, 21]"
85,prune,-0.00903201401233672,0.0027761340141296276,-0.39218559563159944,"[46, 32, 21, 20]"
90,none,-0.015491616725921642,-0.00409112572669984,-0.3806909680366516,"[46, 32, 21, 20]"
95,prune,-0.004849818348884594,0.004491955041885376,-0.3920920342206955,"[44, 31, 20, 19]"
101,prune,-0.006960222125053428,0.012103709578514088,-0.39516210556030273,"[42, 30, 19, 18]"
107,none,-0.005661091208457925,-0.0004040837287902499,-0.3759677350521088,"[42, 30, 19, 18]"
114,prune,-0.0045488864183426125,0.009131059050559998,-0.3924853503704071,"[40, 29, 18, 17]"
121,prune,0.008574539422988914,0.01706630587577823,-0.3978644847869873,"[38, 28, 17, 16]"
129,prune,-0.0017601907253265159,0.008716571331024214,-0.3896838814020157,"[37, 27, 16, 15]"
138,none,-0.00027316808700561523,-0.007511749863624573,-0.382562991976738,"[37, 27, 16, 15]"
148,prune,0.003984475135803245,0.013745814561843872,-0.38793925642967225,"[36, 26, 15, 14]"
159,none,-0.023417735099792503,-0.006180393695831288,-0.37765445113182067,"[36, 26, 15, 14]"
172,prune,0.0014857888221740945,0.014417308568954457,-0.3964824050664902,"[35, 25, 14, 13]"
187,prune,0.004893621802329995,0.008542686700820923,-0.3953276455402374,"[34, 24, 13, 12]"
