epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.20525500774383543,0.208299708366394,-1.0253006219863892,"[61, 61, 61, 61]"
4,prune,0.05517756938934326,0.0697374105453491,-0.715419453382492,"[58, 58, 58, 58]"
6,prune,0.0026850998401641846,0.017439121007919334,-0.6140425562858581,"[56, 56, 56, 56]"
8,prune,0.031570374965667725,0.04587175846099856,-0.5970740377902984,"[54, 54, 54, 54]"
10,grow,0.03777342438697817,0.03701635599136355,-0.5733516097068787,"[65, 54, 54, 54]"
12,prune,0.00480629205703742,0.021015977859497048,-0.5451744288206101,"[62, 52, 52, 52]"
14,prune,-0.020039296150207497,0.02536004185676577,-0.5151961445808411,"[59, 50, 50, 50]"
16,prune,0.006239885091781583,0.026473501324653592,-0.5015846699476242,"[57, 48, 48, 48]"
18,none,-0.004457882046699557,-0.004569414258003279,-0.48015584647655485,"[57, 48, 48, 48]"
20,prune,-0.0005007058382034413,0.015532344579696655,-0.4794421851634979,"[55, 46, 46, 46]"
22,prune,0.004900816082954396,0.008836862444877636,-0.4721069782972336,"[53, 44, 44, 44]"
24,grow,0.007225018739700273,0.0017735421657562034,-0.45951434075832365,"[53, 44, 53, 44]"
26,none,-0.01813874542713162,-0.0010354399681091198,-0.4527817338705063,"[53, 44, 53, 44]"
28,none,-0.005506947636604309,-0.008252510428428672,-0.4545890301465988,"[53, 44, 53, 44]"
30,none,-0.015141549706459034,-0.009661784768104531,-0.4358196556568146,"[53, 44, 53, 44]"
32,none,-0.0127188742160797,-0.004608601331710815,-0.44959251284599305,"[53, 44, 53, 44]"
34,none,-0.021640846133232083,-0.0012335479259490967,-0.43331749439239503,"[53, 44, 53, 44]"
36,prune,-0.023993581533432007,0.0029212862253188976,-0.435089048743248,"[51, 42, 51, 42]"
38,prune,-0.016881841421127308,0.004089993238449108,-0.4305819392204285,"[49, 40, 49, 40]"
40,grow,0.007551521062850952,0.0028444409370422807,-0.4371401757001877,"[59, 40, 49, 40]"
42,prune,-0.003910088539123502,0.0061228603124618974,-0.4281772166490555,"[57, 38, 47, 38]"
44,prune,0.0037476480007171964,0.03209688663482668,-0.4460196614265442,"[55, 37, 45, 37]"
46,prune,-0.005643737316131603,0.002664777636528004,-0.4237484812736511,"[53, 36, 43, 36]"
48,none,-0.012447682023048412,-0.0025695770978927945,-0.4224203139543533,"[53, 36, 43, 36]"
51,prune,-0.004997193813323975,0.00025104880332949,-0.4088077962398529,"[51, 35, 41, 35]"
54,prune,-0.008173826336860646,0.006583866477012645,-0.40951027274131774,"[49, 34, 39, 34]"
57,none,-0.006170010566711404,-0.005655461549758933,-0.41583091020584106,"[49, 34, 39, 34]"
60,prune,0.0003924250602722612,0.0019722968339920266,-0.4077182799577713,"[47, 33, 38, 33]"
63,grow,0.0020603358745575062,-0.0031030982732772605,-0.40719653069972994,"[47, 33, 38, 40]"
66,prune,-0.002319204807281483,0.0012998521327972634,-0.4072392523288727,"[45, 32, 37, 38]"
69,prune,-0.013104602694511414,0.012197044491767894,-0.4098495364189148,"[43, 31, 36, 37]"
73,prune,-0.005111885070800792,0.0010173797607421764,-0.40049893260002134,"[41, 30, 35, 36]"
77,prune,-0.004800322651863087,0.013213405013084378,-0.3973895341157913,"[39, 29, 34, 35]"
81,prune,-0.013597995042800903,0.012904667854309104,-0.4006400048732758,"[38, 28, 33, 34]"
85,prune,-0.01361127495765685,0.0032178282737732045,-0.3938559114933014,"[37, 27, 32, 33]"
90,prune,-0.022912657260894753,0.005791375041008018,-0.388832226395607,"[36, 26, 31, 32]"
95,none,-0.009087061882019076,-0.011142501235008262,-0.3838591337203979,"[36, 26, 31, 32]"
101,prune,-0.016072073578834556,0.001818338036537137,-0.38463720977306365,"[35, 25, 30, 31]"
107,grow,0.008022573590278637,0.005557763576507557,-0.39862688183784484,"[42, 25, 30, 31]"
114,prune,-0.0014378517866134866,0.002396628260612488,-0.39955208003520964,"[40, 24, 29, 30]"
121,none,-0.007747232913970947,-0.0009384036064147838,-0.3874200999736786,"[40, 24, 29, 30]"
129,prune,-0.001996073126792952,0.0031305283308029064,-0.3996563762426376,"[38, 23, 28, 29]"
138,none,-0.017264047265052818,-0.002588331699371338,-0.38728864789009093,"[38, 23, 28, 29]"
148,prune,0.013659864664077759,0.015486925840377808,-0.42190140187740327,"[37, 22, 27, 28]"
159,none,-0.00255421102046971,-0.0008979529142379983,-0.40139920115470884,"[37, 22, 27, 28]"
172,none,-0.010259655117988598,-0.005109986662864663,-0.38684000074863434,"[37, 22, 27, 28]"
187,none,-0.007572767138481151,-0.006469306349754345,-0.40003547370433806,"[37, 22, 27, 28]"
