epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,grow,0.015300285816192694,-0.034542536735534646,-1.380978488922119,-0.9759707093238831,"[39, 32, 32, 32]"
4,grow,0.04800503253936772,0.024770057201385476,-0.7852950096130371,-0.7136659026145935,"[39, 39, 32, 32]"
6,none,-0.020597517490386963,-0.04075935482978821,-0.61261687874794,-0.5852914750576019,"[39, 39, 32, 32]"
8,none,-0.009264013171195962,-0.024419191479682967,-0.5972228229045868,-0.5504384696483612,"[39, 39, 32, 32]"
10,none,-0.006103357672691323,-0.002919667959213279,-0.5640679150819778,-0.5395611822605133,"[39, 39, 32, 32]"
12,none,-0.021419546008110135,-0.009692391753196805,-0.5363931387662888,-0.5157691657543182,"[39, 39, 32, 32]"
14,prune,0.012034013867378235,0.02168585062026973,-0.5150794148445129,-0.5306010246276855,"[36, 36, 29, 29]"
16,grow,0.019979014992713873,0.005129864811897256,-0.5221456289291382,-0.512834545969963,"[36, 36, 35, 29]"
18,none,-0.013410234451293912,-0.03248099982738495,-0.47161640524864196,-0.4567284226417542,"[36, 36, 35, 29]"
20,none,-0.0003287285566330178,-0.017011368274688743,-0.4776463061571121,-0.4488566070795059,"[36, 36, 35, 29]"
22,none,-0.012453189492225625,-0.023429924249649015,-0.4582119077444077,-0.44817393720149995,"[36, 36, 35, 29]"
24,none,-0.022173339128494285,-0.007193002104759261,-0.45482255816459655,-0.4387361019849777,"[36, 36, 35, 29]"
26,grow,0.011695718765258767,0.0021768391132354625,-0.4564901202917099,-0.44876630902290343,"[44, 36, 35, 29]"
28,prune,-0.003099685907363925,0.010737085342407193,-0.43920744955539703,-0.448512989282608,"[40, 33, 32, 27]"
30,prune,0.0032839983701706266,0.004804673790931746,-0.41988582611083985,-0.4356094092130661,"[36, 30, 29, 25]"
32,none,-0.0090419560670853,-0.008220922946929943,-0.4128299951553345,-0.40149012506008147,"[36, 30, 29, 25]"
34,grow,0.014953389763832092,0.00369904041290281,-0.4230890810489655,-0.42540969550609586,"[36, 30, 29, 30]"
36,none,-0.004233515262603793,-0.01018645763397219,-0.4214938640594482,-0.4039295494556427,"[36, 30, 29, 30]"
38,grow,0.0016496568918227816,-0.0065857142210006825,-0.4094718486070633,-0.4129878908395767,"[44, 30, 29, 30]"
40,prune,0.0009153187274932861,0.009531340003013589,-0.4129938393831253,-0.4070854812860489,"[40, 27, 27, 27]"
