epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.33511461615562443,0.3313905477523804,-1.3546805500984191,"[39, 32, 32, 32]"
4,prune,0.09630104303359988,0.10801160931587228,-0.8116660594940186,"[38, 31, 31, 31]"
6,grow,0.052433413267135576,0.03285599350929258,-0.6462628543376923,"[38, 38, 31, 31]"
8,prune,0.04235058426856986,0.05786983966827386,-0.6124777317047119,"[37, 37, 30, 30]"
10,prune,-0.013880008459091098,0.017955929040908813,-0.5397346198558808,"[36, 36, 29, 29]"
12,prune,-0.002819943428039595,0.0059838443994522095,-0.5096390008926391,"[35, 35, 28, 28]"
14,grow,0.013964447379112233,0.0046681880950927845,-0.49306299090385436,"[42, 35, 28, 28]"
16,grow,0.016272553801536582,0.013971927762031544,-0.48461435437202455,"[42, 35, 34, 28]"
18,prune,-0.011598855257034302,0.012953013181686401,-0.4781149417161942,"[40, 34, 33, 27]"
20,prune,0.006790676712989829,0.013148298859596286,-0.4663845270872116,"[38, 33, 32, 26]"
22,prune,-0.0002801835536956343,0.002948415279388439,-0.4459665954113007,"[37, 32, 31, 25]"
24,prune,-0.012708216905593872,0.02241910994052887,-0.45686652064323424,"[36, 31, 30, 24]"
26,grow,0.0029671788215637207,0.0018690645694732777,-0.43640242516994476,"[44, 31, 30, 24]"
28,grow,0.012667679786682096,0.01086812615394589,-0.4424041986465454,"[44, 31, 30, 29]"
30,grow,0.015927425026893594,0.005409008264541604,-0.44593781530857085,"[53, 31, 30, 29]"
32,prune,0.0008860141038894431,0.004056105017662015,-0.42433038651943206,"[51, 30, 29, 28]"
34,prune,-0.0062945753335952315,0.011265119910240207,-0.43078249096870425,"[49, 29, 28, 27]"
36,none,-0.00996534526348114,-0.010692092776298512,-0.4112651586532593,"[49, 29, 28, 27]"
38,prune,-0.008309257030487072,0.00982670783996581,-0.41585569381713866,"[47, 28, 27, 26]"
40,prune,-0.007764247059822094,0.00458153784275056,-0.40297059416770936,"[45, 27, 26, 25]"
42,prune,0.012582191824913047,0.013197079300880432,-0.4115408629179001,"[43, 26, 25, 24]"
44,none,-0.015007373690605175,-0.013666614890098572,-0.39401150345802305,"[43, 26, 25, 24]"
46,grow,0.0065003842115402,-0.0018337905406952126,-0.4024904102087021,"[43, 32, 25, 24]"
48,prune,-0.0002520173788070901,0.007183572649955727,-0.40229837596416473,"[41, 31, 24, 23]"
51,none,-0.027371516823768594,-0.006315714120864846,-0.38678878247737886,"[41, 31, 24, 23]"
54,none,-0.01083150804042815,-0.013564065098762512,-0.3887733072042465,"[41, 31, 24, 23]"
57,prune,-0.007556706666946411,0.01016614735126492,-0.39170835018157957,"[39, 30, 23, 22]"
60,prune,-0.002408480644226052,0.002062359452247642,-0.3875691145658493,"[38, 29, 22, 21]"
63,none,-0.01607228219509127,-0.0059568166732787975,-0.38313629031181334,"[38, 29, 22, 21]"
66,none,-3.9482116699240954e-05,-5.767643451692894e-05,-0.3889501005411148,"[38, 29, 22, 21]"
69,prune,0.0001335620880126842,0.004759943485260043,-0.3879699677228928,"[37, 28, 21, 20]"
73,none,-0.01333509981632236,-0.004602649807930015,-0.375500950217247,"[37, 28, 21, 20]"
77,none,-0.021371635794639576,-0.011055183410644542,-0.3797343045473099,"[37, 28, 21, 20]"
81,prune,-0.016480764746665988,0.0017858415842056385,-0.37728517055511473,"[36, 27, 20, 19]"
85,prune,-0.024584037065505937,0.00038715004920963914,-0.36907663345336916,"[35, 26, 19, 18]"
90,prune,-0.004245853424072243,0.006155276298522971,-0.38570481538772583,"[34, 25, 18, 17]"
95,none,-0.01880340278148651,-0.0004758417606353649,-0.36559972167015076,"[34, 25, 18, 17]"
101,none,-0.03850358128547671,-0.008029314875602767,-0.3633112221956253,"[34, 25, 18, 17]"
107,prune,-0.0012747436761856301,0.00580312907695768,-0.3738849192857742,"[33, 24, 17, 16]"
114,prune,-0.00274447798728944,0.012841382622718833,-0.38693900108337403,"[32, 23, 16, 15]"
121,prune,-0.004660207033157393,0.0007959574460982832,-0.37857637405395506,"[31, 22, 15, 14]"
129,none,-0.009047341346740678,-0.011065542697906494,-0.3704099297523499,"[31, 22, 15, 14]"
138,prune,-0.0033761173486709373,0.002120727300643943,-0.3793356865644455,"[30, 21, 14, 13]"
148,prune,0.0062363177537918535,0.008723059296607993,-0.3830354601144791,"[29, 20, 13, 12]"
159,none,-0.012387689948081981,-0.03776014149188994,-0.3711115539073944,"[29, 20, 13, 12]"
172,grow,0.0019794017076492643,-0.022161456942558277,-0.38066902458667756,"[35, 20, 13, 12]"
187,grow,0.0026756703853607067,-0.006332606077194214,-0.38396553993225097,"[35, 24, 13, 12]"
