epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.06820467710494982,-0.04215143918991093,-1.5251255750656127,-1.0584946155548096,"[32, 32, 32, 32]"
4,none,-0.024082368612289407,-0.017798846960067727,-0.9813382923603058,-0.8183518648147583,"[32, 32, 32, 32]"
6,prune,-0.004630720615386941,0.01588314175605776,-0.8277734816074371,-0.7722378075122833,"[29, 29, 29, 29]"
8,none,-0.03129334449768073,-0.007039815187454224,-0.7241372406482697,-0.6849482715129852,"[29, 29, 29, 29]"
10,none,-0.00950390100479126,-0.005675405263900757,-0.7158745288848877,-0.6633387744426728,"[29, 29, 29, 29]"
12,none,-0.050194889307022095,-0.020044094324112027,-0.6401789844036102,-0.6240531027317047,"[29, 29, 29, 29]"
14,none,-0.04112008810043333,-0.00873587131500242,-0.6318806409835815,-0.6074340581893921,"[29, 29, 29, 29]"
16,none,-0.018419337272644,-0.01095615625381463,-0.6240622639656067,-0.6057295143604279,"[29, 29, 29, 29]"
18,none,-0.057280057668685935,-0.0027992248535155806,-0.609693294763565,-0.5820923089981079,"[29, 29, 29, 29]"
20,prune,0.022718447446823054,0.03250053524971008,-0.5898186802864075,-0.6222071409225464,"[27, 27, 27, 27]"
22,prune,-0.01742663383483878,0.00615519881248483,-0.5713806688785553,-0.5612769901752472,"[25, 25, 25, 25]"
24,prune,-0.014531397819519065,0.01145286262035361,-0.5545960068702698,-0.5640863299369812,"[23, 23, 23, 23]"
26,prune,-0.02893158793449402,0.0059582859277724776,-0.571717131137848,-0.5494138360023498,"[21, 21, 21, 21]"
28,none,-0.016222462058067322,-0.0021408081054687944,-0.5218829482793808,-0.5169672787189483,"[21, 21, 21, 21]"
30,none,-0.0038898617029190508,-0.005014136433601379,-0.5378232181072236,-0.5273397922515869,"[21, 21, 21, 21]"
32,none,-0.04754154682159428,-0.024471232295036338,-0.5201601028442383,-0.5014364123344421,"[21, 21, 21, 21]"
34,grow,0.05589998066425317,0.044797226786613464,-0.5340222656726837,-0.5770030885934829,"[26, 21, 21, 21]"
36,prune,0.0025057524442672063,0.010219156742095947,-0.5339845210313797,-0.5315266907215118,"[24, 19, 19, 19]"
38,prune,0.017234033346176125,0.020838585495948747,-0.5240012913942337,-0.5219479918479919,"[22, 18, 18, 18]"
40,grow,0.007703435420990001,-0.01819406449794775,-0.5008105337619781,-0.48941666185855864,"[22, 22, 18, 18]"
