epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.08857651352882379,0.19664819240570064,-0.9964835405349731,"[122, 122, 122, 122]"
4,prune,-0.006649804115295477,0.013276553153991677,-0.7419568657875061,"[116, 116, 116, 116]"
6,prune,-0.06379103660583496,0.04005170464515684,-0.6784302949905395,"[111, 111, 111, 111]"
8,prune,0.00412899851799009,0.03461881279945367,-0.6569321513175964,"[106, 106, 106, 106]"
10,prune,-0.010357749462127641,0.0364441514015198,-0.6089314460754395,"[101, 101, 101, 101]"
12,prune,-0.02975507974624636,0.011531251668930098,-0.5749321520328522,"[96, 96, 96, 96]"
14,prune,-0.015603250265121438,0.015384906530380271,-0.5614969074726105,"[92, 92, 92, 92]"
16,prune,-0.05378346145153046,0.009668001532554649,-0.530466279387474,"[88, 88, 88, 88]"
18,prune,-0.008709046244621321,0.017044457793235823,-0.5271087437868118,"[84, 84, 84, 84]"
20,prune,-0.029815176129341092,0.004429784417152416,-0.499544221162796,"[80, 80, 80, 80]"
22,none,-0.0238961338996887,-0.00012041330337525524,-0.48285436630249023,"[80, 80, 80, 80]"
24,none,-0.039654988050460804,-0.0029094755649566317,-0.47913305163383485,"[80, 80, 80, 80]"
26,none,-0.032381576299667425,-0.002270463109016463,-0.4798605054616928,"[80, 80, 80, 80]"
28,prune,-0.04038750827312465,0.002769365906715393,-0.4730833262205124,"[76, 76, 76, 76]"
30,prune,-0.025010955333709672,0.0037925422191620317,-0.46851139664649966,"[73, 73, 73, 73]"
32,none,-0.03506889045238498,-0.004067096114158619,-0.45116532146930693,"[73, 73, 73, 73]"
34,prune,0.001935359835624706,0.015213274955749534,-0.469405198097229,"[70, 70, 70, 70]"
36,none,-0.007860556244850159,-0.0023263543844223022,-0.45123794078826907,"[70, 70, 70, 70]"
38,prune,-0.027832254767417908,0.0010760366916656716,-0.442494136095047,"[67, 67, 67, 67]"
40,prune,-0.010658606886863708,0.007376691699027993,-0.44990614652633665,"[64, 64, 64, 64]"
42,prune,0.003836989402770996,0.032068851590156544,-0.46346432268619536,"[61, 61, 61, 61]"
44,prune,-0.03620716035366056,0.0004827827215194702,-0.42715884745121,"[58, 58, 58, 58]"
46,none,-0.023646664619445812,-0.005692100524902377,-0.4348000347614288,"[58, 58, 58, 58]"
48,prune,-0.025403812527656555,0.013796976208686806,-0.4316359668970108,"[56, 56, 56, 56]"
51,prune,-0.008102226257324208,0.004343166947364807,-0.4273059070110321,"[54, 54, 54, 54]"
54,prune,0.009982287883758545,0.015326461195945718,-0.43655276894569395,"[52, 52, 52, 52]"
57,prune,0.010526970028877258,0.01661238372325896,-0.42896556556224824,"[50, 50, 50, 50]"
60,none,-0.006893050670623735,-0.004821625351905778,-0.4112454891204834,"[50, 50, 50, 50]"
63,prune,-0.022394675016403187,0.0009550511837005393,-0.41177940368652344,"[48, 48, 48, 48]"
66,prune,-0.006313726305961609,0.006222531199455261,-0.40523460507392883,"[46, 46, 46, 46]"
69,prune,-0.01343749463558197,0.008109518885612454,-0.40229337513446806,"[44, 44, 44, 44]"
73,none,-0.019172793626785256,-0.010266998410224937,-0.39706486463546753,"[44, 44, 44, 44]"
77,prune,-0.0257201910018921,0.006042575836181618,-0.4011788845062256,"[42, 42, 42, 42]"
81,prune,-0.016622871160507202,0.0030172914266586304,-0.3848705589771271,"[40, 40, 40, 40]"
85,none,-0.012938746809959378,-0.019326782226562478,-0.3879151463508606,"[40, 40, 40, 40]"
90,none,-0.01788559854030608,-0.014808622002601579,-0.3891868531703949,"[40, 40, 40, 40]"
95,none,-0.009167465567588795,-0.0054318904876708984,-0.394647616147995,"[40, 40, 40, 40]"
101,prune,-0.018766245245933566,0.0005608141422271395,-0.39378339648246763,"[38, 38, 38, 38]"
107,prune,0.008993670344352722,0.01693088710308077,-0.4115435630083084,"[37, 37, 37, 37]"
114,prune,-0.007752409577369668,0.023693343997001626,-0.4049340933561325,"[36, 36, 36, 36]"
121,none,-0.018805834650993336,-0.022249984741210926,-0.3784937113523483,"[36, 36, 36, 36]"
129,grow,0.0002576082944870106,-0.002685478329658486,-0.3973998218774796,"[44, 36, 36, 36]"
138,prune,-0.00435959100723271,0.006057688593864408,-0.4004241287708282,"[42, 35, 35, 35]"
148,prune,0.004192316532135032,0.019346460700035095,-0.4097481220960617,"[40, 34, 34, 34]"
159,none,-0.004388061165809587,-0.0009186446666717418,-0.39385350942611697,"[40, 34, 34, 34]"
172,prune,0.0043258309364318515,0.01221550107002256,-0.41324359774589536,"[38, 33, 33, 33]"
187,grow,0.01008334755897522,0.0036241382360458485,-0.4091370701789856,"[38, 33, 33, 40]"
