epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.020603555440902754,-0.03128154873847966,-1.3463709235191346,-0.9782246172428131,"[32, 32, 32, 32]"
4,none,-0.013688462972641036,-0.026750129461288408,-0.9795039296150208,-0.7873856127262115,"[32, 32, 32, 32]"
6,grow,0.031038177013397172,0.012559515237808183,-0.7905454993247986,-0.7220026254653931,"[39, 32, 32, 32]"
8,grow,0.00013868212699896798,-0.0005703926086425559,-0.6607357800006867,-0.6032319843769074,"[39, 39, 32, 32]"
10,grow,0.006460940837860085,-0.010126125812530584,-0.5713533282279968,-0.5575604259967804,"[39, 39, 39, 32]"
12,grow,0.01136545240879061,-0.0370630085468292,-0.5463238298892975,-0.5347869694232941,"[39, 39, 39, 39]"
14,prune,0.01070074737071991,0.029285085201263494,-0.5146186947822571,-0.5274027764797211,"[36, 36, 36, 36]"
16,none,-0.025440734624862682,-0.03354548513889316,-0.4895940899848938,-0.47856156826019286,"[36, 36, 36, 36]"
18,prune,0.008689028024673473,0.012411203980445873,-0.490820038318634,-0.49022291898727416,"[33, 33, 33, 33]"
20,none,-0.01620037853717804,-0.0027841180562973022,-0.46347673535346984,-0.45583524703979494,"[33, 33, 33, 33]"
22,grow,0.007040712237358082,-0.010399281978607178,-0.4574180364608765,-0.461023610830307,"[40, 33, 33, 33]"
24,grow,0.014064106345176686,-0.005365625023841858,-0.44436790943145754,-0.44908295571804047,"[40, 40, 33, 33]"
26,none,-0.0021401196718215942,-0.002071213722229015,-0.44138396084308623,-0.4400386124849319,"[40, 40, 33, 33]"
28,prune,0.010265904664993275,0.029680696129798845,-0.4257152557373047,-0.4509392291307449,"[36, 36, 30, 30]"
30,prune,0.002269238233566284,0.013650822639465321,-0.4350556433200836,-0.4343466341495514,"[33, 33, 27, 27]"
32,prune,-0.018593060970306385,0.0030214905738830677,-0.422104012966156,-0.419499534368515,"[30, 30, 25, 25]"
34,prune,-0.0005334377288818692,0.0005610704421997181,-0.4428293913602829,-0.42679317593574523,"[27, 27, 23, 23]"
