Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
baseline,57492,57492,88.125,0.17317514610290527,87.65,0.18326914672851563,"[32, 32, 32, 32]",0.0,val_total,195,0.3632618635892868
