Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
plasticity,96040,96040,89.03333333333333,0.16574045181274413,87.63,0.18238709564208985,"[58, 28, 17, 8]",1e-07,val_total,169,0.37538718928893405
