epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.21682694554328918,0.24325520396232603,-0.9658241093158721,"[61, 61, 61, 61]"
4,grow,0.037820893526077315,0.03728570342063908,-0.6341482102870941,"[74, 61, 61, 61]"
6,prune,-0.0010262489318847434,0.008207210898399375,-0.5488398015499115,"[71, 58, 58, 58]"
8,grow,0.029154270887374878,0.02230916619300838,-0.5424911499023437,"[71, 70, 58, 58]"
10,prune,0.008385530114173867,0.009447652101516713,-0.49920556247234343,"[68, 67, 56, 56]"
12,prune,-0.020283162593841553,0.01811031997203827,-0.4742949873209,"[65, 64, 54, 54]"
14,none,-0.002939671277999878,-0.005966347455978405,-0.46331759393215177,"[65, 64, 54, 54]"
16,none,-0.009559029340743985,-0.004449355602264393,-0.4313580483198166,"[65, 64, 54, 54]"
18,prune,0.009449532628059365,0.02929646968841554,-0.46007172763347626,"[62, 61, 52, 52]"
20,grow,0.009522566199302696,0.008239254355430603,-0.44572691023349764,"[75, 61, 52, 52]"
22,prune,-0.023644062876701344,0.008702510595321622,-0.43228026032447814,"[72, 58, 50, 50]"
24,prune,0.028276374936103854,0.02996028065681461,-0.45090621411800386,"[69, 56, 48, 48]"
26,grow,0.005666247010230996,-0.007552894949913014,-0.411174014210701,"[69, 56, 58, 48]"
28,none,-0.01855308413505552,-0.014927253127098083,-0.39532643258571626,"[69, 56, 58, 48]"
30,none,-0.012466907501220703,-0.018457430601119984,-0.4131670594215393,"[69, 56, 58, 48]"
32,none,-0.01101092100143436,-0.02274128794670105,-0.39474319517612455,"[69, 56, 58, 48]"
34,none,-0.010075378417968739,-0.008061254024505582,-0.3966227889060974,"[69, 56, 58, 48]"
36,none,-0.02681248486042026,-0.011012929677963246,-0.38940453827381133,"[69, 56, 58, 48]"
38,prune,-0.013565158843994118,0.008316096663475048,-0.40153258442878725,"[66, 54, 56, 46]"
40,none,-0.01701606810092926,-0.00048044323921203613,-0.3724846005439758,"[66, 54, 56, 46]"
42,prune,-0.00767008662223817,0.0012995153665542603,-0.3807898938655853,"[63, 52, 54, 44]"
44,prune,-0.0063521474599838035,0.0066774696111678855,-0.39880692958831787,"[60, 50, 52, 42]"
46,prune,0.00026755630969999,0.012541550397872914,-0.3849184840917587,"[57, 48, 50, 40]"
48,none,-0.0063517510890960804,-0.015561836957931507,-0.36752907633781434,"[57, 48, 50, 40]"
51,prune,-0.017812359333038374,0.0019257068634033203,-0.38079813718795774,"[55, 46, 48, 38]"
54,prune,0.011632534861564625,0.014911404252052285,-0.3838529497385025,"[53, 44, 46, 37]"
57,prune,-0.017073723673820485,0.0018680632114410067,-0.37120488584041594,"[51, 42, 44, 36]"
60,prune,0.0062097817659378385,0.013927504420280457,-0.3798070937395096,"[49, 40, 42, 35]"
63,none,-0.007464152574539196,-0.0031964361667632946,-0.3652131289243698,"[49, 40, 42, 35]"
66,none,-0.028810444474220265,-0.02136448323726653,-0.35299126505851747,"[49, 40, 42, 35]"
69,prune,-0.0032948702573776245,0.0014868676662445068,-0.36680097579956056,"[47, 38, 40, 34]"
73,prune,-0.027370497584342957,0.008399164676666293,-0.3641707867383957,"[45, 37, 38, 33]"
77,none,-0.0064455807209015115,-0.004671198129653942,-0.3575244426727295,"[45, 37, 38, 33]"
81,prune,0.005882892012596119,0.009352278709411632,-0.3720044940710068,"[43, 36, 37, 32]"
85,prune,0.0005544275045394897,0.004442971944808971,-0.36407811641693116,"[41, 35, 36, 31]"
90,none,-0.0055802345275878795,-0.004538401961326599,-0.3676934689283371,"[41, 35, 36, 31]"
95,none,-0.0026405662298202848,-0.014581713080406233,-0.3634196579456329,"[41, 35, 36, 31]"
101,prune,-0.012104040384292636,0.0007131189107894564,-0.36498342752456664,"[39, 34, 35, 30]"
107,grow,0.007866257429122947,0.005968651175498996,-0.3653211832046509,"[47, 34, 35, 30]"
114,grow,0.0009202271699905173,-0.0022694677114486472,-0.37609100341796875,"[47, 34, 35, 36]"
121,none,-0.009662497043609608,-0.007763886451721214,-0.35724939703941344,"[47, 34, 35, 36]"
129,prune,-0.0013706743717193937,0.009439393877983093,-0.3628594934940338,"[45, 33, 34, 35]"
138,prune,-0.009429097175598145,0.003325510025024403,-0.3631953954696655,"[43, 32, 33, 34]"
148,none,-0.005235877633094743,-0.0007916331291198397,-0.3645611345767975,"[43, 32, 33, 34]"
159,prune,-0.012634843587875366,0.004416409134864796,-0.3736132800579071,"[41, 31, 32, 33]"
172,grow,0.0031388849020004272,-0.002023825049400352,-0.3649428188800812,"[50, 31, 32, 33]"
187,prune,-0.010302671790123008,0.005117437243461587,-0.3745302766561508,"[48, 30, 31, 32]"
