epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.07501134872436532,-0.03818707466125493,-1.4654879212379455,-1.0595408916473388,"[32, 32, 32, 32]"
4,none,-0.036486029624938965,-0.03380708694458012,-1.0326711416244507,-0.8172456383705139,"[32, 32, 32, 32]"
6,prune,-0.008081191778183006,0.014246606826782138,-0.8193559944629669,-0.7418968796730041,"[29, 29, 29, 29]"
8,prune,-0.0005249321460722989,0.00418179035186772,-0.6850051403045654,-0.6551107347011567,"[27, 27, 27, 27]"
10,none,-0.020397442579269454,-0.023568797111511275,-0.6200559437274933,-0.6025761485099792,"[27, 27, 27, 27]"
12,none,-0.03931969404220581,-0.05214076638221743,-0.6253549337387085,-0.5712446391582489,"[27, 27, 27, 27]"
14,prune,-0.02259986996650698,0.002262645959854148,-0.5719184756278992,-0.561783367395401,"[25, 25, 25, 25]"
16,prune,-0.02019707560539241,0.002254837751388572,-0.5501018583774566,-0.5281410247087479,"[23, 23, 23, 23]"
18,none,-0.03836907744407658,-0.018709808588027954,-0.5321780562400817,-0.5181342661380768,"[23, 23, 23, 23]"
20,grow,0.018267670273780734,-0.002125170826911993,-0.5499275982379913,-0.5385123759508132,"[28, 23, 23, 23]"
22,grow,0.011039826273918085,-0.018904805183410645,-0.5230478465557098,-0.5143846184015274,"[28, 28, 23, 23]"
24,none,-0.01756832897663113,-0.021953326463699352,-0.5225727021694183,-0.49270392656326295,"[28, 28, 23, 23]"
26,prune,-0.005832710862159751,0.005224925279617321,-0.4917472988367081,-0.4849584996700287,"[26, 26, 21, 21]"
28,none,-0.02186455428600309,-0.006515914201736472,-0.48913695216178893,-0.48182973861694334,"[26, 26, 21, 21]"
30,prune,-0.005844351649284318,0.010863441228866622,-0.5154606103897095,-0.5021098732948304,"[24, 24, 19, 19]"
32,none,-0.038921082019805875,-0.0073506832122802734,-0.4784157514572144,-0.4627073585987091,"[24, 24, 19, 19]"
34,prune,-0.007661554217338606,0.013010954856872536,-0.4906057298183441,-0.4687562346458435,"[22, 22, 18, 18]"
36,prune,-0.004291585087776217,0.008318650722503651,-0.45345520973205566,-0.4671828061342239,"[20, 20, 17, 17]"
38,none,-0.027303001284599282,-0.030301609635353055,-0.4523268163204193,-0.4498960912227631,"[20, 20, 17, 17]"
40,grow,0.004729953408241283,-0.022195068001747142,-0.4589840292930603,-0.46346345245838166,"[24, 20, 17, 17]"
42,none,-0.012166547775268544,-0.035298651456832864,-0.4693424850702286,-0.4518018513917923,"[24, 20, 17, 17]"
44,prune,-0.0010920345783233532,0.00034206807613373913,-0.46036478579044343,-0.45089985728263854,"[22, 18, 16, 16]"
46,none,-0.006971922516822826,-0.005915093421936024,-0.45094225406646726,-0.44360801577568054,"[22, 18, 16, 16]"
48,none,-0.0073202550411224365,-0.0092566877603531,-0.4444556564092636,-0.438979959487915,"[22, 18, 16, 16]"
51,none,-0.008398768305778515,-0.015989297628402732,-0.4546017855405807,-0.4384543657302856,"[22, 18, 16, 16]"
54,grow,0.006248244643211387,0.001228615641593933,-0.4222485840320587,-0.4442576617002487,"[22, 18, 20, 16]"
57,prune,-0.00957368016242982,0.010478675365447998,-0.4461846202611923,-0.44164228439331055,"[20, 17, 18, 15]"
60,grow,0.007975262403488115,0.00047469139099121094,-0.43463378250598905,-0.43505035936832426,"[24, 17, 18, 15]"
63,prune,0.002835136651992809,0.006444498896598816,-0.4317407041788101,-0.43238161504268646,"[22, 16, 17, 14]"
66,grow,0.005433329939842246,-0.004303115606307972,-0.42780365943908694,-0.41889322698116305,"[22, 16, 17, 17]"
69,prune,0.008378961682319608,0.01779205501079556,-0.4341907501220703,-0.4348298370838165,"[20, 15, 16, 16]"
73,none,-0.018152290582656883,-0.01796592175960543,-0.4156233310699463,-0.4158397078514099,"[20, 15, 16, 16]"
77,prune,0.006345316767692566,0.009779918193817128,-0.4162117660045624,-0.42924835383892057,"[18, 14, 15, 15]"
81,none,-0.009406539797782887,-0.042335850000381425,-0.41986945271492004,-0.41387982070446017,"[18, 14, 15, 15]"
85,none,-0.023917880654335033,-0.029904386401176486,-0.41627044379711153,-0.4066911250352859,"[18, 14, 15, 15]"
90,none,-0.01544581651687621,-0.028375017642974842,-0.4122253656387329,-0.4052655577659607,"[18, 14, 15, 15]"
95,none,-0.010323220491409268,-0.022698339819908098,-0.4110611617565155,-0.40246049463748934,"[18, 14, 15, 15]"
101,none,-0.00618083178997042,-0.02208424508571627,-0.40558047890663146,-0.4001442402601242,"[18, 14, 15, 15]"
107,none,-0.008264717459678661,-0.023741436004638683,-0.4040989100933075,-0.4068606346845627,"[18, 14, 15, 15]"
114,grow,0.0047714293003082164,-0.005483728647232067,-0.4024767756462097,-0.40764154195785524,"[22, 14, 15, 15]"
121,prune,0.00042886734008790173,0.0014321595430374368,-0.41572041213512423,-0.4113611429929733,"[20, 13, 14, 14]"
129,prune,0.0017292529344558605,0.0113691806793213,-0.3957658678293228,-0.4046811193227768,"[18, 12, 13, 13]"
138,none,-0.0068643361330031905,-0.021255692839622475,-0.40505520105361936,-0.4054457783699036,"[18, 12, 13, 13]"
148,grow,0.0074879705905914196,0.007022887468338013,-0.40880308449268343,-0.4084668576717377,"[18, 12, 13, 16]"
159,grow,0.0030952274799346813,-0.0026479363441467285,-0.38966489136219024,-0.40218818187713623,"[22, 12, 13, 16]"
172,none,-0.00876391530036924,-0.0023955017328262107,-0.405487522482872,-0.4047775864601135,"[22, 12, 13, 16]"
187,none,-0.00413629412651062,-0.003310966491699263,-0.4024705350399017,-0.4027359992265701,"[22, 12, 13, 16]"
