epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.1311415135860443,0.12441729307174687,-0.8522347986698151,"[154, 128, 128, 128]"
4,prune,0.03357964754104614,0.06427803039550772,-0.6678923189640045,"[147, 122, 122, 122]"
6,prune,0.01378310918807979,0.027739739418029763,-0.588683259487152,"[140, 116, 116, 116]"
8,prune,0.0024316400289534634,0.018754166364669755,-0.5556675761938095,"[133, 111, 111, 111]"
10,prune,-0.0263978034257889,0.026082858443260193,-0.5281249552965164,"[127, 106, 106, 106]"
12,prune,0.04200530946254727,0.0527222603559494,-0.5396926760673523,"[121, 101, 101, 101]"
14,prune,0.012581688165664684,0.02446211874485016,-0.4988858073949814,"[115, 96, 96, 96]"
16,grow,0.014860221743583701,0.011942902207374595,-0.475281098484993,"[115, 96, 96, 116]"
18,prune,-0.015137532353401206,0.004570776224136375,-0.46689440310001373,"[110, 92, 92, 111]"
20,none,-0.014311712980270397,-0.018069934844970714,-0.4540488690137863,"[110, 92, 92, 111]"
22,prune,0.004953393340110801,0.03115688562393193,-0.4717305988073349,"[105, 88, 88, 106]"
24,prune,0.012874841690063477,0.024964281916618314,-0.45123756527900694,"[100, 84, 84, 101]"
26,prune,-0.01778361797332767,0.007039389014244057,-0.4282956331968307,"[95, 80, 80, 96]"
28,prune,-0.003605607151985213,0.012972012162208557,-0.4241111934185028,"[91, 76, 76, 92]"
30,none,-0.0307111978530884,-0.006997585296630859,-0.4028027534484863,"[91, 76, 76, 92]"
32,none,-0.025282341241836592,-0.005214768648147627,-0.401804780960083,"[91, 76, 76, 92]"
34,none,-0.015896719694137584,-0.01457490324974059,-0.41098320484161377,"[91, 76, 76, 92]"
36,none,-0.019476380944252025,-0.0026514589786529874,-0.40161033570766447,"[91, 76, 76, 92]"
38,prune,-0.01975063681602479,0.01136854588985442,-0.40830925703048704,"[87, 73, 73, 88]"
40,prune,-0.011853039264678955,0.0013759970664977694,-0.39515878558158873,"[83, 70, 70, 84]"
42,prune,-0.010311323404312178,0.021475359797477722,-0.4168563991785049,"[79, 67, 67, 80]"
44,none,-0.03168332278728486,-0.001900589466095004,-0.38968016803264616,"[79, 67, 67, 80]"
46,none,-0.010928863286972068,-0.0009485512971877941,-0.38921017944812775,"[79, 67, 67, 80]"
48,prune,-0.008007335662841786,0.0197208970785141,-0.4016392230987549,"[76, 64, 64, 76]"
51,none,-0.007044664025306735,-0.011399820446968079,-0.3873275727033615,"[76, 64, 64, 76]"
54,grow,0.005508902668952931,-0.011450111865997314,-0.3974677801132202,"[92, 64, 64, 76]"
57,none,-0.016592708230018627,-0.0009884864091873058,-0.38804252445697784,"[92, 64, 64, 76]"
60,none,-0.00848604440689088,-0.024866685271263123,-0.3815425097942352,"[92, 64, 64, 76]"
63,prune,0.006773790717124972,0.008522561192512546,-0.39610652029514315,"[88, 61, 61, 73]"
66,prune,-0.0015414893627166415,0.011826792359352134,-0.3924692988395691,"[84, 58, 58, 70]"
69,none,-0.010330751538276672,-0.012600937485694907,-0.37495397627353666,"[84, 58, 58, 70]"
73,none,-0.006641992926597617,-0.005937981605529774,-0.38695584535598754,"[84, 58, 58, 70]"
77,prune,-0.0004099607467651367,0.009251314401626576,-0.3855633169412613,"[80, 56, 56, 67]"
81,none,-0.01634954512119291,-0.002404135465621904,-0.37325511276721957,"[80, 56, 56, 67]"
85,prune,-0.0032658666372299416,0.007155302166938771,-0.3889643013477325,"[76, 54, 54, 64]"
90,prune,-0.014384379982948337,0.011841303110122658,-0.38661942481994627,"[73, 52, 52, 61]"
95,none,-0.007781720161438022,-0.0033688008785248136,-0.3776458382606506,"[73, 52, 52, 61]"
101,prune,0.0010461360216140747,0.005244523286819458,-0.3922260254621506,"[70, 50, 50, 58]"
107,prune,0.02994113862514497,0.035994306206703186,-0.40234236419200897,"[67, 48, 48, 56]"
114,none,-0.002558195590972867,-0.0054325073957443015,-0.37919473052024844,"[67, 48, 48, 56]"
121,prune,-0.002797490358352639,0.0014206111431122048,-0.3844257861375809,"[64, 46, 46, 54]"
129,none,-0.011860454082489036,-0.00839556157588961,-0.3815584361553192,"[64, 46, 46, 54]"
138,none,-0.009748125076293968,-0.007132777571678184,-0.3740176439285278,"[64, 46, 46, 54]"
148,prune,0.001700732111930836,0.017611542344093345,-0.4172723710536957,"[61, 44, 44, 52]"
159,none,-0.015039154887199424,-0.010326972603797946,-0.3784250646829605,"[61, 44, 44, 52]"
172,prune,-0.024072891473770175,0.0029141753911972046,-0.3838153839111328,"[58, 42, 42, 50]"
187,none,-0.016592976450920116,-0.011246019601821866,-0.39439271092414857,"[58, 42, 42, 50]"
