epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.027169156074523748,-0.05966061353683472,-1.4926377892494203,-1.0932629466056825,"[32, 32, 32, 32]"
4,prune,-0.045653796195983865,0.003888249397277832,-1.0630807101726532,-0.9155735969543457,"[29, 29, 29, 29]"
6,none,-0.048895794153213434,-0.04756149649620056,-0.8230814516544342,-0.7348714053630829,"[29, 29, 29, 29]"
8,none,-0.02707467675209052,-0.04040002226829531,-0.733549952507019,-0.6891293585300445,"[29, 29, 29, 29]"
10,prune,-0.030047345161438033,0.007209986448287964,-0.7066134870052337,-0.6661540627479553,"[27, 27, 27, 27]"
12,none,-0.03751862049102783,-0.02090268135070794,-0.6406491279602051,-0.6263991236686707,"[27, 27, 27, 27]"
14,prune,-0.017863428592681863,0.015022337436676025,-0.6257330238819122,-0.626763105392456,"[25, 25, 25, 25]"
16,none,-0.021396368741989136,-0.017070317268371493,-0.602063524723053,-0.580983179807663,"[25, 25, 25, 25]"
18,none,-0.02960437536239624,-0.0064893901348113125,-0.569993132352829,-0.5716201841831208,"[25, 25, 25, 25]"
20,none,-0.010014003515243508,-0.0018311798572540061,-0.5892915487289428,-0.5533919274806977,"[25, 25, 25, 25]"
22,prune,0.01284497380256655,0.016938412189483665,-0.554803478717804,-0.5769580066204071,"[23, 23, 23, 23]"
24,prune,0.002169141173362643,0.0037767678499220914,-0.5515290170907974,-0.5505713492631912,"[21, 21, 21, 21]"
26,none,-0.035585802793502874,-0.017935603857040405,-0.5437239110469818,-0.531718236207962,"[21, 21, 21, 21]"
28,none,-0.0585102260112762,-0.04382077157497399,-0.5389824092388154,-0.5163375973701477,"[21, 21, 21, 21]"
30,prune,-0.006756162643432595,0.004029363393783569,-0.5269455283880233,-0.5285447686910629,"[19, 19, 19, 19]"
32,none,-0.020564880967140264,-0.009449940919876165,-0.5291673928499222,-0.5173377603292465,"[19, 19, 19, 19]"
34,none,-0.020873296260833785,-0.0023511826992035356,-0.5175516396760941,-0.5092917799949646,"[19, 19, 19, 19]"
36,none,-0.02607931494712834,-0.01181375682353969,-0.5090653777122498,-0.5012433528900146,"[19, 19, 19, 19]"
38,none,-0.0032937079668045044,-0.005760538578033381,-0.49556690752506255,-0.503105366230011,"[19, 19, 19, 19]"
