Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
baseline,90836,90836,88.975,0.1623105328877767,87.87,0.17862634506225586,"[48, 48, 48, 48]",0.0,val_total,194,0.34727933754523593
