epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.06461648941040044,0.047577995061874434,-1.1337859630584717,-0.9931144714355469,"[116, 116, 116, 116]"
4,prune,-0.039703977108001665,0.06533075571060187,-0.899796313047409,-0.8547175109386445,"[105, 105, 105, 105]"
6,prune,-0.0319536030292511,0.03756046891212461,-0.7620521187782288,-0.7694313824176788,"[95, 95, 95, 95]"
8,prune,-0.06159433126449587,0.010704606771469116,-0.704145872592926,-0.6774936318397522,"[86, 86, 86, 86]"
10,prune,-0.04172110557556152,0.04247509241104119,-0.6741658985614777,-0.6545353591442108,"[78, 78, 78, 78]"
12,prune,-0.029132348299026445,0.011327648162841819,-0.6247872591018677,-0.6154785931110383,"[71, 71, 71, 71]"
14,none,-0.044803166389465354,-0.012212800979614302,-0.580954498052597,-0.5704834520816803,"[71, 71, 71, 71]"
16,prune,-0.03325341939926152,0.028894728422164895,-0.5737335741519928,-0.5848631978034973,"[64, 64, 64, 64]"
18,prune,-0.048216015100479126,0.008423542976379372,-0.5537340760231018,-0.5394798636436462,"[58, 58, 58, 58]"
20,none,-0.02616249620914457,-0.00010360777378082275,-0.5574475824832916,-0.5291153699159622,"[58, 58, 58, 58]"
22,prune,-0.01284824609756463,0.02335771918296814,-0.5292018234729767,-0.5319019287824631,"[53, 53, 53, 53]"
24,none,-0.03731440007686615,-0.017799374461173967,-0.5144516825675964,-0.4944640249013901,"[53, 53, 53, 53]"
26,none,-0.0437997788190842,-0.019858530163764987,-0.5039761781692504,-0.4931850165128708,"[53, 53, 53, 53]"
28,prune,-0.021020907163619984,0.002380710840225231,-0.5295410752296448,-0.49692301750183104,"[48, 48, 48, 48]"
30,prune,-0.021366515755653348,0.002272501587867737,-0.5057762742042542,-0.48417659401893615,"[44, 44, 44, 44]"
32,none,-0.030158448219299305,-0.022481343150138833,-0.47392975389957426,-0.4679059684276581,"[44, 44, 44, 44]"
34,none,-0.015721714496612582,-0.002731627225875888,-0.485144305229187,-0.4895758807659149,"[44, 44, 44, 44]"
36,prune,-0.011820453405380238,0.006474518775939964,-0.4709754019975662,-0.47212141156196596,"[40, 40, 40, 40]"
38,none,-0.037302780151367176,-0.0021821677684784047,-0.4639893680810928,-0.4550195515155792,"[40, 40, 40, 40]"
40,prune,-0.021063131093978893,0.003292623162269581,-0.4560663491487503,-0.458467498421669,"[36, 36, 36, 36]"
42,prune,-0.02729780077934263,0.006268033385276817,-0.45829002261161805,-0.4537844479084015,"[33, 33, 33, 33]"
44,prune,-0.012740504741668657,0.003246346116066001,-0.4655323624610901,-0.45942608416080477,"[30, 30, 30, 30]"
46,none,-0.028662520647048995,-0.02694363594055177,-0.4586031973361969,-0.43601975440979,"[30, 30, 30, 30]"
48,none,-0.014563316106796231,-0.020620921254157987,-0.44142979979515073,-0.43924213349819186,"[30, 30, 30, 30]"
51,none,-0.021468737721443143,-0.027133482694625843,-0.44326365292072295,-0.43643164038658144,"[30, 30, 30, 30]"
54,grow,0.004264241456985451,-0.0022067248821258656,-0.4310354918241501,-0.4510070562362671,"[36, 30, 30, 30]"
57,grow,0.004579538106918357,-0.007632344961166382,-0.44325893819332124,-0.4473643243312836,"[36, 30, 36, 30]"
60,none,-0.01086296737194059,-0.009107246994972229,-0.455562162399292,-0.43975813686847687,"[36, 30, 36, 30]"
63,prune,-0.00131944417953489,0.02049275636672976,-0.45224722325801847,-0.4552973031997681,"[33, 27, 33, 27]"
66,prune,-0.009744918346405007,0.017726475000381492,-0.431472447514534,-0.4399372756481171,"[30, 25, 30, 25]"
69,none,-0.018694338202476457,-0.017609590291976895,-0.4242135971784592,-0.42391186356544497,"[30, 25, 30, 25]"
73,prune,-0.0030265450477600098,0.010471951961517345,-0.425520595908165,-0.4388964891433716,"[27, 23, 27, 23]"
77,none,-0.009436634182930004,-0.011917918920516968,-0.4237449377775192,-0.42650704383850097,"[27, 23, 27, 23]"
81,grow,0.0008774280548096147,-0.013828814029693604,-0.42310831844806673,-0.42549709379673006,"[33, 23, 27, 23]"
85,none,-0.0012503921985626554,-0.0015385746955871582,-0.40939611494541167,-0.4239247918128967,"[33, 23, 27, 23]"
90,none,-0.005145666003227245,-0.004540085792541504,-0.4283404231071472,-0.4130928099155426,"[33, 23, 27, 23]"
95,prune,0.011719149351120006,0.013801470398902893,-0.4307928442955017,-0.44082802832126616,"[30, 21, 25, 21]"
101,none,-0.013154941797256459,-0.006502285599708557,-0.4130440831184387,-0.416630220413208,"[30, 21, 25, 21]"
107,prune,0.006957530975341797,0.014568069577217069,-0.40560791492462156,-0.41964428424835204,"[27, 19, 23, 19]"
114,grow,0.003965646028518677,-0.011455306410789512,-0.41956924796104433,-0.41740371882915495,"[27, 19, 23, 23]"
121,none,-0.012597602605819713,-0.008840325474739064,-0.42852385640144347,-0.41396431922912597,"[27, 19, 23, 23]"
129,prune,0.0009846627712249978,0.009182009100914046,-0.40405153334140775,-0.42060191333293917,"[25, 18, 21, 21]"
138,none,-0.0027460098266601785,-0.008024984598159812,-0.39612539410591124,-0.4106740266084671,"[25, 18, 21, 21]"
148,none,-0.019822493195533752,-0.018178951740264904,-0.4181624293327332,-0.399849933385849,"[25, 18, 21, 21]"
159,none,-0.01173202395439149,-0.007907256484031677,-0.40915200412273406,-0.4142958730459213,"[25, 18, 21, 21]"
172,prune,-0.016000154614448536,0.0013767749071121327,-0.4060458779335022,-0.4088804066181183,"[23, 17, 19, 19]"
187,none,-0.010951343178749073,-0.020390185713767994,-0.4063750237226486,-0.41129170358181,"[23, 17, 19, 19]"
