epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.019830644130706787,0.029822051525115967,-1.0196730613708496,-0.8280223846435547,"[116, 116, 116, 116]"
4,prune,-0.034599924087524325,0.027595150470733687,-0.7944965839385987,-0.7215927720069886,"[105, 105, 105, 105]"
6,none,-0.032035768032073975,-0.012482589483261086,-0.6737998485565185,-0.6394637227058411,"[105, 105, 105, 105]"
8,prune,-0.03948051333427427,0.029143542051315308,-0.6253462195396423,-0.6278299927711487,"[95, 95, 95, 95]"
10,prune,-0.030851405858993486,0.02411516904830935,-0.6002947390079498,-0.60178701877594,"[86, 86, 86, 86]"
12,prune,-0.014163202047348,0.005552417039871194,-0.5609363377094269,-0.5604746043682098,"[78, 78, 78, 78]"
14,none,-0.005000323057174683,-0.0030256271362304465,-0.5316777408123017,-0.5367125928401947,"[78, 78, 78, 78]"
16,prune,-0.006155636906623796,0.023985356092453003,-0.5246835887432099,-0.5418730765581131,"[71, 71, 71, 71]"
18,none,-0.026177343726158153,-0.008534061908721913,-0.49797403216362,-0.4883065789937973,"[71, 71, 71, 71]"
20,prune,0.014768815040588357,0.03625203073024752,-0.511373707652092,-0.5247650593519211,"[64, 64, 64, 64]"
22,none,-0.031683471798896745,-0.020210734009742715,-0.48720313906669616,-0.4794183224439621,"[64, 64, 64, 64]"
24,none,-0.025560516119003285,-0.02651306092739103,-0.48862209618091584,-0.4685027837753296,"[64, 64, 64, 64]"
26,none,-0.039542770385742165,-0.03385382890701294,-0.49779253304004667,-0.4646779984235764,"[64, 64, 64, 64]"
28,none,-0.015361195802688576,-0.0012652546167373213,-0.46351876854896545,-0.47702265679836275,"[64, 64, 64, 64]"
30,none,-0.029380694031715393,-0.0004129737615585216,-0.46810155510902407,-0.4581439882516861,"[64, 64, 64, 64]"
32,prune,-0.009967440366744962,0.002150171995162986,-0.4710629731416702,-0.45701665580272677,"[58, 58, 58, 58]"
34,none,-0.007567930221557662,-0.0035163283348083607,-0.4560712456703186,-0.4561817854642868,"[58, 58, 58, 58]"
36,prune,-0.017820471525192283,0.00015299618244168922,-0.4788007825613022,-0.4625737100839615,"[53, 53, 53, 53]"
38,none,-0.021254187822341897,-0.0017177551984786654,-0.4666192889213562,-0.4453056395053864,"[53, 53, 53, 53]"
40,none,-0.02680052220821383,-0.0002331674098968728,-0.4353481769561768,-0.43941256403923035,"[53, 53, 53, 53]"
42,none,-0.008314213156700168,-0.017089352011680603,-0.4430239737033844,-0.43699935376644133,"[53, 53, 53, 53]"
44,none,-0.006576505303382885,-0.000829908251762379,-0.4539416998624802,-0.4452367454767227,"[53, 53, 53, 53]"
46,none,-0.02728176414966582,-0.00756971538066864,-0.43446376025676725,-0.43357554972171786,"[53, 53, 53, 53]"
48,none,-0.02125121057033541,-0.019622078537941012,-0.4323512643575668,-0.44185932278633117,"[53, 53, 53, 53]"
51,none,-0.028454166650772106,-0.027317732572555542,-0.4462162613868713,-0.41731977462768555,"[53, 53, 53, 53]"
54,none,-0.0103419989347458,-0.004551032185554527,-0.4359953999519348,-0.43257489800453186,"[53, 53, 53, 53]"
57,prune,-0.01628707647323613,0.0010024875402450117,-0.4316906571388245,-0.4286059200763702,"[48, 48, 48, 48]"
60,prune,-0.02586621940135958,0.0030979663133621216,-0.4418776512145996,-0.41912199556827545,"[44, 44, 44, 44]"
63,prune,-0.01894150972366332,0.0007997542619705422,-0.438006591796875,-0.41585588455200195,"[40, 40, 40, 40]"
66,none,-0.02535592615604404,-0.02739512324333193,-0.4139581322669983,-0.4205679029226303,"[40, 40, 40, 40]"
69,none,-0.016960164904594455,-0.024650928378105175,-0.4097973793745041,-0.40725271999835966,"[40, 40, 40, 40]"
73,none,-0.004341781139373779,-0.008194288611412082,-0.4053726404905319,-0.41073745787143706,"[40, 40, 40, 40]"
77,none,-0.014373719692230225,-0.02364471852779393,-0.40332457721233367,-0.40537319183349607,"[40, 40, 40, 40]"
81,none,-0.03213613629341122,-0.030979067087173462,-0.4181825011968613,-0.3967691481113434,"[40, 40, 40, 40]"
85,none,-0.016450983285903942,-0.00034863948822022595,-0.4182260036468506,-0.4064456284046173,"[40, 40, 40, 40]"
90,none,-0.008624687790870667,-0.0005736321210861317,-0.4188086062669754,-0.3963680386543274,"[40, 40, 40, 40]"
95,none,-0.009976807236671437,-0.010880059003829934,-0.3995121240615845,-0.40135051012039186,"[40, 40, 40, 40]"
101,none,-0.037062805891037,-0.0017306476831436268,-0.40127803683280944,-0.39307625591754913,"[40, 40, 40, 40]"
107,none,-0.009972941875457775,-0.0033802002668380515,-0.4001112699508667,-0.40617324113845826,"[40, 40, 40, 40]"
114,prune,-0.015452876687049866,0.00485677123069761,-0.4067394435405731,-0.4030846357345581,"[36, 36, 36, 36]"
121,prune,-0.00682908296585083,1.5258789062833067e-06,-0.3877879947423935,-0.3970964074134827,"[33, 33, 33, 33]"
129,none,-0.020880305767059293,-0.029333162307739247,-0.3985322296619415,-0.38791991472244264,"[33, 33, 33, 33]"
138,none,-0.007061186432838429,-0.014109143614768949,-0.38266887068748473,-0.3961102306842804,"[33, 33, 33, 33]"
148,none,-0.00869913399219513,-0.008987390995025601,-0.3945714831352234,-0.39568610191345216,"[33, 33, 33, 33]"
159,none,-0.007123821973800681,-0.01677386462688446,-0.3915497899055481,-0.39585718512535095,"[33, 33, 33, 33]"
172,none,-0.01181012988090513,-0.009724307060241688,-0.3902332365512848,-0.4024791121482849,"[33, 33, 33, 33]"
187,none,-0.009788802266120944,-0.0162493616342545,-0.39949910044670106,-0.405574357509613,"[33, 33, 33, 33]"
