epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.015609145164489746,0.0669938325881958,-1.0281798601150514,-0.8978808045387268,"[231, 231, 231, 231]"
4,prune,0.014502024650573708,0.09156077504158022,-0.7780436098575592,-0.7879269778728485,"[208, 208, 208, 208]"
6,prune,0.009234702587127663,0.08685666918754575,-0.6556646049022674,-0.7093880236148834,"[188, 188, 188, 188]"
8,none,-0.03269540071487431,-0.00228207111358647,-0.6119925916194916,-0.6028078854084015,"[188, 188, 188, 188]"
10,prune,-0.05911357402801509,0.0027643322944641557,-0.5961718022823334,-0.5841602385044098,"[170, 170, 170, 170]"
12,none,-0.020090872049331687,-0.001941770315170288,-0.5572413623332977,-0.5636273920536041,"[170, 170, 170, 170]"
14,prune,-0.04413934946060183,0.021725648641586326,-0.5522276639938355,-0.5445438981056213,"[153, 153, 153, 153]"
16,prune,-0.014826416969299316,0.012398666143417336,-0.5356931149959564,-0.5234681665897369,"[138, 138, 138, 138]"
18,prune,-0.02007883191108706,0.026474055647850048,-0.5040769338607788,-0.5100322604179383,"[125, 125, 125, 125]"
20,prune,-0.0101855009794235,0.018910038471221913,-0.49230978190898894,-0.4810231924057007,"[113, 113, 113, 113]"
22,prune,-0.003368660807609558,0.008711507916450534,-0.46776448786258695,-0.4550947964191437,"[102, 102, 102, 102]"
24,none,-0.026428198814392123,-0.01228347122669221,-0.44170551002025604,-0.4334129452705383,"[102, 102, 102, 102]"
26,prune,-0.009544321894645713,0.017076554894447316,-0.4400055050849915,-0.444221755862236,"[92, 92, 92, 92]"
28,none,-0.02025409638881681,-0.01694328784942628,-0.4298158049583435,-0.42577187418937684,"[92, 92, 92, 92]"
30,none,-0.021075183153152488,-0.0018481373786926603,-0.42120444476604463,-0.4167522847652435,"[92, 92, 92, 92]"
32,prune,-0.01319282650947573,0.014820447564125039,-0.42741387486457827,-0.4406444728374481,"[83, 83, 83, 83]"
34,prune,0.012729379534721363,0.03232826590538024,-0.4147950828075409,-0.43603468537330625,"[75, 75, 75, 75]"
36,none,-0.012057301402091991,-0.014701366424560547,-0.40252295732498167,-0.3980446934700012,"[75, 75, 75, 75]"
38,prune,0.0013213485479355302,0.009693315625190768,-0.4048928081989288,-0.41611438393592837,"[68, 68, 68, 68]"
40,grow,0.010634303092956543,0.007645085453987122,-0.40116623044013977,-0.41889012455940244,"[82, 68, 68, 68]"
42,grow,0.008498376607894875,0.004686748981475808,-0.4243734359741211,-0.41619506776332854,"[82, 68, 82, 68]"
44,none,-0.021948441863059998,-0.024398171901702848,-0.4125909894704819,-0.4024361163377762,"[82, 68, 82, 68]"
46,prune,-0.016313791275024414,0.00566053688526158,-0.41257961094379425,-0.3976073205471039,"[74, 62, 74, 62]"
48,prune,-0.009352493286132801,0.01798032522201537,-0.3907376527786255,-0.40450499653816224,"[67, 56, 67, 56]"
51,prune,0.005521512031555154,0.01096507608890529,-0.3784080266952515,-0.39667042195796964,"[61, 51, 61, 51]"
54,prune,-0.01178882420063021,0.0051118433475494385,-0.3833830296993256,-0.3933114320039749,"[55, 46, 55, 46]"
57,prune,0.0007292270660400058,0.002144616842269853,-0.3890072971582413,-0.4004970997571945,"[50, 42, 50, 42]"
60,grow,0.0008708834648132324,-0.006750899553298995,-0.37768776118755343,-0.3791841924190521,"[60, 42, 50, 42]"
63,prune,-0.003799682855606057,0.004331538081169151,-0.39463449716567994,-0.3986650675535202,"[54, 38, 45, 38]"
66,none,-0.004551360011100736,-0.006293115019798234,-0.381788957118988,-0.37960378229618075,"[54, 38, 45, 38]"
69,none,-0.004314839839935303,-0.01427954137325288,-0.38048833012580874,-0.3741999983787537,"[54, 38, 45, 38]"
73,grow,0.01122001409530643,0.0009505480527877697,-0.3806025624275208,-0.3938319206237793,"[54, 46, 45, 38]"
77,prune,-0.023085585236549355,0.01004379689693452,-0.38367177844047545,-0.3764461100101471,"[49, 42, 41, 35]"
81,prune,-0.004400423169136025,0.0047502994537353405,-0.37946484088897703,-0.38047587871551514,"[45, 38, 37, 32]"
85,grow,0.010391747951507546,-0.01217435598373412,-0.3749849796295166,-0.39169320464134216,"[54, 38, 37, 32]"
90,prune,-0.0029740273952483798,0.0025688797235489114,-0.39057358503341677,-0.38544159531593325,"[49, 35, 34, 29]"
95,none,-0.006790757179260254,-0.01925690472126007,-0.36406551897525785,-0.3573617100715637,"[49, 35, 34, 29]"
101,none,-0.016342648863792386,-0.00010349154472349964,-0.3743266463279724,-0.3767891347408295,"[49, 35, 34, 29]"
107,grow,0.005400991439819314,-0.002331712841987632,-0.3758430480957031,-0.37402538061141966,"[49, 35, 41, 29]"
114,prune,-0.005841130018234275,0.01703393757343291,-0.3805018663406372,-0.38406331837177277,"[45, 32, 37, 27]"
121,none,-0.010400551557540882,-0.010217306017875682,-0.36712774336338044,-0.37245526611804963,"[45, 32, 37, 27]"
129,grow,0.010783720016479537,0.00022780001163485997,-0.37435410618782045,-0.389586815237999,"[54, 32, 37, 27]"
138,prune,0.00209050774574282,0.011435467004776045,-0.3774592846632004,-0.4014320015907288,"[49, 29, 34, 25]"
148,prune,0.0026999086141586415,0.016967841982841514,-0.37747487127780915,-0.395824071764946,"[45, 27, 31, 23]"
159,prune,0.004972618818283092,0.008034503459930398,-0.39986473321914673,-0.40447044670581817,"[41, 25, 28, 21]"
172,grow,0.01080075800418856,-0.0011369526386261208,-0.3780302882194519,-0.3931508958339691,"[41, 25, 28, 26]"
187,grow,0.01211512982845303,0.004972946643829301,-0.4151051461696625,-0.40942773818969724,"[50, 25, 28, 26]"
