epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.03387045860290527,0.0242875576019288,-1.0074016571044921,-0.7939478039741517,"[231, 231, 231, 231]"
4,prune,0.0009293973445893,0.05755368471145639,-0.7004319906234742,-0.6992907404899598,"[208, 208, 208, 208]"
6,prune,-0.004237920045852661,0.05366059541702273,-0.6382787644863128,-0.6376149594783783,"[188, 188, 188, 188]"
8,none,-0.0876317024230957,-0.018904602527618386,-0.5810657203197479,-0.5377160489559174,"[188, 188, 188, 188]"
10,none,-0.02495156526565545,-0.0020546585321425948,-0.5664581835269928,-0.5430644989013672,"[188, 188, 188, 188]"
12,prune,-0.05014144480228433,0.0040411263704299705,-0.5443670988082886,-0.5176604509353637,"[170, 170, 170, 170]"
14,prune,-0.011436146497726507,0.009869086742401056,-0.5083519011735916,-0.5125353395938873,"[153, 153, 153, 153]"
16,prune,-0.033355480432510354,0.01767905056476593,-0.4880952209234238,-0.4814085364341736,"[138, 138, 138, 138]"
18,prune,-0.012267702817916892,0.008111324906349138,-0.4735836684703827,-0.4695460706949234,"[125, 125, 125, 125]"
20,prune,-0.020660609006881714,0.0010392576456069724,-0.44676069617271424,-0.44385814666748047,"[113, 113, 113, 113]"
22,prune,-0.0163613319396973,0.01043142080307008,-0.456011500954628,-0.4304389238357544,"[102, 102, 102, 102]"
24,none,-0.02087727189064026,-0.014066410064697277,-0.4228701651096344,-0.40662842988967896,"[102, 102, 102, 102]"
26,none,-0.006167656183242831,-0.0035719931125641202,-0.4209985911846161,-0.42149034738540647,"[102, 102, 102, 102]"
28,prune,0.00781490504741672,0.015017583966255188,-0.4042662143707275,-0.43060230612754824,"[92, 92, 92, 92]"
30,none,-0.024424874782562223,-0.021160295605659463,-0.4050860613584518,-0.4079233229160309,"[92, 92, 92, 92]"
32,prune,0.0016741365194320457,0.010056519508361783,-0.4082967430353165,-0.42022021412849425,"[83, 83, 83, 83]"
34,prune,-0.015855851769447316,0.0065063178539276345,-0.3995495796203613,-0.3909869432449341,"[75, 75, 75, 75]"
36,none,-0.016583797335624706,-0.022275242209434498,-0.3992451071739197,-0.40366189181804657,"[75, 75, 75, 75]"
38,prune,-0.00530381202697755,0.00015185773372650146,-0.39305615425109863,-0.3912919580936432,"[68, 68, 68, 68]"
40,prune,-0.0019010722637176625,0.012104231119155873,-0.3999656021595001,-0.4027869671583176,"[62, 62, 62, 62]"
42,prune,-0.011043834686279286,0.008503177762031577,-0.38149612545967104,-0.39035892188549043,"[56, 56, 56, 56]"
44,none,-0.009050726890563965,-0.010210859775543202,-0.39389955103397367,-0.3863076537847519,"[56, 56, 56, 56]"
46,grow,0.013470372557640053,-0.005684995651245139,-0.3796555519104004,-0.39360535740852354,"[68, 56, 56, 56]"
48,prune,-0.004052332043647799,0.00761982798576355,-0.3817426025867462,-0.38454546630382536,"[62, 51, 51, 51]"
51,grow,0.012202885746955883,-0.0045107126235962025,-0.380186465382576,-0.37500380277633666,"[62, 51, 62, 51]"
54,prune,-0.017228522896766685,0.009191849827766385,-0.37230909764766695,-0.37397282421588895,"[56, 46, 56, 46]"
57,none,-0.0014172255992889182,-0.015735897421836842,-0.36823453903198244,-0.3749054342508316,"[56, 46, 56, 46]"
60,none,-0.015238764882087696,-0.006616353988647461,-0.38833693563938143,-0.3740280956029892,"[56, 46, 56, 46]"
63,grow,0.0060084283351898304,-0.0039319247007369995,-0.3694998174905777,-0.37497911155223845,"[68, 46, 56, 46]"
66,prune,-0.002513173222541798,0.013543289899826061,-0.37175509333610535,-0.375422927737236,"[62, 42, 51, 42]"
69,prune,0.005570551753044106,0.006241431832313515,-0.3795179456472397,-0.37890221178531647,"[56, 38, 46, 38]"
73,prune,-0.014483696222305276,0.0015577852725982555,-0.37011251151561736,-0.365958109498024,"[51, 35, 42, 35]"
77,grow,0.004942345619201649,-0.009722930192947399,-0.37045064866542815,-0.37288178503513336,"[51, 42, 42, 35]"
81,none,-0.026157253980636563,-0.017315033078193653,-0.35585400462150574,-0.35052083134651185,"[51, 42, 42, 35]"
85,prune,0.00564909875392916,0.00607277750968932,-0.364347106218338,-0.3692374497652054,"[46, 38, 38, 32]"
90,grow,0.0008465081453323253,-0.03885384202003478,-0.36714827716350557,-0.35512514412403107,"[56, 38, 38, 32]"
95,grow,0.01164267659187318,-0.0015739709138870017,-0.37807447612285616,-0.3680714964866638,"[56, 38, 46, 32]"
101,prune,-0.009251606464385997,0.004209998250007618,-0.36923865377902987,-0.3657423436641693,"[51, 35, 42, 29]"
107,none,-0.0043436557054519764,-0.005087536573410045,-0.36485625207424166,-0.37323222160339353,"[51, 35, 42, 29]"
114,prune,-0.01495704650878904,0.004193845391273487,-0.3681531369686127,-0.3641205996274948,"[46, 32, 38, 27]"
121,none,-0.005012786388397195,-0.018552097678184498,-0.3727805256843567,-0.3620499312877655,"[46, 32, 38, 27]"
129,none,-0.010080325603485152,-0.010173127055168152,-0.3735374242067337,-0.3613495737314224,"[46, 32, 38, 27]"
138,grow,0.0040506720542907715,-0.010581153631210316,-0.3705843538045883,-0.3657477617263794,"[56, 32, 38, 27]"
148,none,-0.0127434402704239,-0.0044904708862304465,-0.37161263525485994,-0.3693408966064453,"[56, 32, 38, 27]"
159,grow,0.01230606734752654,0.01189538240432736,-0.3757635295391083,-0.3896148830652237,"[56, 32, 38, 33]"
172,grow,0.009644284844398499,-0.0025874465703964455,-0.4005923390388489,-0.3987465113401413,"[68, 32, 38, 33]"
187,prune,0.0032368808984756248,0.012754961848258972,-0.3992133289575577,-0.40810373723506926,"[62, 29, 35, 30]"
