epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.4522856414318085,0.4228729546070098,-1.4300117492675781,"[39, 32, 32, 32]"
4,grow,0.1012910425662994,0.06103960275650022,-0.781940221786499,"[39, 39, 32, 32]"
6,grow,0.035984641313552945,0.023004037141799993,-0.6460951745510102,"[39, 39, 39, 32]"
8,grow,0.032552802562713645,0.013675165176391557,-0.5949059128761292,"[47, 39, 39, 32]"
10,prune,0.030783322453498907,0.031426802277565,-0.5499458640813828,"[45, 38, 38, 31]"
12,grow,0.04168536663055422,0.027126014232635498,-0.5471705973148346,"[45, 38, 38, 38]"
14,prune,-0.0007255464792251809,0.019043493270874068,-0.5018388867378235,"[43, 37, 37, 37]"
16,prune,-0.0033548474311828613,0.0006519138813018688,-0.4864638805389404,"[41, 36, 36, 36]"
18,prune,0.016847062110900868,0.02175152897834781,-0.4881535142660141,"[39, 35, 35, 35]"
20,prune,-0.019660454988479625,0.0073501646518707164,-0.45043908059597015,"[38, 34, 34, 34]"
22,prune,-0.007156637310981762,0.005145597457885731,-0.44279780685901643,"[37, 33, 33, 33]"
24,grow,0.0024400174617767445,-0.0005865812301635853,-0.4348333656787872,"[45, 33, 33, 33]"
26,prune,0.018726149201393094,0.029062232375144936,-0.448840069770813,"[43, 32, 32, 32]"
28,prune,-0.004371425509452853,0.009685105085372903,-0.4272646218538284,"[41, 31, 31, 31]"
30,none,-0.001777386665344216,-0.0012358516454696877,-0.433006152510643,"[41, 31, 31, 31]"
32,prune,-0.0015692353248596413,0.012932977080345132,-0.42351472973823545,"[39, 30, 30, 30]"
34,none,-0.0016369044780731312,-0.010445177555084229,-0.4119952619075775,"[39, 30, 30, 30]"
36,prune,0.028582921624183688,0.03389661312103276,-0.45307461321353915,"[38, 29, 29, 29]"
38,grow,0.0035737186670303234,-0.006292751431465127,-0.3955073356628418,"[38, 29, 35, 29]"
40,prune,-0.015764048695564248,0.0006387680768966675,-0.40873644649982455,"[37, 28, 34, 28]"
42,prune,0.0016227811574935913,0.009638500213623058,-0.4042685031890869,"[36, 27, 33, 27]"
44,prune,0.012114492058753978,0.02068752348423003,-0.40651420056819915,"[35, 26, 32, 26]"
46,none,-0.03380709290504458,-0.006586605310440086,-0.3852731645107269,"[35, 26, 32, 26]"
48,grow,0.003732767701148998,-0.0016010850667953491,-0.3965562254190445,"[42, 26, 32, 26]"
51,prune,0.014574703574180614,0.01606585383415221,-0.41098774671554567,"[40, 25, 31, 25]"
54,grow,0.016301149129867576,0.014655220508575484,-0.4049572587013245,"[40, 25, 31, 30]"
57,prune,-0.006021755933761586,0.005396229028701793,-0.3927770495414734,"[38, 24, 30, 29]"
60,prune,0.017721328139305104,0.020255509018898,-0.40832230150699617,"[37, 23, 29, 28]"
63,prune,0.004584041237831127,0.00969746708869934,-0.3898850500583649,"[36, 22, 28, 27]"
66,prune,-0.0061912983655929565,0.007906031608581554,-0.3874148607254028,"[35, 21, 27, 26]"
69,grow,0.0016599714756012074,-0.004600527882575978,-0.39001097083091735,"[42, 21, 27, 26]"
73,grow,0.013307142257690419,0.012644532322883595,-0.39719336926937104,"[42, 26, 27, 26]"
77,grow,0.004203444719314553,0.003994771838188138,-0.3993983298540115,"[51, 26, 27, 26]"
81,prune,0.006920376420021079,0.012201899290084861,-0.3855794191360474,"[49, 25, 26, 25]"
85,prune,0.004918128252029419,0.012696173787117015,-0.3927166134119034,"[47, 24, 25, 24]"
90,prune,-0.00846900939941403,0.0030100136995315774,-0.378105503320694,"[45, 23, 24, 23]"
95,prune,-0.0012600153684615978,0.00541289448738097,-0.37974239587783815,"[43, 22, 23, 22]"
101,grow,0.008923813700675964,0.006076169013977062,-0.37868288457393645,"[43, 27, 23, 22]"
107,none,-0.013319510221481312,-0.0028172731399536133,-0.3747475862503052,"[43, 27, 23, 22]"
114,none,-0.004638361930847157,-0.010672989487648,-0.3712121695280075,"[43, 27, 23, 22]"
121,none,-0.0064261466264725065,-0.0010025382041931041,-0.3832747220993042,"[43, 27, 23, 22]"
129,none,-0.004086732864379883,-0.007091245055198647,-0.3707936525344849,"[43, 27, 23, 22]"
138,prune,0.0002459228038788064,0.000522392988204945,-0.3746948063373566,"[41, 26, 22, 21]"
148,none,-0.0056920289993286355,-0.016586807370185863,-0.3764878988265991,"[41, 26, 22, 21]"
159,grow,0.015412449836730957,0.006237220764160167,-0.391774320602417,"[50, 26, 22, 21]"
172,prune,0.0077665030956268755,0.022872146964073192,-0.4067263096570969,"[48, 25, 21, 20]"
187,none,-0.004740765690803561,-0.000845491886138916,-0.39629352688789365,"[48, 25, 21, 20]"
