epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,grow,0.00968879461288441,-0.0316466867923737,-1.4091495513916015,-1.0041417717933654,"[39, 32, 32, 32]"
4,grow,0.04750423431396489,0.02768651247024534,-0.8190775513648987,-0.7474484443664551,"[39, 39, 32, 32]"
6,none,-0.021098285913467407,-0.03780171275138855,-0.6469002187252044,-0.6195748150348663,"[39, 39, 32, 32]"
8,none,-0.009764760732650757,-0.02146154940128331,-0.6315061628818512,-0.5847218096256256,"[39, 39, 32, 32]"
10,prune,-0.0066041469573974165,3.797411918637916e-05,-0.59835125207901,-0.5738445222377777,"[36, 36, 29, 29]"
12,grow,0.01049942374229429,-0.0015275567770004495,-0.5358835637569428,-0.5420901864767075,"[36, 36, 35, 29]"
14,prune,-0.025959134101867676,0.003346684575080805,-0.5271104365587235,-0.5102293401956558,"[33, 33, 32, 27]"
16,none,-0.003564509749412581,-0.009990367293357894,-0.5008135378360749,-0.5036950558423996,"[33, 33, 32, 27]"
18,none,-0.021163326501846325,-0.02367614209651947,-0.4976882845163345,-0.47668176889419556,"[33, 33, 32, 27]"
20,none,-0.014578154683113131,-0.011986416578292858,-0.4968201369047165,-0.47381609976291655,"[33, 33, 32, 27]"
22,none,-0.0218169867992401,-0.025218954682350136,-0.49603345096111295,-0.4700908809900284,"[33, 33, 32, 27]"
24,none,-0.004031455516815163,-0.0003574848175048606,-0.4627283036708832,-0.4841589480638504,"[33, 33, 32, 27]"
26,prune,0.005716320872306835,0.008774760365486134,-0.47802107632160185,-0.472405344247818,"[30, 30, 29, 25]"
28,none,-0.008080780506134033,-0.02446292638778691,-0.4751628369092941,-0.4624560683965683,"[30, 30, 29, 25]"
30,none,-0.010905802249908447,-0.026222518086433444,-0.4573590576648712,-0.4629368245601654,"[30, 30, 29, 25]"
32,none,-0.01910357773303989,-0.025073495507240307,-0.45156556367874146,-0.44083166420459746,"[30, 30, 29, 25]"
34,prune,-0.0008730173110961803,0.0016246050596237516,-0.4565602749586105,-0.4480291247367859,"[27, 27, 27, 23]"
36,none,-0.00961765348911281,-0.006618049740791276,-0.44974827468395234,-0.4485871881246567,"[27, 27, 27, 23]"
38,none,-0.01738213300704955,-0.01994389891624454,-0.4479337751865387,-0.44053350687026976,"[27, 27, 27, 23]"
40,none,-0.007101887464523338,-0.007092553377151534,-0.4564121812582016,-0.43989883959293363,"[27, 27, 27, 23]"
42,none,-0.0177229642868042,-0.018573698401451122,-0.4315410524606705,-0.4285555601119995,"[27, 27, 27, 23]"
44,none,-0.00866163372993467,-0.02244057953357692,-0.4480466663837433,-0.42572943270206454,"[27, 27, 27, 23]"
46,prune,-0.03670934736728665,0.005356273055076632,-0.4456143409013748,-0.44198518693447114,"[25, 25, 25, 21]"
48,none,-0.013128447532653797,-0.009357815980911233,-0.44429498016834257,-0.4285026639699936,"[25, 25, 25, 21]"
51,none,-0.011332494020462047,-0.0015540122985839844,-0.42719742059707644,-0.4194023013114929,"[25, 25, 25, 21]"
54,grow,0.011181956529617343,-0.005530926585197438,-0.4475852012634277,-0.42939978539943696,"[30, 25, 25, 21]"
57,none,-0.004828849434852567,-0.0003846168518066295,-0.4127396374940872,-0.41834616363048555,"[30, 25, 25, 21]"
60,none,-0.006550511717796359,-0.024751168489456188,-0.42413789629936216,-0.42071538269519804,"[30, 25, 25, 21]"
63,prune,-0.005115854740142811,0.005369812250137329,-0.433739972114563,-0.4200723022222519,"[27, 23, 23, 19]"
66,none,-0.005226540565490767,-0.0242285013198853,-0.4165540933609009,-0.40712342262268064,"[27, 23, 23, 19]"
69,grow,0.004458835721015908,-0.003531971573829673,-0.41833705008029937,-0.4102364629507065,"[27, 23, 23, 23]"
73,prune,-0.009653097391128573,0.0008846670389175415,-0.4126064568758011,-0.40273145139217376,"[25, 21, 21, 21]"
77,grow,0.005888366699218717,-0.025220686197280906,-0.41934414505958556,-0.41360188126564024,"[30, 21, 21, 21]"
81,grow,0.007883054018020641,0.0031139940023422463,-0.41048129498958585,-0.41270036399364474,"[30, 21, 26, 21]"
85,prune,-0.0032809406518936046,0.002789309620857272,-0.41055783033370974,-0.4153700113296509,"[27, 19, 24, 19]"
90,prune,-0.010834646224975597,0.00506044626235963,-0.406366640329361,-0.3974683165550232,"[25, 18, 22, 18]"
95,none,-0.023123425245285045,-0.008502832055091836,-0.3988563001155853,-0.3939426690340042,"[25, 18, 22, 18]"
101,none,-0.004738402366638195,-0.0042049556970596424,-0.39448469281196596,-0.3984190374612808,"[25, 18, 22, 18]"
107,grow,0.0010485261678695457,-0.007296887040138256,-0.3952901154756546,-0.40232897102832793,"[30, 18, 22, 18]"
114,none,-0.01466595530509951,-0.005084180831909202,-0.4038053900003433,-0.3901731550693512,"[30, 18, 22, 18]"
121,prune,0.0033110201358795277,0.00999608337879182,-0.3918262720108032,-0.40018696486949923,"[27, 17, 20, 17]"
129,none,-0.011311852931976285,-0.0004989981651306041,-0.3979306221008301,-0.4012261748313904,"[27, 17, 20, 17]"
138,none,-0.0001562952995300404,-0.0045845001935959084,-0.39053359925746917,-0.3890626639127731,"[27, 17, 20, 17]"
148,grow,0.000513541698455855,-0.005283236503601074,-0.39128791987895967,-0.39163322150707247,"[27, 17, 20, 21]"
159,prune,0.0013149857521057018,0.019106769561767545,-0.3983119994401932,-0.39854957461357116,"[25, 16, 18, 19]"
172,none,-0.012817117571830794,-0.01656438410282135,-0.39817042648792267,-0.39082310199737547,"[25, 16, 18, 19]"
187,none,-0.007395535707473755,-0.016040369868278503,-0.40217454433441163,-0.39680529832839967,"[25, 16, 18, 19]"
