epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,grow,0.0016440927982330766,-0.012671482563018754,-1.4396587133407592,-1.040130865573883,"[39, 32, 32, 32]"
4,grow,0.028945559263229392,0.02345488071441648,-0.8047231316566468,-0.733345091342926,"[39, 39, 32, 32]"
6,none,-0.010872036218643188,-0.0592317819595336,-0.6572483122348786,-0.5923488318920136,"[39, 39, 32, 32]"
8,prune,0.003449696302413985,0.015347868204116821,-0.6176267027854919,-0.6046238481998444,"[36, 36, 29, 29]"
10,none,-0.019108676910400413,-0.010747188329696677,-0.5607623159885406,-0.5459007680416107,"[36, 36, 29, 29]"
12,none,-0.009906104207038857,-0.01113163232803338,-0.5454578936100006,-0.5285392582416535,"[36, 36, 29, 29]"
14,none,-0.03448663651943207,-0.014714327454566911,-0.5263363420963287,-0.5102869063615799,"[36, 36, 29, 29]"
16,none,-0.005427306890487649,-0.022580412030219987,-0.5304934799671173,-0.5106488257646561,"[36, 36, 29, 29]"
18,grow,0.018447589874267534,0.012444055080413796,-0.5261102229356766,-0.5257028102874756,"[36, 36, 35, 29]"
20,prune,-0.023248150944709778,0.011052465438842751,-0.4978427588939667,-0.4995758593082428,"[33, 33, 32, 27]"
22,prune,-0.01573898196220397,0.0053308099508285745,-0.4849523067474365,-0.48180217742919923,"[30, 30, 29, 25]"
24,none,-0.029449981451034557,-0.025133344531059254,-0.4756626546382904,-0.46086483895778657,"[30, 30, 29, 25]"
26,none,-0.010955679416656483,-0.033147770166397084,-0.467164346575737,-0.46746531426906585,"[30, 30, 29, 25]"
28,none,-0.018481922149658214,-0.03223941922187806,-0.5010975211858749,-0.4619777679443359,"[30, 30, 29, 25]"
30,prune,-0.0007313668727874645,0.004151582717895508,-0.47105306684970855,-0.4661499887704849,"[27, 27, 27, 23]"
32,prune,-0.003761091828346219,0.01268115043640139,-0.4697177320718765,-0.46084176898002627,"[25, 25, 25, 21]"
34,none,-0.01171729266643523,-0.02218245267868041,-0.4611471652984619,-0.4482022911310196,"[25, 25, 25, 21]"
