epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.01836415529251112,0.006758022308349432,-1.496617078781128,-1.0698166728019713,"[29, 29, 29, 29]"
4,none,-0.039789903163909957,-0.041829425096511885,-0.8294123530387878,-0.7499105393886566,"[29, 29, 29, 29]"
6,none,-0.04236108660697935,-0.033601367473602206,-0.7600412786006927,-0.7079460501670838,"[29, 29, 29, 29]"
8,prune,-0.016602653264999323,0.010207283496856734,-0.7007051765918731,-0.68203364610672,"[27, 27, 27, 27]"
10,none,-0.07690659761428831,-0.008404046297073364,-0.6618646860122681,-0.6373506546020508,"[27, 27, 27, 27]"
12,none,-0.013881993293762274,-0.0005171895027160645,-0.6477032542228699,-0.618325924873352,"[27, 27, 27, 27]"
14,prune,-0.0592820525169373,0.004997628927230879,-0.612804251909256,-0.601135641336441,"[25, 25, 25, 25]"
16,none,-0.036936724185943626,-0.007925826311111495,-0.5894076824188232,-0.5825769126415252,"[25, 25, 25, 25]"
18,prune,-0.021401256322860718,0.003621345758438088,-0.5859887540340424,-0.5683070063591004,"[23, 23, 23, 23]"
20,none,-0.029576098918914884,-0.012521725893020696,-0.5597547650337219,-0.543531996011734,"[23, 23, 23, 23]"
22,none,-0.02227998375892648,-0.020209991931915305,-0.5622349590063095,-0.5406665325164794,"[23, 23, 23, 23]"
24,none,-0.043547123670578,-0.011779123544693015,-0.5290492087602615,-0.5356312096118927,"[23, 23, 23, 23]"
26,prune,-0.0039037317037582397,0.009865435957908675,-0.5395736873149872,-0.5345705687999726,"[21, 21, 21, 21]"
28,none,-0.02054986655712132,-0.011886733770370528,-0.5317137360572814,-0.5250968307256698,"[21, 21, 21, 21]"
30,none,-0.01426168382167825,-0.014590585231781028,-0.5098345309495926,-0.5191586285829544,"[21, 21, 21, 21]"
32,none,-0.02846398949623108,-0.0013075381517410056,-0.5371533095836639,-0.505331403017044,"[21, 21, 21, 21]"
34,none,-0.01339323520660396,-0.011995542049407892,-0.5165260285139084,-0.5094924509525299,"[21, 21, 21, 21]"
36,none,-0.03538150489330294,-0.010235971212387063,-0.5054899901151657,-0.4945824831724167,"[21, 21, 21, 21]"
38,prune,-0.012590187788009577,0.008901852369308516,-0.49133377373218534,-0.5046232432126999,"[19, 19, 19, 19]"
40,none,-0.040430384874343805,-0.011569136381149314,-0.5365988045930863,-0.4995372831821442,"[19, 19, 19, 19]"
42,prune,0.004165795445442155,0.030919221043586742,-0.4944205343723297,-0.5189777463674545,"[18, 18, 18, 18]"
44,none,-0.018532478809356656,-0.0037412285804748757,-0.49662206768989564,-0.4877571940422058,"[18, 18, 18, 18]"
46,none,-0.02845932245254512,-0.01207074522972107,-0.49865969717502595,-0.4803007483482361,"[18, 18, 18, 18]"
48,none,-0.006129139661788907,-0.018109214305877697,-0.4996158629655838,-0.48732261061668397,"[18, 18, 18, 18]"
51,prune,-0.002078273892402671,0.017806339263916005,-0.4736161559820175,-0.49207061529159546,"[17, 17, 17, 17]"
54,prune,-0.011455965042114269,0.0008902162313461637,-0.48493611216545107,-0.47938446402549745,"[16, 16, 16, 16]"
57,none,-0.018086400628089916,-0.0038649767637252697,-0.4810432970523834,-0.4773939669132233,"[16, 16, 16, 16]"
60,none,-0.020677241683006276,-0.003998222947120655,-0.475380539894104,-0.47110953330993655,"[16, 16, 16, 16]"
63,prune,0.003163343667984042,0.014924511313438416,-0.47652707695961,-0.480286505818367,"[15, 15, 15, 15]"
66,none,-0.0006485313177109209,-0.007347428798675559,-0.4672211617231369,-0.4794833272695541,"[15, 15, 15, 15]"
69,none,-0.0009937137365341187,-0.01774839758872987,-0.4514130651950836,-0.4579282432794571,"[15, 15, 15, 15]"
73,none,-0.0024671852588653564,-0.018979746103286732,-0.47027073204517367,-0.45220795571804046,"[15, 15, 15, 15]"
77,none,-0.024418696761131287,-0.012247151136398349,-0.46219527125358584,-0.4451820731163025,"[15, 15, 15, 15]"
81,none,-0.009474152326583829,-0.006581470370292664,-0.45472659468650817,-0.4553858757019043,"[15, 15, 15, 15]"
85,prune,-0.014364281296730008,0.003098711371421814,-0.44582628309726713,-0.450183042883873,"[14, 14, 14, 14]"
90,none,-0.010318210721015963,-0.013980972766876265,-0.44817816019058226,-0.45102193057537077,"[14, 14, 14, 14]"
95,none,-0.0045065104961395375,-0.01997799873352052,-0.44480420649051666,-0.45342372357845306,"[14, 14, 14, 14]"
101,none,-0.015856149792671193,-0.01836148798465731,-0.4606113702058792,-0.4453423947095871,"[14, 14, 14, 14]"
107,none,-0.007361158728599548,-0.002174508571624767,-0.4394679069519043,-0.448252072930336,"[14, 14, 14, 14]"
114,none,-0.01150200068950652,-0.02740461230278013,-0.43745355010032655,-0.440557861328125,"[14, 14, 14, 14]"
121,none,-0.00872391164302827,-0.018120959401130676,-0.4253819704055786,-0.431934654712677,"[14, 14, 14, 14]"
129,none,-0.004789093136787437,-0.014709147810935963,-0.44100454449653625,-0.43663436472415923,"[14, 14, 14, 14]"
138,none,-0.011497032642364513,-0.021614503860473644,-0.431978365778923,-0.431280118227005,"[14, 14, 14, 14]"
148,none,-0.015795588493347168,-0.01767718493938447,-0.4339609146118164,-0.4333121836185455,"[14, 14, 14, 14]"
159,none,-0.0011234581470489502,-0.0012859672307967696,-0.4219206213951111,-0.439705902338028,"[14, 14, 14, 14]"
172,none,-0.006820380687713623,-0.00568157434463501,-0.42688163816928865,-0.4264624923467636,"[14, 14, 14, 14]"
187,none,-0.017826616764068604,-0.019085520505905118,-0.4301239579916,-0.42171710133552553,"[14, 14, 14, 14]"
