epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.12143175601959233,0.11787384748458862,-0.8303614258766174,"[154, 128, 128, 128]"
4,prune,0.040142577886581376,0.04531837701797481,-0.6400793194770813,"[147, 122, 122, 122]"
6,prune,0.017347288131713823,0.027968615293502808,-0.5809277892112732,"[140, 116, 116, 116]"
8,prune,-0.012616378068924017,0.012028977274894714,-0.5213468641042709,"[133, 111, 111, 111]"
10,prune,0.014165648818016074,0.014704766869544972,-0.5098862946033478,"[127, 106, 106, 106]"
12,prune,-0.01408416330814366,0.003258749842643738,-0.4709624856710434,"[121, 101, 101, 101]"
14,prune,0.003275716304779075,0.012121090292930625,-0.46946863532066346,"[115, 96, 96, 96]"
16,prune,0.012352800369262673,0.014226740598678567,-0.4724203526973724,"[110, 92, 92, 92]"
18,prune,-0.008321741223335288,0.009367626905441295,-0.44400279223918915,"[105, 88, 88, 88]"
20,prune,-0.001326549053192183,0.003125590085983232,-0.42708936929702757,"[100, 84, 84, 84]"
22,prune,-0.011296236515045188,0.0029572367668151966,-0.4276716589927673,"[95, 80, 80, 80]"
24,grow,0.012453317642211914,0.008719950914382935,-0.42142215371131897,"[95, 80, 80, 96]"
26,none,-0.01690208911895752,-0.011495724320411682,-0.4013786792755127,"[95, 80, 80, 96]"
28,none,-0.018497958779335022,-0.0019451141357421653,-0.39586072564125063,"[95, 80, 80, 96]"
30,prune,0.007541605830192588,0.023264223337173484,-0.4283713519573212,"[91, 76, 76, 92]"
32,prune,-0.008165192604064953,0.007076382637023926,-0.400332909822464,"[87, 73, 73, 88]"
34,none,-0.03067416250705718,-0.00878680348396299,-0.3844955086708069,"[87, 73, 73, 88]"
36,prune,-0.002022680640220653,0.010190874338150024,-0.4059033066034317,"[83, 70, 70, 84]"
38,prune,-0.0028135210275649913,0.003993940353393566,-0.39121251702308657,"[79, 67, 67, 80]"
40,prune,-0.00576760172843932,0.002274340391159091,-0.38711063265800477,"[76, 64, 64, 76]"
42,prune,-0.009294363856315602,0.007005292177200306,-0.38302579522132874,"[73, 61, 61, 73]"
44,prune,-0.0012084633111953402,0.007577326893806469,-0.3858154803514481,"[70, 58, 58, 70]"
46,none,-0.012345746159553528,-0.005079001188278198,-0.3761989951133728,"[70, 58, 58, 70]"
48,prune,-0.01384182572364806,0.0003630101680755504,-0.38063277006149293,"[67, 56, 56, 67]"
51,none,-0.014515739679336559,-0.004446905851364147,-0.380788055062294,"[67, 56, 56, 67]"
54,none,-0.00837014615535736,-0.016764044761657715,-0.3749039709568024,"[67, 56, 56, 67]"
57,prune,0.0008560210466384555,0.0032693952322006004,-0.3794742405414581,"[64, 54, 54, 64]"
60,none,-0.014277875423431396,-0.03266376554965972,-0.3605301558971405,"[64, 54, 54, 64]"
63,prune,-0.0018069833517074807,0.010170754790306102,-0.3711856186389923,"[61, 52, 52, 61]"
66,none,-0.022864156961441007,-0.012356379628181424,-0.360240575671196,"[61, 52, 52, 61]"
69,prune,-0.0077681124210357555,0.0039627313613891935,-0.3676637977361679,"[58, 50, 50, 58]"
73,prune,-0.0067986786365509255,0.009826281666755643,-0.3699610263109207,"[56, 48, 48, 56]"
77,prune,0.012962836027145375,0.025160691142082192,-0.3797836661338806,"[54, 46, 46, 54]"
81,none,-0.02194126248359679,-0.014065420627593972,-0.35881730616092683,"[54, 46, 46, 54]"
85,prune,-0.003137052059173584,0.008332380652427696,-0.3786577433347702,"[52, 44, 44, 52]"
90,none,-0.0019331514835357888,-0.010397398471832298,-0.3729970186948776,"[52, 44, 44, 52]"
95,grow,0.0003013223409652488,-0.006029605865478516,-0.363672199845314,"[63, 44, 44, 52]"
101,grow,0.014023497700691223,-0.003113067150116,-0.3745559364557266,"[63, 44, 44, 63]"
107,none,-0.006789040565490678,-0.0035567492246627586,-0.37006632387638094,"[63, 44, 44, 63]"
114,none,-0.008524227142334029,-0.007149225473403964,-0.36894563436508176,"[63, 44, 44, 63]"
121,prune,-0.017086967825889587,0.0028248757123947033,-0.37115963399410246,"[60, 42, 42, 60]"
129,prune,-0.005201807618141208,0.003394716978073087,-0.38068044781684873,"[57, 40, 40, 57]"
138,none,-0.007217743992805448,-0.0020012259483337402,-0.3751970201730728,"[57, 40, 40, 57]"
148,grow,0.002946817874908414,-0.003149423003196705,-0.3797080546617508,"[69, 40, 40, 57]"
159,prune,0.00029090940952297695,0.01258742511272426,-0.38652860224246977,"[66, 38, 38, 55]"
172,prune,0.0031033813953399436,0.015094822645187356,-0.3911687135696411,"[63, 37, 37, 53]"
187,prune,-0.0034556955099105946,0.00042522549629209205,-0.3976880222558975,"[60, 36, 36, 51]"
