epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,-0.002870815992355391,0.09079810976982117,-1.072048395872116,"[244, 244, 244, 244]"
4,prune,0.0015181243419647439,0.058985191583633356,-0.9218742311000824,"[232, 232, 232, 232]"
6,none,-0.061120355129241855,-0.02160576581954954,-0.8037710070610047,"[232, 232, 232, 232]"
8,prune,-0.013065266609191939,0.038957285881042414,-0.7923778653144836,"[221, 221, 221, 221]"
10,prune,-0.09801961779594426,0.010065352916717507,-0.719517982006073,"[210, 210, 210, 210]"
12,prune,-0.04201613068580623,0.024551439285278365,-0.6893426179885864,"[200, 200, 200, 200]"
14,prune,-0.04766368865966797,0.01906694173812873,-0.6507711291313172,"[190, 190, 190, 190]"
16,prune,-0.05303256511688237,0.019543504714965798,-0.6286251604557037,"[181, 181, 181, 181]"
18,prune,-0.0401569068431854,0.04087994098663328,-0.6280190885066986,"[172, 172, 172, 172]"
20,prune,-0.04170176386833191,0.007524424791335971,-0.575438779592514,"[164, 164, 164, 164]"
22,prune,-0.03528795242309579,0.011229079961776689,-0.5638403713703155,"[156, 156, 156, 156]"
24,prune,-0.02879632711410518,0.00748066902160649,-0.5498716235160828,"[149, 149, 149, 149]"
26,prune,-0.028778541088104292,0.017531538009643466,-0.534200233221054,"[142, 142, 142, 142]"
28,prune,-0.050442075729370095,0.003620818257331848,-0.5155333280563354,"[135, 135, 135, 135]"
30,prune,-0.03371078670024863,0.0070026844739914385,-0.5002338021993638,"[129, 129, 129, 129]"
32,prune,-0.03527114093303674,0.015702137351036094,-0.49752874076366427,"[123, 123, 123, 123]"
34,prune,-0.027687078714370705,0.0018956512212753296,-0.4806708455085754,"[117, 117, 117, 117]"
36,none,-0.02249146401882174,-0.001481217145919811,-0.472484815120697,"[117, 117, 117, 117]"
38,prune,-0.007513469457626376,0.0048000574111938255,-0.47118650674819945,"[112, 112, 112, 112]"
40,prune,-0.029996910691261258,0.003673386573791515,-0.4635196149349213,"[107, 107, 107, 107]"
42,prune,-0.022411060333251964,0.006779325008392345,-0.4638523429632187,"[102, 102, 102, 102]"
44,none,-0.03532695174217221,-0.008007070422172524,-0.44159376323223115,"[102, 102, 102, 102]"
46,prune,-0.007431167364120472,0.004997164011001587,-0.4513689398765564,"[97, 97, 97, 97]"
48,prune,-0.009995046257972706,0.007728999853134189,-0.44854737520217897,"[93, 93, 93, 93]"
51,none,-0.030278423428535428,-0.01693302094936372,-0.43665651679039,"[93, 93, 93, 93]"
54,prune,0.0002791106700897328,0.01659779548645024,-0.4438443720340729,"[89, 89, 89, 89]"
57,prune,-0.005210080742835965,0.022730007767677307,-0.4347736179828644,"[85, 85, 85, 85]"
60,prune,-0.01639287471771239,0.0019297391176223977,-0.425554895401001,"[81, 81, 81, 81]"
63,prune,-0.01850055456161498,0.004500073194503795,-0.4237715542316437,"[77, 77, 77, 77]"
66,prune,-0.008993527293205239,0.010944494605064414,-0.4192190855741501,"[74, 74, 74, 74]"
69,prune,-0.008225238323211703,0.0001526474952697754,-0.40794128775596616,"[71, 71, 71, 71]"
73,none,-0.008757165074348483,-0.005213290452957153,-0.4075597107410431,"[71, 71, 71, 71]"
77,none,-0.01979703605175015,-0.0003369867801666371,-0.404444482922554,"[71, 71, 71, 71]"
81,none,-0.012425282597541831,-0.020364981889724743,-0.41858991086483,"[71, 71, 71, 71]"
85,prune,-0.004874080419540405,0.013291442394256614,-0.4217776656150818,"[68, 68, 68, 68]"
90,none,-0.02205432057380674,-0.00959760546684263,-0.41330760419368745,"[68, 68, 68, 68]"
95,none,-0.00939617455005648,-0.009359827637672458,-0.41021751463413236,"[68, 68, 68, 68]"
101,none,-0.01465538442134856,-0.00012473762035369873,-0.41622626781463623,"[68, 68, 68, 68]"
107,none,-0.027394953370094288,-0.0036243617534637562,-0.4093436777591705,"[68, 68, 68, 68]"
114,prune,-0.001774108409881625,0.005239474773406971,-0.42813924252986907,"[65, 65, 65, 65]"
121,prune,-0.020380637049674966,0.001507622003555309,-0.40611658692359925,"[62, 62, 62, 62]"
129,prune,-0.012895020842552174,0.007847559452056896,-0.41225276589393617,"[59, 59, 59, 59]"
138,none,-0.009595847129821755,-0.0033950895071029885,-0.41283226013183594,"[59, 59, 59, 59]"
148,none,-0.009731173515319824,-0.01184124648571011,-0.41047499775886537,"[59, 59, 59, 59]"
159,none,-0.0029462099075317494,-0.006965184211730979,-0.4191828727722168,"[59, 59, 59, 59]"
172,none,-0.00020267069339752197,-0.002866482734680209,-0.42715302407741546,"[59, 59, 59, 59]"
187,prune,-0.012953653931617737,0.00338134467601775,-0.43144015967845917,"[57, 57, 57, 57]"
