epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.050286281108856246,0.092169600725174,-0.9519241750240326,"[244, 244, 244, 244]"
4,prune,0.017867088317871094,0.04073867201805115,-0.817690110206604,"[232, 232, 232, 232]"
6,prune,-0.05568459630012512,0.014558225870132446,-0.7023985624313355,"[221, 221, 221, 221]"
8,prune,-0.02136378884315493,0.03333947658538816,-0.6544845998287201,"[210, 210, 210, 210]"
10,prune,-0.03564614653587339,0.013370484113693237,-0.6133860588073731,"[200, 200, 200, 200]"
12,prune,-0.029080224037170366,0.021574759483337425,-0.5787771344184875,"[190, 190, 190, 190]"
14,prune,-0.022145080566406294,0.010272142291068986,-0.5673852860927582,"[181, 181, 181, 181]"
16,none,-0.02088983058929439,-0.009739550948142939,-0.5279849410057068,"[181, 181, 181, 181]"
18,prune,-0.026888811588287265,0.012443113327026412,-0.5320467531681061,"[172, 172, 172, 172]"
20,prune,-0.028010097146034196,0.019747608900070213,-0.5233885675668717,"[164, 164, 164, 164]"
22,prune,-0.011125528812408414,0.00017702877521513782,-0.4993487924337387,"[156, 156, 156, 156]"
24,none,-0.04416240155696871,-0.029532578587532,-0.4759332984685898,"[156, 156, 156, 156]"
26,prune,-0.030837303400039706,0.01365793347358707,-0.48436991572380067,"[149, 149, 149, 149]"
28,prune,-0.005038493871688865,0.030865705013275124,-0.485764941573143,"[142, 142, 142, 142]"
30,prune,-0.008042585849761918,0.020611229538917586,-0.4744350701570511,"[135, 135, 135, 135]"
32,none,-0.0384577840566635,-0.004106262326240506,-0.44934859275817873,"[135, 135, 135, 135]"
34,grow,0.006400096416473433,0.0032464951276779397,-0.47636338472366335,"[162, 135, 135, 135]"
36,prune,-0.013148480653762784,0.006175079941749595,-0.46012668013572694,"[154, 129, 129, 129]"
38,prune,0.002321130037307717,0.028131297230720498,-0.46909381449222565,"[147, 123, 123, 123]"
40,grow,0.014673301577568076,0.013340175151824951,-0.46444747745990755,"[147, 123, 123, 148]"
42,prune,-0.010931056737899736,0.012212726473808333,-0.45521032214164736,"[140, 117, 117, 141]"
44,prune,-0.03096921741962433,0.00119762122631073,-0.44049409627914426,"[133, 112, 112, 134]"
46,none,-0.045763373374938965,-0.011095461249351513,-0.4347526043653488,"[133, 112, 112, 134]"
48,none,-0.02502865791320802,-0.010418796539306663,-0.4324555277824402,"[133, 112, 112, 134]"
51,prune,-0.027161857485771157,0.0012814104557037354,-0.428521066904068,"[127, 107, 107, 128]"
54,prune,-0.013762035965919517,0.007567489147186246,-0.43936768770217893,"[121, 102, 102, 122]"
57,prune,-0.006454312801361106,0.010207760334014881,-0.42961113452911376,"[115, 97, 97, 116]"
60,prune,-0.029425999522209145,0.007433906197547913,-0.42123069763183596,"[110, 93, 93, 111]"
63,prune,-0.009692123532295205,0.018759524822235085,-0.43006573617458344,"[105, 89, 89, 106]"
66,prune,-0.01590940654277806,0.005630418658256531,-0.4134099692106247,"[100, 85, 85, 101]"
69,none,-0.011036351323127747,-0.009007111191749573,-0.40133502781391145,"[100, 85, 85, 101]"
73,none,-0.016589346528053273,-0.0018581509590148704,-0.3952979862689972,"[100, 85, 85, 101]"
77,prune,-0.0035337358713150024,0.006668668985366832,-0.4132472813129425,"[95, 81, 81, 96]"
81,none,-0.0332539618015289,-0.0004856288433074951,-0.39431093335151673,"[95, 81, 81, 96]"
85,none,-0.011959525942802418,-0.010793122649192799,-0.4007183909416199,"[95, 81, 81, 96]"
90,prune,-0.01518075764179233,0.013360816240310658,-0.4070307195186615,"[91, 77, 77, 92]"
95,prune,0.005829888582229603,0.02049256563186641,-0.4188345730304718,"[87, 74, 74, 88]"
101,prune,-0.008389717340469338,0.0034139901399612427,-0.3835458129644394,"[83, 71, 71, 84]"
107,prune,-0.00905695259571071,0.0016008496284485307,-0.3939815253019333,"[79, 68, 68, 80]"
114,none,-0.017346951365470875,-0.003016272187232938,-0.3866496354341507,"[79, 68, 68, 80]"
121,prune,0.0003953605890273937,0.003152766823768638,-0.39689427316188813,"[76, 65, 65, 76]"
129,prune,-0.004837208986282371,0.007530909776687633,-0.40225809812545776,"[73, 62, 62, 73]"
138,none,-0.012377238273620639,-0.004463607072830222,-0.3938419997692108,"[73, 62, 62, 73]"
148,prune,-0.005091843008995067,0.02051886320114138,-0.40480875968933105,"[70, 59, 59, 70]"
159,none,-0.0045225262641906405,-0.0017151951789855513,-0.41083847880363467,"[70, 59, 59, 70]"
172,none,-0.005700069665908802,-0.0017463982105254683,-0.41341405510902407,"[70, 59, 59, 70]"
187,grow,0.004267093539237987,-0.005310264229774486,-0.4191343367099762,"[84, 59, 59, 70]"
