epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.43261389732360844,0.4066840708255768,-1.4067274332046509,"[39, 32, 32, 32]"
4,prune,0.08467678427696224,0.09520289897918699,-0.7684184014797211,"[38, 31, 31, 31]"
6,grow,0.06158869266510014,0.04666653871536264,-0.6448452949523926,"[38, 38, 31, 31]"
8,grow,0.013609147071838468,0.013313418626785367,-0.5834627628326416,"[38, 38, 38, 31]"
10,prune,-0.004121518135070779,0.01197453439235685,-0.5395419359207153,"[37, 37, 37, 30]"
12,none,-0.03854862749576571,-0.01097176969051361,-0.5057508438825608,"[37, 37, 37, 30]"
14,prune,0.012223887443542414,0.01654218137264246,-0.5056366741657257,"[36, 36, 36, 29]"
16,none,-0.0037349790334701427,-0.013079431653022777,-0.48062194883823395,"[36, 36, 36, 29]"
18,prune,-0.008586707711219832,0.010393294692039479,-0.47344560027122495,"[35, 35, 35, 28]"
20,none,-0.013549125194549594,-0.00799958109855653,-0.46361506581306455,"[35, 35, 35, 28]"
22,none,-0.018581667542457603,-0.01503286659717562,-0.4552662968635559,"[35, 35, 35, 28]"
24,none,-0.02542780339717865,-0.00033560991287229225,-0.4582875519990921,"[35, 35, 35, 28]"
26,prune,0.011525964736938454,0.02379874587059022,-0.46546426713466643,"[34, 34, 34, 27]"
28,none,-0.004332575201988209,-0.008154395222663868,-0.43940054774284365,"[34, 34, 34, 27]"
30,prune,-0.013138604164123546,0.009844079613685608,-0.4415955662727356,"[33, 33, 33, 26]"
32,none,-0.004507613182067882,-0.001615452766418446,-0.4323706358671188,"[33, 33, 33, 26]"
34,prune,-0.0041440457105636486,0.0037389576435089,-0.4319235861301422,"[32, 32, 32, 25]"
36,prune,-0.005266523361206088,0.0038920700550079124,-0.43087408542633054,"[31, 31, 31, 24]"
38,none,-0.008413317799568165,-0.017419400811195362,-0.4137909263372421,"[31, 31, 31, 24]"
40,prune,-0.012782198190689098,0.006285798549652111,-0.42695391476154326,"[30, 30, 30, 23]"
42,grow,0.0031073391437530518,-0.001959604024887096,-0.42480348646640775,"[36, 30, 30, 23]"
44,none,-0.017882046103477434,-0.002184230089187611,-0.4132209956645966,"[36, 30, 30, 23]"
46,none,-0.011562842130661055,-0.004951933026313804,-0.41902642548084257,"[36, 30, 30, 23]"
48,none,-0.0007010996341705322,-0.006970283389091503,-0.4107096403837204,"[36, 30, 30, 23]"
51,none,-0.0009692519903182761,-0.009466579556465127,-0.4134024202823639,"[36, 30, 30, 23]"
54,grow,0.0084459990262985,-0.0005304157733917458,-0.41790348291397095,"[36, 30, 30, 28]"
57,prune,-0.004962041974067688,0.0006304830312728882,-0.41223256289958954,"[35, 29, 29, 27]"
60,none,-0.023746091127395674,-0.0013793855905532837,-0.39697217047214506,"[35, 29, 29, 27]"
63,prune,0.0028018534183502086,0.0037188917398452426,-0.39986212849617003,"[34, 28, 28, 26]"
66,none,-0.0076124489307403675,-0.00023339688777923584,-0.3913639485836029,"[34, 28, 28, 26]"
69,none,-0.007200112938880898,-0.0041656404733657615,-0.3994541734457016,"[34, 28, 28, 26]"
73,prune,-0.007493534684181236,0.002749904990196228,-0.3862695872783661,"[33, 27, 27, 25]"
77,prune,-0.02131309509277346,0.005447003245353688,-0.38756518363952636,"[32, 26, 26, 24]"
81,prune,0.014431712031364452,0.02231445610523225,-0.40105290710926056,"[31, 25, 25, 23]"
85,prune,-0.029496738314628623,0.003960108757019021,-0.3812453895807266,"[30, 24, 24, 22]"
90,grow,0.0057847678661346325,-0.0015394300222397184,-0.39038881957530974,"[36, 24, 24, 22]"
95,prune,0.0015538305044174305,0.014998182654380798,-0.39953846037387847,"[35, 23, 23, 21]"
101,prune,-0.0035810738801956288,0.0055496811866760365,-0.38553900718688966,"[34, 22, 22, 20]"
107,prune,4.0096044540416376e-05,0.012702706456184376,-0.3958330720663071,"[33, 21, 21, 19]"
114,none,-0.009736913442611683,-0.011789301037788358,-0.38488286435604097,"[33, 21, 21, 19]"
121,prune,0.004068425297737155,0.006734806299209584,-0.38134722113609315,"[32, 20, 20, 18]"
129,grow,0.005111235380172718,-0.00023736059665679932,-0.3801611065864563,"[32, 20, 20, 22]"
138,prune,-0.016868746280670144,0.0001533806324005571,-0.38032389581203463,"[31, 19, 19, 21]"
148,prune,-0.003985047340393066,0.00695756673812864,-0.3888583481311798,"[30, 18, 18, 20]"
159,prune,-0.0025026142597198153,0.0022044956684112993,-0.3824302196502686,"[29, 17, 17, 19]"
172,prune,-0.006023898720741272,0.009818500280380227,-0.38877481818199155,"[28, 16, 16, 18]"
187,none,-0.006219083070755027,-0.014749929308891296,-0.3841917395591736,"[28, 16, 16, 18]"
