epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,-0.05845832824707031,0.13841336965560913,-1.2772305846214294,"[244, 244, 244, 244]"
4,prune,-0.07902592420578003,0.048452675342559814,-1.0698922634124757,"[232, 232, 232, 232]"
6,prune,-0.06753655672073378,0.03022317290306087,-1.0028667092323302,"[221, 221, 221, 221]"
8,prune,-0.02587320208549493,0.09003229737281804,-0.9663807094097138,"[210, 210, 210, 210]"
10,prune,-0.052404302358627364,0.04260953068733209,-0.8710387170314788,"[200, 200, 200, 200]"
12,prune,-0.06095990538597107,0.022288745641708352,-0.8129778921604156,"[190, 190, 190, 190]"
14,prune,-0.04559764862060545,0.04039274454116826,-0.7909272015094757,"[181, 181, 181, 181]"
16,prune,-0.05810618996620176,0.011933314800262496,-0.7284682393074036,"[172, 172, 172, 172]"
18,prune,-0.07022590637207027,0.014129346609115578,-0.6929775416851044,"[164, 164, 164, 164]"
20,prune,-0.041855573654174805,0.04628185629844672,-0.7037067651748657,"[156, 156, 156, 156]"
22,prune,-0.040604299306869596,0.019193357229232766,-0.6544417560100555,"[149, 149, 149, 149]"
24,prune,-0.015653508901596114,0.046324753761291415,-0.6723692834377288,"[142, 142, 142, 142]"
26,prune,-0.018512201309204057,0.027411562204360918,-0.6325219869613647,"[135, 135, 135, 135]"
28,prune,-0.041174858808517456,0.025297325849533148,-0.5910979449748993,"[129, 129, 129, 129]"
30,prune,-0.04051026701927185,0.003539848327636763,-0.5845586657524109,"[123, 123, 123, 123]"
32,prune,-0.014152574539184504,0.025391587615013145,-0.5763222455978394,"[117, 117, 117, 117]"
34,prune,-0.044409590959548995,0.014872980117797807,-0.5609591424465179,"[112, 112, 112, 112]"
36,prune,-0.027204996347427346,0.015938103199005127,-0.5280445694923401,"[107, 107, 107, 107]"
38,prune,0.001891985535621643,0.03182159960269926,-0.5507177472114563,"[102, 102, 102, 102]"
40,prune,-0.021858149766921908,0.016730397939682062,-0.5142709195613862,"[97, 97, 97, 97]"
42,prune,-0.016436323523521423,0.0038014203310012817,-0.5037891626358032,"[93, 93, 93, 93]"
44,prune,-0.03610166907310486,0.006122255325317405,-0.4918513685464859,"[89, 89, 89, 89]"
46,prune,-0.01277786493301386,0.027884379029273987,-0.4955997735261917,"[85, 85, 85, 85]"
48,prune,-0.01531385779380795,0.0026718616485595925,-0.4739475965499878,"[81, 81, 81, 81]"
51,prune,-0.014733752608299233,0.004643678665161133,-0.47286394238471985,"[77, 77, 77, 77]"
54,prune,-0.037308552861213706,0.00443168282508849,-0.46778697371482847,"[74, 74, 74, 74]"
57,none,-0.024441298842430126,-0.001493021845817566,-0.4504955619573593,"[74, 74, 74, 74]"
60,prune,-0.013540789484977722,0.009245893359184243,-0.462065652012825,"[71, 71, 71, 71]"
63,prune,-0.019547942280769337,0.0009929925203323586,-0.44994298815727235,"[68, 68, 68, 68]"
66,none,-0.023972320556640614,-0.010230523347854625,-0.44595776200294496,"[68, 68, 68, 68]"
69,none,-0.06595095098018644,-0.008891138434410084,-0.4393473416566849,"[68, 68, 68, 68]"
73,prune,-0.02963765859603884,0.004600012302398648,-0.43483673334121703,"[65, 65, 65, 65]"
77,none,-0.008405393362045266,-0.007534360885620095,-0.43751317262649536,"[65, 65, 65, 65]"
81,prune,-0.02233242690563203,0.0011648237705230713,-0.4350505888462067,"[62, 62, 62, 62]"
85,prune,-0.013876527547836304,0.005454045534133922,-0.4312645435333252,"[59, 59, 59, 59]"
90,none,-0.017264154553413402,-0.012728771567344643,-0.42345862090587616,"[59, 59, 59, 59]"
95,none,-0.012028384208679244,-0.00821553468704228,-0.4346711993217468,"[59, 59, 59, 59]"
101,none,-0.0195916324853897,-0.007885295152664173,-0.4236721247434616,"[59, 59, 59, 59]"
107,none,-0.015942341089248635,-0.00045554935932157203,-0.4291284054517746,"[59, 59, 59, 59]"
114,prune,0.009517264366149913,0.014314866065978982,-0.4501927375793457,"[57, 57, 57, 57]"
121,prune,-0.0031471639871596957,0.0034976571798324696,-0.439010688662529,"[55, 55, 55, 55]"
129,none,-0.007269048690795921,-0.005251032114028942,-0.442013281583786,"[55, 55, 55, 55]"
138,prune,-0.007029929757118247,0.004319995641708374,-0.432357257604599,"[53, 53, 53, 53]"
148,prune,-0.0050672352313995694,0.004283657670021035,-0.44812688529491423,"[51, 51, 51, 51]"
159,none,-0.00781567394733429,-0.005979707837104775,-0.4431572824716568,"[51, 51, 51, 51]"
172,prune,0.004483711719512895,0.009046253561973527,-0.4529652655124664,"[49, 49, 49, 49]"
187,prune,0.006728902459144592,0.01468243002891545,-0.4519290864467621,"[47, 47, 47, 47]"
