epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.04517741203308101,0.15111503601074205,-1.3135801792144775,"[244, 244, 244, 244]"
4,prune,-0.07042820453643794,0.06730031967163086,-1.0871176838874816,"[232, 232, 232, 232]"
6,prune,-0.01983212232589726,0.059218245744705245,-1.0318605780601502,"[221, 221, 221, 221]"
8,prune,-0.02319428324699402,0.06240205168724067,-0.9590636432170868,"[210, 210, 210, 210]"
10,prune,-0.07887101769447336,0.004567152261733987,-0.8385742723941803,"[200, 200, 200, 200]"
12,prune,-0.06595229506492617,0.029589992761612005,-0.7938940465450287,"[190, 190, 190, 190]"
14,prune,-0.07257958054542546,0.03910055160522463,-0.7619274616241455,"[181, 181, 181, 181]"
16,prune,-0.04502124190330503,0.024909937381744407,-0.7386461138725281,"[172, 172, 172, 172]"
18,prune,-0.029798632860183694,0.01724197864532473,-0.7067516386508942,"[164, 164, 164, 164]"
20,prune,-0.028541207313537598,0.05136723518371589,-0.6882425129413605,"[156, 156, 156, 156]"
22,prune,-0.04280101060867314,0.03202264904975893,-0.6542324185371399,"[149, 149, 149, 149]"
24,prune,-0.008166372776031494,0.05519039630889899,-0.6505995631217957,"[142, 142, 142, 142]"
26,prune,-0.040446126461028964,0.021684032678604193,-0.5931098937988282,"[135, 135, 135, 135]"
28,prune,-0.01973651051521297,0.007987046241760276,-0.6008285522460938,"[129, 129, 129, 129]"
30,prune,-0.023443090915679976,0.007347297668456987,-0.5623730719089508,"[123, 123, 123, 123]"
32,prune,-0.03627544641494751,4.0686130523659436e-05,-0.5525722861289978,"[117, 117, 117, 117]"
34,prune,0.0014785587787627952,0.04032784998416905,-0.5634378492832184,"[112, 112, 112, 112]"
36,prune,-0.005066496133804388,0.018134540319442727,-0.531303322315216,"[107, 107, 107, 107]"
38,prune,-0.007555943727493242,0.011814621090889044,-0.520348596572876,"[102, 102, 102, 102]"
40,prune,-0.03008376955986025,0.01847216486930847,-0.4992101788520813,"[97, 97, 97, 97]"
42,prune,-0.014512950181961026,0.0064958930015563965,-0.49183212518692015,"[93, 93, 93, 93]"
44,prune,-0.025507968664169323,0.0022725045680999645,-0.47772600054740905,"[89, 89, 89, 89]"
46,prune,-0.017533975839614857,0.009701198339462314,-0.47395260334014894,"[85, 85, 85, 85]"
48,none,-0.020709240436553922,-0.005858826637268055,-0.4500796616077423,"[85, 85, 85, 85]"
51,prune,-0.00909910202026365,0.018593066930770896,-0.4716916620731354,"[81, 81, 81, 81]"
54,prune,-0.01604249775409694,0.0041169464588165505,-0.4536822080612183,"[77, 77, 77, 77]"
57,prune,-0.015909817814826976,0.009009414911270108,-0.43486318588256834,"[74, 74, 74, 74]"
60,prune,-0.01953386962413789,0.0065883338451385165,-0.4401988714933395,"[71, 71, 71, 71]"
63,none,-0.02881602346897122,-0.00925330519676204,-0.42375346422195437,"[71, 71, 71, 71]"
66,prune,-0.04096413254737852,0.005869513750076327,-0.4329105854034424,"[68, 68, 68, 68]"
69,prune,-0.020935738086700406,0.005955520272254988,-0.4315338522195816,"[65, 65, 65, 65]"
73,prune,-0.009501764178276084,0.010780152678489696,-0.4310406446456909,"[62, 62, 62, 62]"
77,prune,-0.007177755236625671,0.007642108201980635,-0.4250446051359177,"[59, 59, 59, 59]"
81,prune,-0.012976092100143388,0.007915592193603549,-0.41547673344612124,"[57, 57, 57, 57]"
85,prune,-0.01713883876800537,0.003206154704093911,-0.4201436400413513,"[55, 55, 55, 55]"
90,none,-0.014573082327842712,-0.0033952683210373147,-0.3993929326534271,"[55, 55, 55, 55]"
95,prune,-0.007079976797103871,0.012652802467346236,-0.4189822614192963,"[53, 53, 53, 53]"
101,none,-0.012747776508331254,-0.00971865952014922,-0.40504015386104586,"[53, 53, 53, 53]"
107,prune,-0.011656147241592418,0.007793384790420521,-0.4026820778846741,"[51, 51, 51, 51]"
114,none,-0.011332160234451272,-0.004274100065231323,-0.41285247802734376,"[51, 51, 51, 51]"
121,prune,0.005723944306373574,0.009502166509628318,-0.4238671064376831,"[49, 49, 49, 49]"
129,none,-0.01555312871932979,-0.004329603910446123,-0.40449791550636294,"[49, 49, 49, 49]"
138,none,-0.014660388231277466,-0.004255673289298989,-0.40178969204425813,"[49, 49, 49, 49]"
148,none,-0.0013096630573272705,-0.015041717886924766,-0.4080413728952408,"[49, 49, 49, 49]"
159,prune,0.0014291733503341564,0.0014590680599212424,-0.41434218287467955,"[47, 47, 47, 47]"
172,prune,0.003711906075477611,0.009401798248291016,-0.43009968400001525,"[45, 45, 45, 45]"
187,none,-0.01206014156341556,-0.0016527086496353482,-0.41716510653495786,"[45, 45, 45, 45]"
