epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.40757179856300363,0.4075361728668214,-1.3632512450218202,"[39, 32, 32, 32]"
4,prune,0.06725834012031562,0.08593739271163947,-0.7419764935970307,"[38, 31, 31, 31]"
6,prune,0.015185523033142023,0.03618314862251282,-0.6300357699394226,"[37, 30, 30, 30]"
8,none,-0.025941628217697188,-0.013980209827423096,-0.5508573353290558,"[37, 30, 30, 30]"
10,prune,0.04630328714847565,0.04998521208763129,-0.600678825378418,"[36, 29, 29, 29]"
12,none,-0.002355480194091819,-0.0018356323242186834,-0.5170413494110108,"[36, 29, 29, 29]"
14,grow,0.028662404417991727,0.017483791708946317,-0.533616977930069,"[36, 35, 29, 29]"
16,grow,0.02040130794048306,0.01189550161361691,-0.5021712452173233,"[44, 35, 29, 29]"
18,prune,0.04657562375068669,0.04723852276802065,-0.5234290450811386,"[42, 34, 28, 28]"
20,grow,0.029898983240127575,0.023286238312721252,-0.48097756803035735,"[42, 34, 34, 28]"
22,none,-0.020412006974220298,-0.008434921503067017,-0.4442894488573074,"[42, 34, 34, 28]"
24,grow,0.016326496005058255,0.01299612522125243,-0.46220061779022215,"[51, 34, 34, 28]"
26,grow,0.0012493163347244707,-0.0033474683761596236,-0.4401692390441895,"[51, 34, 34, 34]"
28,none,-0.01820330023765565,-0.016835993528366122,-0.4343540996313095,"[51, 34, 34, 34]"
30,grow,0.005561888217926025,0.0029527187347411776,-0.4485337495803833,"[62, 34, 34, 34]"
32,grow,0.0208904892206192,0.010859254002571095,-0.450669726729393,"[62, 41, 34, 34]"
34,prune,0.0009605765342712291,0.0025225222110748513,-0.4449375867843628,"[59, 39, 33, 33]"
36,prune,-0.007473042607307412,0.016574990749359142,-0.4331464022397995,"[57, 38, 32, 32]"
38,prune,-0.013093420863151572,0.008314314484596241,-0.4206570595502853,"[55, 37, 31, 31]"
40,prune,-0.00737851262092587,0.004034581780433644,-0.41251824498176576,"[53, 36, 30, 30]"
42,prune,-0.01010219454765321,0.006729537248611417,-0.4050766885280609,"[51, 35, 29, 29]"
44,prune,-0.03084049522876736,0.0030073493719101063,-0.4003476321697235,"[49, 34, 28, 28]"
46,prune,-0.007652333378791787,0.00431177020072937,-0.39866211712360383,"[47, 33, 27, 27]"
48,prune,-0.012131696939468362,0.0068032026290894,-0.3924094378948212,"[45, 32, 26, 26]"
51,none,-0.011445710062980674,-0.01846449971199038,-0.3874634802341461,"[45, 32, 26, 26]"
54,none,-0.0018624097108840831,-0.006948617100715648,-0.3924054831266403,"[45, 32, 26, 26]"
57,prune,0.0014258623123168945,0.004595574736595165,-0.39341996908187865,"[43, 31, 25, 25]"
60,none,-0.004419875144958452,-0.004393300414085366,-0.3854112565517426,"[43, 31, 25, 25]"
63,prune,-0.005928173661231995,0.007373327016830411,-0.38309556543827056,"[41, 30, 24, 24]"
66,none,-0.005392527580261208,-0.006648600101470947,-0.3804814636707306,"[41, 30, 24, 24]"
69,grow,0.0005596041679382657,-0.0058992713689803855,-0.38940846621990205,"[50, 30, 24, 24]"
73,none,-0.03388302624225614,-0.002565690875053428,-0.3779935836791992,"[50, 30, 24, 24]"
77,none,-0.010342639684677135,-0.0008006930351257546,-0.387330150604248,"[50, 30, 24, 24]"
81,prune,0.0048864513635635265,0.005902016162872281,-0.39893593192100524,"[48, 29, 23, 23]"
85,none,-0.003771066665649414,-0.007407546043395996,-0.38529968857765196,"[48, 29, 23, 23]"
90,prune,0.020017895102500904,0.02323806583881377,-0.4062549829483032,"[46, 28, 22, 22]"
95,grow,0.01213883459568027,0.010482448339462325,-0.39529200792312624,"[46, 28, 22, 27]"
101,none,-0.024862456321716297,-0.006155008077621482,-0.37955625653266906,"[46, 28, 22, 27]"
107,none,-0.00903940200805664,-0.008851379156112671,-0.379056054353714,"[46, 28, 22, 27]"
114,none,-0.006694138050079346,-0.00487820208072659,-0.38503837287425996,"[46, 28, 22, 27]"
121,none,-0.00689636468887328,-0.002160698175430298,-0.38439062237739563,"[46, 28, 22, 27]"
129,prune,0.007759493589401256,0.015438807010650646,-0.39375179409980776,"[44, 27, 21, 26]"
138,none,-0.019995570182800293,-0.0038937836885452604,-0.3748206555843353,"[44, 27, 21, 26]"
148,prune,0.0009864628314972257,0.010677221417427107,-0.3979372322559357,"[42, 26, 20, 25]"
159,prune,-0.0031672596931457964,0.0007045477628707664,-0.3948218435049057,"[40, 25, 19, 24]"
172,none,-0.011793395876884438,-0.009368151426315308,-0.39310785531997683,"[40, 25, 19, 24]"
187,none,-0.01278671920299529,-0.0041517525911330955,-0.38839948177337646,"[40, 25, 19, 24]"
