epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.08697077035903944,0.07973109483718854,-1.4012930274009705,-1.1878392338752746,"[231, 231, 231, 231]"
4,prune,-0.04591357707977295,0.10531592369079601,-1.038879919052124,-1.0377386569976808,"[208, 208, 208, 208]"
6,prune,-0.04515094757080074,0.09266462922096252,-0.9289644479751586,-0.9283006191253662,"[188, 188, 188, 188]"
8,prune,-0.123903501033783,0.014188009500503473,-0.832747346162796,-0.7893976688385009,"[170, 170, 170, 170]"
10,prune,-0.06399894952774043,0.008279395103454656,-0.7562705636024475,-0.7348802924156189,"[153, 153, 153, 153]"
12,prune,-0.0765574157238007,0.04984539747238159,-0.6895924925804138,-0.6845780432224273,"[138, 138, 138, 138]"
14,prune,-0.031844162940979026,0.050265651941299394,-0.6629636466503144,-0.6511213898658752,"[125, 125, 125, 125]"
16,prune,-0.06462837457656856,0.007865417003631636,-0.5906989932060241,-0.5866411626338959,"[113, 113, 113, 113]"
18,prune,-0.02507587075233464,0.00037789344787597656,-0.5783716201782226,-0.5666140675544739,"[102, 102, 102, 102]"
20,prune,-0.06015339791774743,0.011387771368026711,-0.5589230000972748,-0.5400975435972214,"[92, 92, 92, 92]"
22,prune,-0.014158996939659163,0.020698744058608942,-0.5248551279306412,-0.5259898424148559,"[83, 83, 83, 83]"
24,prune,-0.028172543644905068,0.002600607275962785,-0.4931873768568039,-0.5003334641456604,"[75, 75, 75, 75]"
26,none,-0.011705935001373291,-0.0014402270317077637,-0.47648734748363497,-0.4848902404308319,"[75, 75, 75, 75]"
28,prune,-0.028931546211242665,0.005561602115631115,-0.4862198680639267,-0.4782744377851486,"[68, 68, 68, 68]"
30,none,-0.014231228828430142,-0.013890087604522705,-0.47414006292819977,-0.4612943768501282,"[68, 68, 68, 68]"
32,prune,-0.025602707266807523,0.001896679401397705,-0.46456381380558015,-0.4561216324567795,"[62, 62, 62, 62]"
34,prune,-0.020431628823280368,0.0147620290517807,-0.45748072266578677,-0.4500065952539444,"[56, 56, 56, 56]"
36,none,-0.027833527326583896,-0.01715883016586306,-0.4544786632061005,-0.44633558988571165,"[56, 56, 56, 56]"
38,none,-0.024732676148414623,-0.008011189103126537,-0.46170197427272797,-0.43902866542339325,"[56, 56, 56, 56]"
40,none,-0.0321139395236969,-0.0071399450302124245,-0.43895084857940675,-0.44218607246875763,"[56, 56, 56, 56]"
42,prune,0.0022384405136108287,0.024032792448997475,-0.4406928300857544,-0.4516609489917755,"[51, 51, 51, 51]"
44,grow,0.0028646230697631503,-0.000768774747848533,-0.45404941737651827,-0.44737920463085173,"[62, 51, 51, 51]"
46,none,-0.013304418325424172,-0.004386264085769642,-0.44580893218517303,-0.43724167346954346,"[62, 51, 51, 51]"
48,prune,0.00268615484237672,0.019646582007408153,-0.43150562345981597,-0.453061106801033,"[56, 46, 46, 46]"
51,prune,0.005376300215721164,0.011393576860427856,-0.443561378121376,-0.4293867439031601,"[51, 42, 42, 42]"
54,prune,-0.012599661946296692,0.0010669887065887784,-0.4291429460048676,-0.4216505229473114,"[46, 38, 38, 38]"
57,prune,0.009052515029907227,0.019201123714447044,-0.42026348412036896,-0.4315240025520325,"[42, 35, 35, 35]"
60,none,-0.00196094810962677,-0.019349151849746726,-0.4223615974187851,-0.4159322589635849,"[42, 35, 35, 35]"
63,grow,0.012173986434936557,0.008887177705764804,-0.4142143189907074,-0.41628038287162783,"[42, 35, 42, 35]"
66,prune,-0.005173608660697937,0.0002646058797836637,-0.4144676893949509,-0.4212088376283646,"[38, 32, 38, 32]"
69,prune,-0.013264262676239036,0.0018337577581405418,-0.4183050632476807,-0.41444734334945676,"[35, 29, 35, 29]"
73,none,-0.022404563426971447,-0.04405359029769895,-0.4110653281211853,-0.3981339633464813,"[35, 29, 35, 29]"
77,none,-0.004768168926239047,-0.015100958943366993,-0.4070862978696823,-0.40570134222507476,"[35, 29, 35, 29]"
81,none,-0.006260699033737216,-0.0053404361009598,-0.3902470737695694,-0.4071622371673584,"[35, 29, 35, 29]"
85,grow,0.0049865037202835305,-0.0026626348495483176,-0.4008059173822403,-0.40563948154449464,"[42, 29, 35, 29]"
90,grow,0.011104416847229015,-0.002978384494781494,-0.41155789196491244,-0.4059367418289185,"[42, 35, 35, 29]"
95,none,-0.024792027473449718,-0.0038331836462021096,-0.4105787485837936,-0.40617736279964445,"[42, 35, 35, 29]"
101,prune,-0.022750335931778,0.003133624792098999,-0.4087737500667572,-0.3966499030590057,"[38, 32, 32, 27]"
107,prune,-0.026410889625549328,0.00655165910720823,-0.39958724081516267,-0.4070093840360641,"[35, 29, 29, 25]"
114,none,-0.01353485286235806,-0.007842412590980508,-0.39540218710899355,-0.4024806559085846,"[35, 29, 29, 25]"
121,none,-0.018461909890174877,-0.007388341426849354,-0.38772168159484866,-0.3943968087434769,"[35, 29, 29, 25]"
