epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.3702595114707946,0.38100062608718865,-1.3301888942718505,"[31, 31, 31, 31]"
4,grow,0.10964245796203609,0.10274671316146855,-0.7787227034568787,"[38, 31, 31, 31]"
6,prune,0.0199537515640259,0.04151686429977419,-0.626017814874649,"[37, 30, 30, 30]"
8,prune,0.006917691230773904,0.036745062470436074,-0.5850149095058441,"[36, 29, 29, 29]"
10,grow,0.022243255376815707,0.0204004526138305,-0.5404867947101593,"[36, 35, 29, 29]"
12,prune,0.009293639659881614,0.03631457984447484,-0.5183763295412064,"[35, 34, 28, 28]"
14,prune,-0.0369521200656891,0.0020633816719055065,-0.4892341375350952,"[34, 33, 27, 27]"
16,none,-0.016202202439308144,-0.023198992013931274,-0.4625952631235123,"[34, 33, 27, 27]"
18,none,-0.012309005856513955,-0.03422418236732483,-0.45337566137313845,"[34, 33, 27, 27]"
20,prune,-0.0013436377048492432,0.003262147307395935,-0.4625630289316177,"[33, 32, 26, 26]"
22,none,-0.04639735817909241,-0.012144079804420504,-0.4357059359550476,"[33, 32, 26, 26]"
24,grow,3.314614295957252e-05,-0.0013632476329803467,-0.4473983645439148,"[40, 32, 26, 26]"
26,prune,0.010318598151207004,0.020857474207878146,-0.45033141374588015,"[38, 31, 25, 25]"
28,prune,0.020656079053878784,0.028028926253318764,-0.4515751630067825,"[37, 30, 24, 24]"
30,prune,-0.001570942997932423,0.001942330598831199,-0.4155435264110565,"[36, 29, 23, 23]"
32,prune,0.017577821016311668,0.021886831521987893,-0.4405839443206787,"[35, 28, 22, 22]"
34,prune,-0.0008929312229156161,0.006632134318351746,-0.4143227279186249,"[34, 27, 21, 21]"
36,prune,0.0028595387935638206,0.01262628138065336,-0.4172380864620209,"[33, 26, 20, 20]"
38,prune,-0.010155233740806568,0.0006670057773590088,-0.4021323800086975,"[32, 25, 19, 19]"
40,prune,0.006359952688217152,0.013041800260543801,-0.401152765750885,"[31, 24, 18, 18]"
42,none,-0.0040605872869491355,-0.009629344940185525,-0.39943708181381227,"[31, 24, 18, 18]"
44,grow,0.009553751349449136,0.004459869861602794,-0.39363865554332733,"[31, 24, 22, 18]"
46,none,-0.007332324981689453,-0.007916337251663241,-0.38212697505950927,"[31, 24, 22, 18]"
48,prune,0.0019843101501464955,0.012110763788223233,-0.40123613476753234,"[30, 23, 21, 17]"
51,none,-0.03558238148689269,-0.011043894290924061,-0.3734606921672821,"[30, 23, 21, 17]"
54,prune,-0.0004667609930038563,0.004542511701583873,-0.3910568654537201,"[29, 22, 20, 16]"
57,grow,0.001795288920402538,-0.010843223333358742,-0.3940997660160065,"[35, 22, 20, 16]"
60,grow,0.019063830375671387,0.013380670547485318,-0.3928052246570587,"[35, 22, 20, 20]"
63,prune,0.0069410860538483,0.008841660618782055,-0.38791064620018006,"[34, 21, 19, 19]"
66,prune,0.0008500546216964611,0.01016345024108889,-0.38656388223171234,"[33, 20, 18, 18]"
69,prune,-0.01144323050975804,0.003366771340370167,-0.37556939423084257,"[32, 19, 17, 17]"
73,none,-0.020502325892448436,-0.01204255223274231,-0.3644976019859314,"[32, 19, 17, 17]"
77,none,-0.012111872434616089,-0.011838155984878584,-0.370074725151062,"[32, 19, 17, 17]"
81,prune,-0.00975029170513153,0.0021831095218658447,-0.37076619267463684,"[31, 18, 16, 16]"
85,none,-0.006097698211669889,-0.006983542442321744,-0.3629627048969269,"[31, 18, 16, 16]"
90,prune,-0.0017191052436828502,0.003282868862152122,-0.3808110773563385,"[30, 17, 15, 15]"
95,none,-0.020431387424468983,-0.006761822104454029,-0.36908115446567535,"[30, 17, 15, 15]"
101,none,-0.007601946592330933,-0.01134457588195803,-0.3625959187746048,"[30, 17, 15, 15]"
107,none,-0.0007961392402648926,-0.0035246402025223,-0.367554697394371,"[30, 17, 15, 15]"
114,none,-0.00021711885929104335,-0.0025653004646301047,-0.3756040304899216,"[30, 17, 15, 15]"
121,none,-0.003244537115097035,-0.005510002374649048,-0.3705031394958496,"[30, 17, 15, 15]"
129,grow,0.013852083683013883,0.010090503096580494,-0.3729251056909561,"[36, 17, 15, 15]"
138,none,-0.00993824899196627,-0.006160333752632141,-0.3694697767496109,"[36, 17, 15, 15]"
148,none,-0.009559810161590576,-0.006059309840202309,-0.3782844066619873,"[36, 17, 15, 15]"
159,none,-0.004484635591506914,-0.01503123044967647,-0.36302981674671175,"[36, 17, 15, 15]"
172,grow,0.013192519545555115,0.012538471817970298,-0.38260543048381807,"[36, 21, 15, 15]"
187,prune,-0.015698444843292247,0.004969263076782193,-0.3734475255012512,"[35, 20, 14, 14]"
