epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.03230341672897341,-0.06376821398735044,-1.4073008179664612,-0.9573509931564331,"[32, 32, 32, 32]"
4,none,-0.014433884620666526,-0.006869989633560114,-0.9342532873153686,-0.772840702533722,"[32, 32, 32, 32]"
6,prune,0.029526227712631248,0.03547384142875676,-0.7749557375907898,-0.754845017194748,"[29, 29, 29, 29]"
8,none,-0.016832602024078325,-0.02750579714775081,-0.6825943231582642,-0.6489352822303772,"[29, 29, 29, 29]"
10,prune,-0.015255647897720381,0.0034290313720702903,-0.6304338157176972,-0.6195626556873322,"[27, 27, 27, 27]"
12,none,-0.06029622554779057,-0.0003657996654511386,-0.6114670097827911,-0.575206857919693,"[27, 27, 27, 27]"
14,none,-0.02254236340522775,-0.01525474190711984,-0.610191386938095,-0.5662580549716949,"[27, 27, 27, 27]"
16,none,-0.04293275475502012,-0.02880783975124357,-0.5570034503936767,-0.5342174410820008,"[27, 27, 27, 27]"
18,prune,0.010739403963089034,0.017933490872383162,-0.5376288890838623,-0.5543819010257721,"[25, 25, 25, 25]"
20,none,-0.019790017604827903,-0.011531656980514615,-0.5326453626155854,-0.5220823109149932,"[25, 25, 25, 25]"
22,none,-0.0070143043994903564,-0.023197865486144997,-0.5448265492916107,-0.5281754583120346,"[25, 25, 25, 25]"
24,none,-0.017566162347793512,-0.015685200691223145,-0.5184099972248077,-0.5105503141880036,"[25, 25, 25, 25]"
26,none,-0.014282155036926258,-0.04264877438545228,-0.5336466282606125,-0.49801058769226075,"[25, 25, 25, 25]"
28,none,-0.002302035689353943,-0.0036170303821563277,-0.5227696597576141,-0.5195039689540863,"[25, 25, 25, 25]"
30,none,-0.01322890818119049,-0.014769423007965132,-0.49968000054359435,-0.5047676682472229,"[25, 25, 25, 25]"
32,none,-0.007382124662399292,-0.007402071356773399,-0.4968696564435959,-0.4867555409669876,"[25, 25, 25, 25]"
34,none,-0.017573294043540966,-0.04360781610012049,-0.4965732842683792,-0.47458856999874116,"[25, 25, 25, 25]"
36,none,-0.004015538096427906,-0.010120466351509094,-0.5054954916238785,-0.4910315066576004,"[25, 25, 25, 25]"
38,none,-0.013325187563896168,-0.021811440587043762,-0.48905797898769376,-0.4814498066902161,"[25, 25, 25, 25]"
40,none,-0.01654048860073093,-0.014499461650848422,-0.49627994298934935,-0.4802459359169006,"[25, 25, 25, 25]"
42,none,-0.027596703171730075,-0.03604151904582975,-0.48126874566078187,-0.46455725133419035,"[25, 25, 25, 25]"
44,none,-0.029659372568130504,-0.010260331630706832,-0.48175605833530427,-0.4681068867444992,"[25, 25, 25, 25]"
46,none,-0.0004969894886016624,-0.007416635751724243,-0.46668267250061035,-0.4652374774217606,"[25, 25, 25, 25]"
48,none,-0.007203552126884449,-0.00598711073398589,-0.4732639163732529,-0.4751377195119858,"[25, 25, 25, 25]"
51,none,-0.016266340017318692,-0.005258274078369096,-0.48559266328811646,-0.4665533691644669,"[25, 25, 25, 25]"
54,none,-0.014104628562927213,-0.008566609025001504,-0.4787922382354736,-0.4637830823659897,"[25, 25, 25, 25]"
57,none,-0.007780563831329357,-0.00319710373878479,-0.45539807975292207,-0.46202654838562013,"[25, 25, 25, 25]"
60,none,-0.015206456184387207,-0.008157581090927124,-0.44896152019500735,-0.4493612289428711,"[25, 25, 25, 25]"
63,none,-0.007082819938659668,-0.0013997346162795687,-0.4512865602970123,-0.45314712524414064,"[25, 25, 25, 25]"
66,none,-0.011336657404899586,-0.0012520819902420155,-0.4490489959716797,-0.4490008056163788,"[25, 25, 25, 25]"
69,none,-0.002163967490196206,-0.004566645622253396,-0.441162770986557,-0.4548442453145981,"[25, 25, 25, 25]"
73,none,-0.022073546051979087,-0.0046241700649261586,-0.45166187882423403,-0.43474862575531004,"[25, 25, 25, 25]"
77,prune,-0.012600702047348034,0.003192812204360962,-0.4540020555257797,-0.43728831708431243,"[23, 23, 23, 23]"
81,grow,0.023306781053543058,0.011249035596847534,-0.4435556262731552,-0.46075444519519804,"[28, 23, 23, 23]"
85,prune,-4.761517047885411e-05,0.0041380494832992665,-0.4403798907995224,-0.44627669751644133,"[26, 21, 21, 21]"
