epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.026138496398925848,-0.025326484441757224,-0.8398545265197754,-0.6873083770275116,"[128, 128, 128, 128]"
4,prune,0.006141006946563721,0.04602640271186831,-0.684418648481369,-0.6569367706775665,"[116, 116, 116, 116]"
6,prune,-0.04751494526863098,0.0024338215589523315,-0.5558366417884827,-0.5387875139713287,"[105, 105, 105, 105]"
8,none,-0.024194416403770402,-0.04791992902755737,-0.528832134604454,-0.5119881868362427,"[105, 105, 105, 105]"
10,none,-0.025993967056274436,-0.015596845746040366,-0.5011134535074234,-0.4793327659368515,"[105, 105, 105, 105]"
12,prune,-0.017640608549117975,0.01846931576728822,-0.5189949035644531,-0.49391704201698305,"[95, 95, 95, 95]"
14,none,-0.018752536177635226,-0.026767167448997542,-0.46059527397155764,-0.44931662678718565,"[95, 95, 95, 95]"
16,prune,-0.005687469244003263,0.025453987717628523,-0.4575892210006714,-0.4645827054977417,"[86, 86, 86, 86]"
18,prune,-0.01194864809513091,0.007068604230880737,-0.4515881597995758,-0.4424393266439438,"[78, 78, 78, 78]"
20,prune,-0.005224135518074047,0.00989096164703368,-0.45068055391311646,-0.4415410220623016,"[71, 71, 71, 71]"
22,grow,0.041688194870948825,0.03235788643360138,-0.4123315244913101,-0.45524137616157534,"[86, 71, 71, 71]"
24,prune,-0.01582007706165317,4.3869018554465455e-06,-0.4334160566329956,-0.4109519779682159,"[78, 64, 64, 64]"
26,grow,0.027546074986457836,0.025219297409057595,-0.4250186264514923,-0.4294780969619751,"[78, 64, 77, 64]"
28,prune,0.0012797504663467074,0.011475831270217896,-0.4008846044540405,-0.4016412556171417,"[71, 58, 70, 58]"
30,grow,0.005735972523689237,-0.014582902193069458,-0.4145716667175293,-0.39794342815876005,"[86, 58, 70, 58]"
32,prune,-0.007252323627471913,0.004415842890739485,-0.4036414951086044,-0.4009206384420395,"[78, 53, 63, 53]"
34,prune,-0.011077454686164834,0.006815275549888644,-0.38997907638549806,-0.38216192424297335,"[71, 48, 57, 48]"
36,none,-0.013777205348014798,-0.0019475936889647993,-0.391176649928093,-0.3847700893878937,"[71, 48, 57, 48]"
38,grow,0.006883737444877636,-0.0053247541189193615,-0.38490910530090333,-0.3797997713088989,"[71, 58, 57, 48]"
40,none,-0.006164309382438671,-0.0019186675548553689,-0.3866390764713287,-0.37931932508945465,"[71, 58, 57, 48]"
42,prune,0.0095638006925583,0.018791902065277144,-0.3685824781656265,-0.39997381865978243,"[64, 53, 52, 44]"
44,prune,-0.0013976871967315563,0.012377297878265414,-0.378425320982933,-0.3876310855150223,"[58, 48, 47, 40]"
46,none,-0.004594796895980802,-0.017768570780754056,-0.3938435226678848,-0.3772108942270279,"[58, 48, 47, 40]"
48,none,-0.0162439286708832,-0.006490960717201233,-0.37896631360054017,-0.36607598066329955,"[58, 48, 47, 40]"
51,none,-0.014900964498519909,-0.009973672032356273,-0.3628292143344879,-0.36352087259292604,"[58, 48, 47, 40]"
54,none,-0.01520002484321592,-0.005311825871467557,-0.3759041965007782,-0.3669565260410309,"[58, 48, 47, 40]"
57,none,-0.013748955726623546,-0.004403257369995139,-0.3602095305919647,-0.3572486400604248,"[58, 48, 47, 40]"
60,none,-0.029222589731216442,-0.01226739287376405,-0.3609991133213043,-0.3593222081661224,"[58, 48, 47, 40]"
63,none,-0.016066116094589245,-0.008770030736923229,-0.3670628547668457,-0.35388812720775603,"[58, 48, 47, 40]"
66,grow,0.009877970814704928,0.003630793094635043,-0.36641374230384827,-0.367609378695488,"[70, 48, 47, 40]"
69,prune,-0.01143330931663511,0.0027904391288757213,-0.3673253387212753,-0.3648160398006439,"[63, 44, 43, 36]"
73,none,-0.01041099727153777,-0.008154410123825062,-0.36776192486286163,-0.36328772604465487,"[63, 44, 43, 36]"
77,prune,-0.0016943246126174816,0.0024824947118758933,-0.3591704249382019,-0.3625662624835968,"[57, 40, 39, 33]"
81,none,-0.007822549343109109,-0.017853525280952465,-0.35462210774421693,-0.35348714590072633,"[57, 40, 39, 33]"
85,grow,0.009074190258979764,-0.013507184386253368,-0.37183038890361786,-0.36650537252426146,"[57, 40, 47, 33]"
90,none,-0.014783892035484303,-0.005410811305046059,-0.3618854135274887,-0.36211038529872897,"[57, 40, 47, 33]"
95,none,-0.007997533679008462,-0.0034361034631729126,-0.36597963869571687,-0.36587453782558443,"[57, 40, 47, 33]"
101,none,-0.00019600987434387207,-0.007547974586486816,-0.35541842579841615,-0.3634843289852142,"[57, 40, 47, 33]"
107,none,-0.00015445053577423096,-0.008087486028671265,-0.368254816532135,-0.37035188376903533,"[57, 40, 47, 33]"
114,none,-0.008765524625778176,-0.015021160244941711,-0.3577138990163803,-0.35860173106193544,"[57, 40, 47, 33]"
121,grow,0.0017500370740890503,0.0016497015953063632,-0.3704090386629105,-0.3588306069374084,"[69, 40, 47, 33]"
129,prune,-0.007199922204017661,0.00028720200061799206,-0.36987839341163636,-0.37074239552021027,"[63, 36, 43, 30]"
138,prune,-0.0004507780075073131,0.00946525335311893,-0.35972277224063876,-0.37629532516002656,"[57, 33, 39, 27]"
148,prune,-0.0020618915557861217,0.003238302469253551,-0.35730170011520385,-0.3595216304063797,"[52, 30, 36, 25]"
159,prune,-0.005376026034355164,0.00350241959094999,-0.3602505147457123,-0.3738078087568283,"[47, 27, 33, 23]"
172,none,-0.004525363445281982,-0.0020229071378707886,-0.3763305276632309,-0.36716832518577575,"[47, 27, 33, 23]"
187,none,-0.008621945977210999,-0.007026967406272899,-0.3669350743293762,-0.3633123189210892,"[47, 27, 33, 23]"
