epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.02307910919189471,-0.06030344367027296,-1.4669211030006408,-1.0138425767421722,"[32, 32, 32, 32]"
4,prune,-0.00284909009933465,0.0006339311599732333,-0.9440213859081268,-0.7976660311222077,"[29, 29, 29, 29]"
6,prune,-0.02124373316764827,0.010847282409668035,-0.7244768559932708,-0.667281585931778,"[27, 27, 27, 27]"
8,none,-0.02096683382987974,-0.01682984232902529,-0.6145222127437592,-0.5948818385601043,"[27, 27, 27, 27]"
10,none,-0.018240761756896928,-0.011524409055709839,-0.6118799328804017,-0.5935626029968262,"[27, 27, 27, 27]"
12,none,-0.005693215131759577,-0.013241797685623169,-0.6047421753406524,-0.5654497981071472,"[27, 27, 27, 27]"
14,none,-0.023491007089614824,-0.013269597291946433,-0.5505162179470062,-0.5567125022411347,"[27, 27, 27, 27]"
16,none,-0.047300690412521385,-0.02621595561504364,-0.5544997096061707,-0.5257451891899109,"[27, 27, 27, 27]"
18,prune,-0.020026952028274536,0.009845069050788857,-0.5807437777519227,-0.5355278611183166,"[25, 25, 25, 25]"
20,grow,0.015312591195106529,-0.00015623271465292632,-0.5323014438152314,-0.5264846712350846,"[30, 25, 25, 25]"
22,none,-0.0023601859807967918,-0.015375325083732627,-0.51002057492733,-0.5135797768831253,"[30, 25, 25, 25]"
24,none,-0.005535909533500694,-0.00847589075565347,-0.5076943159103393,-0.5058851659297943,"[30, 25, 25, 25]"
26,none,-0.008342251181602478,-0.014437499642372176,-0.5220446527004242,-0.49997833371162415,"[30, 25, 25, 25]"
28,none,-0.01800706684589387,-0.005022692680358876,-0.5043352514505386,-0.48757235407829286,"[30, 25, 25, 25]"
30,none,-0.019448000192642256,-0.01146901845932008,-0.4875930219888687,-0.4833913743495941,"[30, 25, 25, 25]"
32,grow,0.0027934700250625832,-0.0171513289213181,-0.5067773431539535,-0.4866431951522827,"[30, 30, 25, 25]"
34,prune,-0.0010386943817138339,0.00845277607440953,-0.4872663229703903,-0.4925782918930054,"[27, 27, 23, 23]"
36,none,-0.011799922585487344,-0.018993350863456715,-0.47902933061122893,-0.4696436673402786,"[27, 27, 23, 23]"
38,none,-0.015628001093864474,-0.023932728171348616,-0.47247886657714844,-0.4649221509695053,"[27, 27, 23, 23]"
40,none,-0.014729630947113048,-0.004731073975563049,-0.4537315398454666,-0.45188645720481874,"[27, 27, 23, 23]"
42,prune,-0.011079999804496754,0.01971998214721682,-0.45717104971408845,-0.47019308507442475,"[25, 25, 21, 21]"
44,none,-0.03801199793815613,-0.017890280485153176,-0.47894046902656556,-0.4493462562561035,"[25, 25, 21, 21]"
46,none,-0.01122999489307408,-0.017177358269691467,-0.4679184317588806,-0.4477910608053207,"[25, 25, 21, 21]"
48,none,-0.015353778004646323,-0.005823788046836864,-0.46615384221076966,-0.45167453587055206,"[25, 25, 21, 21]"
51,none,-0.008022764325141873,-0.0015934258699417114,-0.44968121945858003,-0.45227558314800265,"[25, 25, 21, 21]"
54,none,-0.008115705847740184,-0.001779976487159718,-0.44475357234477997,-0.43686502873897554,"[25, 25, 21, 21]"
57,prune,-0.007241523265838601,0.015007576346397378,-0.4347679764032364,-0.4491616040468216,"[23, 23, 19, 19]"
60,none,-0.01595481336116794,-0.014979276061058089,-0.45072426795959475,-0.441511070728302,"[23, 23, 19, 19]"
63,none,-0.016725713014602683,-0.028856745362281833,-0.431718122959137,-0.4312645852565765,"[23, 23, 19, 19]"
66,none,-0.0014117062091827393,-0.025295701622962963,-0.4632757127285004,-0.4421676456928253,"[23, 23, 19, 19]"
69,none,-0.010043424367904674,-0.01297096610069276,-0.4495531737804413,-0.44065845012664795,"[23, 23, 19, 19]"
73,none,-0.010037049651145935,-0.007888153195381165,-0.45026460886001585,-0.43059441447257996,"[23, 23, 19, 19]"
77,grow,0.006249332427978482,0.0058829039335250854,-0.4201874554157257,-0.43920970559120176,"[28, 23, 19, 19]"
81,none,-0.006946989893913291,-0.007425639033317555,-0.43833467960357664,-0.4348887652158737,"[28, 23, 19, 19]"
85,none,-0.0006349951028823964,-0.00046052932739260033,-0.43000114858150484,-0.42606564462184904,"[28, 23, 19, 19]"
90,prune,0.0014453023672104104,0.004550114274024963,-0.43011604249477386,-0.42988228499889375,"[26, 21, 18, 18]"
95,grow,0.007657104730606046,-0.009517598152160633,-0.4138572245836258,-0.41588358879089354,"[26, 21, 22, 18]"
101,prune,-0.004553276300430287,0.007390245795249939,-0.4159965395927429,-0.43048554062843325,"[24, 19, 20, 17]"
107,none,-0.014228206872940019,-0.004355493187904347,-0.42473053336143496,-0.42630439400672915,"[24, 19, 20, 17]"
114,prune,-0.0022256702184677013,0.006940576434135426,-0.41131859719753266,-0.42073642909526826,"[22, 18, 18, 16]"
121,none,-0.008136788010597196,-0.004134446382522583,-0.42045760452747344,-0.40683179497718813,"[22, 18, 18, 16]"
129,prune,0.0015662103891372903,0.0016659528017043956,-0.4052140831947327,-0.420329213142395,"[20, 17, 17, 15]"
138,none,-0.0033050686120986716,-0.016225329041480996,-0.3979476511478424,-0.41033698320388795,"[20, 17, 17, 15]"
148,grow,0.0007741540670394564,-0.010924440622329723,-0.4077793717384338,-0.41305268108844756,"[24, 17, 17, 15]"
159,none,-0.007948496937751792,-0.0018790483474731556,-0.41841683387756345,-0.4105238676071167,"[24, 17, 17, 15]"
172,prune,0.0010583579540252575,0.02722739875316621,-0.40490650534629824,-0.4236210256814957,"[22, 16, 16, 14]"
187,prune,0.0033436864614486694,0.0042116016149520985,-0.40752139687538147,-0.4167428880929947,"[20, 15, 15, 13]"
