epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.35859692096710205,0.3158684730529784,-1.7773051381111145,"[20, 16, 16, 16]"
4,grow,0.13985316157341,0.13378627896308903,-1.1572222709655762,"[20, 20, 16, 16]"
6,grow,0.07977980375289917,0.07332159280776973,-0.845262861251831,"[20, 20, 20, 16]"
8,grow,0.019490969181060747,0.008493524789810136,-0.7034290850162506,"[24, 20, 20, 16]"
10,grow,0.022622841596603438,-0.00222966670989988,-0.6606034576892853,"[24, 20, 20, 20]"
12,prune,0.015096467733383134,0.035083919763565063,-0.6206799268722534,"[23, 19, 19, 19]"
14,grow,0.027672639489173978,0.013826310634613037,-0.5803350389003754,"[28, 19, 19, 19]"
16,grow,0.009544140100479215,0.0019257634878159235,-0.5416436672210694,"[28, 23, 19, 19]"
18,grow,0.02154172956943512,0.01719391047954555,-0.5268175959587097,"[34, 23, 19, 19]"
20,prune,0.004174381494522095,0.006509432196617149,-0.4990863621234894,"[33, 22, 18, 18]"
22,grow,0.017954930663108826,0.011235517263412487,-0.4984850466251373,"[33, 22, 22, 18]"
24,prune,-0.007327413558959939,0.009622293710708607,-0.4679407924413681,"[32, 21, 21, 17]"
26,prune,0.009386476874351513,0.011451265215873752,-0.468073171377182,"[31, 20, 20, 16]"
28,grow,0.011868047714233387,0.005414694547653198,-0.45794960856437683,"[38, 20, 20, 16]"
30,grow,0.0008773297071456576,-0.020034480094909657,-0.44882826805114745,"[38, 24, 20, 16]"
32,prune,-0.00558791756629945,0.006147709488868669,-0.4474926650524139,"[37, 23, 19, 15]"
34,grow,0.006776946783065785,0.004570791125297513,-0.44198755025863645,"[45, 23, 19, 15]"
36,prune,-0.027520409226417575,0.0057408124208450095,-0.44075790643692014,"[43, 22, 18, 14]"
38,prune,-0.000997298955917325,0.0035157769918441883,-0.4259511768817902,"[41, 21, 17, 13]"
40,none,-0.016408947110176042,-0.010759499669074968,-0.4080979317426682,"[41, 21, 17, 13]"
42,none,-0.0077214211225509755,-0.0036278218030929565,-0.41748323738574983,"[41, 21, 17, 13]"
44,prune,0.011640208959579457,0.0205770522356033,-0.43720668852329253,"[39, 20, 16, 12]"
46,grow,0.007660695910453819,-0.0006665855646133534,-0.4280116826295853,"[39, 24, 16, 12]"
48,none,-0.013249111175537065,-0.008827814459800687,-0.40567309558391573,"[39, 24, 16, 12]"
51,prune,-0.020523154735565208,0.006274056434631359,-0.4024978458881378,"[38, 23, 15, 11]"
54,prune,-0.013621446490287792,0.001897019147872936,-0.41067232489585875,"[37, 22, 14, 10]"
57,none,-0.015963572263717696,-0.014482578635215793,-0.40235657095909116,"[37, 22, 14, 10]"
60,prune,-0.008443450927734353,0.003517991304397561,-0.40498001873493195,"[36, 21, 13, 9]"
63,none,-0.0012482374906540028,-0.0884337365627289,-0.40621109306812286,"[36, 21, 13, 9]"
66,none,-0.012003412842750527,-0.10656012296676631,-0.39952778816223145,"[36, 21, 13, 9]"
69,none,-0.006420227885246266,-0.09929659962654114,-0.40173996388912203,"[36, 21, 13, 9]"
73,none,-0.013989880681037903,-0.10971073806285858,-0.3970137000083923,"[36, 21, 13, 9]"
77,grow,0.0030859798192977572,-0.10201986134052277,-0.38918888866901397,"[44, 21, 13, 9]"
81,grow,0.003273022174835216,-0.08577720820903778,-0.391708105802536,"[44, 26, 13, 9]"
85,none,-0.0030380129814147616,-0.09568528532981874,-0.39827142357826234,"[44, 26, 13, 9]"
90,grow,0.008899953961372387,-0.10445045828819272,-0.3860976070165634,"[53, 26, 13, 9]"
95,none,-0.0034519791603088157,-0.10227500796318056,-0.3976980745792389,"[53, 26, 13, 9]"
101,grow,0.00797540247440337,-0.08210522234439849,-0.41246962547302246,"[53, 26, 16, 9]"
107,none,-0.023414927721023604,-0.13138856887817385,-0.389114698767662,"[53, 26, 16, 9]"
114,grow,0.004684838652610768,-0.08398603498935703,-0.40348547995090484,"[64, 26, 16, 9]"
121,none,-0.0009969860315323098,-0.09080123305320742,-0.4029190421104431,"[64, 26, 16, 9]"
129,grow,0.00206015706062318,-0.07989024519920346,-0.4050153732299805,"[64, 32, 16, 9]"
138,none,-0.013828617334365856,-0.10725257992744447,-0.385848206281662,"[64, 32, 16, 9]"
148,grow,0.0003270059823989868,-0.08632438480854038,-0.41359819769859313,"[77, 32, 16, 9]"
159,none,-0.01259621083736423,-0.08237440288066866,-0.4129251271486282,"[77, 32, 16, 9]"
172,none,-0.001871573925018355,-0.08451383411884306,-0.42460121810436247,"[77, 32, 16, 9]"
187,grow,0.0015037268400192594,-0.09306249618530271,-0.42261951565742495,"[77, 32, 20, 9]"
