epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.01071466207504268,0.024231326580047563,-1.0127572894096375,-0.8660942316055298,"[116, 116, 116, 116]"
4,none,-0.07305780649185178,-0.017321860790252663,-0.7545662999153138,-0.6999499559402466,"[116, 116, 116, 116]"
6,prune,-0.027490532398223855,0.022244238853454612,-0.7157181620597839,-0.6779312133789063,"[105, 105, 105, 105]"
8,prune,-0.021852481365203902,0.014427977800369196,-0.6403013110160828,-0.6300430119037628,"[95, 95, 95, 95]"
10,prune,-0.01594576835632322,0.03331816792488107,-0.5918982744216919,-0.6030606508255005,"[86, 86, 86, 86]"
12,prune,-0.011264187097549394,0.015604472160339333,-0.5672570765018463,-0.561922961473465,"[78, 78, 78, 78]"
14,prune,-0.01337567269802098,0.014616265892982483,-0.5464477062225341,-0.5321894139051437,"[71, 71, 71, 71]"
16,none,-0.04583966135978701,-0.011306574940681435,-0.5519861280918121,-0.5025071710348129,"[71, 71, 71, 71]"
18,prune,-0.0019581407308577603,0.01955490112304692,-0.5034262359142303,-0.5183777987957001,"[64, 64, 64, 64]"
20,none,-0.03340488374233247,-0.009088093042373624,-0.48319277763366697,-0.4719527781009674,"[64, 64, 64, 64]"
22,prune,-0.005870452523231484,0.01104288697242739,-0.48316827714443206,-0.4814696699380875,"[58, 58, 58, 58]"
24,prune,0.007508438825607311,0.019171914458274875,-0.466646733880043,-0.48050651848316195,"[53, 53, 53, 53]"
26,none,-0.015128892660141002,-0.012605419754982028,-0.45885642766952517,-0.45688878297805785,"[53, 53, 53, 53]"
28,prune,0.007213175296783447,0.027113625407218955,-0.4402474403381348,-0.46544766426086426,"[48, 48, 48, 48]"
30,none,-0.01966779530048368,-0.005945780873298612,-0.4406159907579422,-0.43104163706302645,"[48, 48, 48, 48]"
32,none,-0.020426076650619518,-0.010773047804832458,-0.4391588270664215,-0.44162496030330656,"[48, 48, 48, 48]"
34,none,-0.015779787302017234,-0.012174713611602828,-0.44805108606815336,-0.44011438488960264,"[48, 48, 48, 48]"
36,prune,-0.004635414481163058,0.00852920114994049,-0.4119585394859314,-0.42628622353076934,"[44, 44, 44, 44]"
