epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.09140126705169682,0.11920077800750739,-0.8439841151237488,"[122, 122, 122, 122]"
4,prune,-0.028460943698882968,0.014369177818298384,-0.6118283748626709,"[116, 116, 116, 116]"
6,prune,-0.0007423520088195579,0.0347153306007385,-0.5795336723327636,"[111, 111, 111, 111]"
8,prune,0.024331790208816484,0.05460828244686128,-0.5407348275184631,"[106, 106, 106, 106]"
10,prune,-0.02525604367256168,0.016199129819869984,-0.48758171796798705,"[101, 101, 101, 101]"
12,prune,-0.01893733739852904,0.0032431721687317117,-0.4755822867155075,"[96, 96, 96, 96]"
14,prune,0.013642904162406877,0.030460059642791748,-0.471343120932579,"[92, 92, 92, 92]"
16,prune,-0.011167445778846763,0.020567646622657754,-0.4522274434566498,"[88, 88, 88, 88]"
18,none,-0.012913739681243874,-0.0016005724668502475,-0.4327115654945374,"[88, 88, 88, 88]"
20,none,-0.006971269845962524,-0.029715627431869507,-0.42070225477218626,"[88, 88, 88, 88]"
22,prune,-0.002038794755935658,0.011211204528808583,-0.4281111627817154,"[84, 84, 84, 84]"
24,prune,-0.026384693384170543,0.011845272779464733,-0.41652517318725585,"[80, 80, 80, 80]"
26,grow,0.006605404615402211,-0.004673779010772705,-0.4225500822067261,"[96, 80, 80, 80]"
28,prune,0.01506564915180203,0.024108394980430603,-0.4333513706922531,"[92, 76, 76, 76]"
30,grow,0.015086364746093706,0.00918755531311033,-0.41070919334888456,"[92, 76, 76, 92]"
32,prune,-0.00998653769493102,0.004211917519569397,-0.40907284021377566,"[88, 73, 73, 88]"
34,prune,0.0005720347166061623,0.011251655220985424,-0.4087890774011612,"[84, 70, 70, 84]"
36,prune,0.002917119860649131,0.005850824713706959,-0.4172117978334427,"[80, 67, 67, 80]"
38,prune,-0.028016549348831188,0.011131101846694968,-0.3949278712272644,"[76, 64, 64, 76]"
40,prune,-0.03050703108310704,0.0038286119699477705,-0.3863163203001022,"[73, 61, 61, 73]"
42,none,-0.03146691024303433,-0.0232161283493042,-0.3694563329219818,"[73, 61, 61, 73]"
44,prune,0.017508247494697593,0.04089486598968506,-0.4152169466018677,"[70, 58, 58, 70]"
46,prune,-0.002456989884376537,0.013320934772491466,-0.3888152837753296,"[67, 56, 56, 67]"
48,prune,0.021079272031784058,0.033183103799819924,-0.40152219235897063,"[64, 54, 54, 64]"
51,prune,-0.010837098956108127,0.0010308533906936423,-0.3681596577167511,"[61, 52, 52, 61]"
54,prune,0.002661931514739979,0.014903077483177152,-0.389023220539093,"[58, 50, 50, 58]"
57,none,-0.013732734322547957,-0.007075959444046043,-0.3706417143344879,"[58, 50, 50, 58]"
60,prune,0.004692238569259655,0.011111605167388905,-0.3932478308677673,"[56, 48, 48, 56]"
63,grow,0.004512667655944824,-0.006822487711906411,-0.3775019317865372,"[68, 48, 48, 56]"
66,grow,0.007795891165733371,0.007109713554382335,-0.37572150826454165,"[68, 48, 58, 56]"
69,none,-0.02342600226402286,-0.002760356664657626,-0.365077006816864,"[68, 48, 58, 56]"
73,none,-0.01385640203952787,-0.00017437636852263294,-0.37145346105098725,"[68, 48, 58, 56]"
77,none,-0.005910754203796387,-0.0005095243453979159,-0.38192965984344485,"[68, 48, 58, 56]"
81,prune,-0.008652719855308522,0.002027186751365706,-0.36959786117076876,"[65, 46, 56, 54]"
85,prune,0.012040919065475442,0.01901969313621521,-0.38975905179977416,"[62, 44, 54, 52]"
90,none,-0.014958056807517994,-0.014538243412971497,-0.36071959137916565,"[62, 44, 54, 52]"
95,none,-0.009616243839263905,-0.008814325928688027,-0.3639771044254303,"[62, 44, 54, 52]"
101,none,-0.009716773033142112,-0.0032397329807281605,-0.37098824977874756,"[62, 44, 54, 52]"
107,prune,-0.010016667842864979,0.0005688130855560081,-0.36966457962989807,"[59, 42, 52, 50]"
114,none,-0.0073425263166427834,-0.000849270820617698,-0.36406105756759644,"[59, 42, 52, 50]"
121,prune,0.00027978718280791126,0.014485889673233054,-0.3742795705795288,"[57, 40, 50, 48]"
129,prune,-0.004265856742858898,0.017928132414817832,-0.3718150854110718,"[55, 38, 48, 46]"
138,prune,-0.007973441481590293,0.000979804992675748,-0.37513871788978576,"[53, 37, 46, 44]"
148,none,-0.009894210100173939,-0.0032715648412704468,-0.3715521365404129,"[53, 37, 46, 44]"
159,prune,-0.00391274392604829,0.004322618246078491,-0.382381272315979,"[51, 36, 44, 42]"
172,prune,-0.00461970567703246,0.00642000138759613,-0.38861599564552307,"[49, 35, 42, 40]"
187,prune,0.018857222795486406,0.020083683729171742,-0.3970696687698364,"[47, 34, 40, 38]"
