epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.3161041736602783,0.31376146078109746,-1.7878496170043945,"[20, 16, 16, 16]"
4,grow,0.14446297883987413,0.12677030563354474,-1.1751333117485045,"[20, 20, 16, 16]"
6,grow,0.11667292118072514,0.10997573733329769,-0.9100688993930817,"[20, 20, 20, 16]"
8,grow,0.028208822011947632,0.023013281822204634,-0.6843291103839875,"[24, 20, 20, 16]"
10,grow,0.03220160007476813,-0.00010818243026733398,-0.6182483077049256,"[24, 20, 20, 20]"
12,none,-0.005914640426635698,-0.012020903825759821,-0.5637718319892884,"[24, 20, 20, 20]"
14,prune,-0.006222331523895175,0.016854932904243558,-0.559149968624115,"[23, 19, 19, 19]"
16,grow,0.033426320552825906,0.003958484530448891,-0.5384323000907898,"[28, 19, 19, 19]"
18,none,-0.00466727912425996,-0.008144259452819824,-0.4939642697572708,"[28, 19, 19, 19]"
20,none,-0.002129355072975181,-0.0005353868007660356,-0.5141454458236694,"[28, 19, 19, 19]"
22,grow,0.004253384470939592,0.004229712486267023,-0.5028518408536911,"[28, 23, 19, 19]"
24,prune,0.004644516110420216,0.011121708154678334,-0.4825755923986435,"[27, 22, 18, 18]"
26,prune,-0.026654788851738,0.0012848526239395142,-0.4614397019147873,"[26, 21, 17, 17]"
28,grow,0.00992399752140044,0.001560324430465665,-0.4530010402202606,"[32, 21, 17, 17]"
30,grow,0.0031839996576309426,-0.0067971587181090976,-0.4576400935649872,"[32, 21, 21, 17]"
32,prune,-0.029358005523681674,0.009670260548591603,-0.4410154730081558,"[31, 20, 20, 16]"
34,none,-0.0017933666706085316,-0.0033899635076522494,-0.4400205135345459,"[31, 20, 20, 16]"
36,prune,-0.0006737112998962402,0.00260444879531857,-0.4320553421974182,"[30, 19, 19, 15]"
38,none,-0.0032809168100357278,-0.008469200134277377,-0.4260881870985031,"[30, 19, 19, 15]"
40,prune,-0.015613612532615617,0.01929264366626743,-0.44023149609565737,"[29, 18, 18, 14]"
42,grow,0.005082473158836365,-0.003762823343276933,-0.42359247207641604,"[35, 18, 18, 14]"
44,grow,0.00855130255222325,0.00028415322303776414,-0.42181269228458407,"[35, 22, 18, 14]"
46,prune,0.0029627472162246926,0.00299050211906432,-0.4318779677152634,"[34, 21, 17, 13]"
48,prune,-0.0034614413976669645,0.005885973572731018,-0.4199495643377304,"[33, 20, 16, 12]"
51,none,-0.019560545682907104,-0.03347682058811191,-0.3997707575559616,"[33, 20, 16, 12]"
54,prune,-0.002608373761177063,0.006900799274444591,-0.41261459290981295,"[32, 19, 15, 11]"
57,none,-0.007344070076942488,-0.006830072402954135,-0.40706207454204557,"[32, 19, 15, 11]"
60,none,-0.017292872071266174,-0.016010248661041226,-0.3974264651536942,"[32, 19, 15, 11]"
63,prune,-0.0034346818923950417,0.001088842749595642,-0.40356536507606505,"[31, 18, 14, 10]"
66,none,-0.0012792199850082397,-0.012376940250396706,-0.3918291747570038,"[31, 18, 14, 10]"
69,none,-0.0013970464468002208,-0.012834203243255626,-0.4031496077775955,"[31, 18, 14, 10]"
73,none,-0.02834973335266111,-0.008035913109779358,-0.3826092153787613,"[31, 18, 14, 10]"
77,grow,0.001299792528152488,-0.0013798326253890991,-0.39473284482955934,"[38, 18, 14, 10]"
81,none,-0.006231212615966819,-0.008103355765342712,-0.39182584583759306,"[38, 18, 14, 10]"
85,grow,0.017389032244682356,0.00912706851959233,-0.4076064169406891,"[38, 22, 14, 10]"
90,none,-0.027423211932182334,-0.016192236542701743,-0.38722672164440153,"[38, 22, 14, 10]"
95,prune,-0.006452462077140786,0.006393375992774952,-0.3865725964307785,"[37, 21, 13, 9]"
101,none,-0.011658146977424622,-0.016781044006347667,-0.39171046018600464,"[37, 21, 13, 9]"
107,none,-0.0070228129625320435,-0.017384934425353993,-0.38447803556919097,"[37, 21, 13, 9]"
114,grow,6.562471389770508e-05,-0.0073681235313415305,-0.38968914449214936,"[45, 21, 13, 9]"
121,grow,0.005398187041282643,-0.015174368023872398,-0.3969901829957962,"[45, 26, 13, 9]"
129,none,-0.0035125583410263173,-0.020436570048332214,-0.39830227196216583,"[45, 26, 13, 9]"
138,none,-0.003192824125289928,-0.011623361706733726,-0.3823605924844742,"[45, 26, 13, 9]"
148,none,-0.007644027471542358,-0.008612370491027865,-0.3852826118469238,"[45, 26, 13, 9]"
159,none,-0.02289696931838986,-0.018470704555511475,-0.38689478635787966,"[45, 26, 13, 9]"
172,none,-0.0004242539405823198,-0.013440766930580161,-0.3946008592844009,"[45, 26, 13, 9]"
187,none,-0.00036333203315735974,-0.00941792726516727,-0.400246399641037,"[45, 26, 13, 9]"
