epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.08341106176376345,0.09722587466239929,-0.8891376733779908,"[122, 122, 122, 122]"
4,prune,0.036898797750473,0.05964815616607666,-0.705036586523056,"[116, 116, 116, 116]"
6,prune,0.013124281167984031,0.022328543663024947,-0.6423924207687378,"[111, 111, 111, 111]"
8,prune,0.008783018589019753,0.02500258088111873,-0.6060553550720215,"[106, 106, 106, 106]"
10,none,-0.003904616832733243,-0.012346982955932617,-0.5404951691627502,"[106, 106, 106, 106]"
12,prune,-0.037390321493148804,0.01602306365966799,-0.5472840011119843,"[101, 101, 101, 101]"
14,prune,0.002359294891357333,0.015750980377197243,-0.5185912519693374,"[96, 96, 96, 96]"
16,prune,-0.041274943947792075,0.012032601237297047,-0.49450938403606415,"[92, 92, 92, 92]"
18,none,-0.03753307163715358,-0.01977488398551941,-0.4848488062620163,"[92, 92, 92, 92]"
20,none,-0.003727915883064259,-0.013355547189712491,-0.484421369433403,"[92, 92, 92, 92]"
22,prune,-0.009562316536903426,0.005078536272048961,-0.4943653494119644,"[88, 88, 88, 88]"
24,prune,-0.010468953847885154,0.00673277974128722,-0.48416549563407896,"[84, 84, 84, 84]"
26,prune,-0.005512791872024525,0.00022515952587126575,-0.46345779597759246,"[80, 80, 80, 80]"
28,none,-0.019268172979354847,-0.005225592851638761,-0.43958585858345034,"[80, 80, 80, 80]"
30,prune,-0.003954300284385703,0.02429452240467067,-0.4644193410873413,"[76, 76, 76, 76]"
32,prune,-0.0003746628761291393,0.007916015386581432,-0.450138121843338,"[73, 73, 73, 73]"
34,prune,-0.0025386244058608898,0.001747193932533253,-0.43924152553081514,"[70, 70, 70, 70]"
36,prune,-0.009789133071899436,0.008388274908065763,-0.4357363641262054,"[67, 67, 67, 67]"
38,prune,-0.011612361669540439,0.008260774612426747,-0.43365863561630247,"[64, 64, 64, 64]"
40,prune,-0.000875955820083596,0.011520797014236472,-0.4302451014518738,"[61, 61, 61, 61]"
42,prune,-0.0018891006708145475,0.006005677580833424,-0.4190953105688095,"[58, 58, 58, 58]"
44,none,-0.01204004585742946,-0.005819612741470304,-0.4110081285238266,"[58, 58, 58, 58]"
46,prune,-0.004997730255126953,0.004151242971420277,-0.4118622064590454,"[56, 56, 56, 56]"
48,prune,-0.00012824833393099144,0.0043340414762496615,-0.4118306070566177,"[54, 54, 54, 54]"
51,prune,0.007391729950904868,0.01351328790187839,-0.4144491970539093,"[52, 52, 52, 52]"
54,none,-0.018112504482269254,-0.007105737924575806,-0.3936453878879547,"[52, 52, 52, 52]"
57,none,-0.023487085103988614,-0.008285123109817494,-0.3927549242973328,"[52, 52, 52, 52]"
60,none,-0.006189221143722556,-0.0127391517162323,-0.4062583655118942,"[52, 52, 52, 52]"
63,grow,0.0070230066776275635,-0.0029254555702209473,-0.4055474132299423,"[63, 52, 52, 52]"
66,prune,-0.016036373376846325,0.00047107934951784447,-0.4008663594722748,"[60, 50, 50, 50]"
69,prune,0.004734632372856151,0.012504848837852467,-0.4184858500957489,"[57, 48, 48, 48]"
73,none,-0.016655719280242953,-0.010408136248588606,-0.40746245384216306,"[57, 48, 48, 48]"
77,prune,-0.03392507433891295,0.004586839675903287,-0.40001488029956817,"[55, 46, 46, 46]"
81,none,-0.01498090326786039,-0.0055875033140182495,-0.3900564104318619,"[55, 46, 46, 46]"
85,prune,-0.00037756264209748425,0.006000232696533159,-0.3992521226406097,"[53, 44, 44, 44]"
90,grow,0.004415631294250488,-0.005745527148246776,-0.39424222707748413,"[53, 44, 44, 53]"
95,none,-0.014412370324134782,-0.02878283858299252,-0.39767698347568514,"[53, 44, 44, 53]"
101,prune,0.0023016959428787676,0.02370556890964509,-0.41410995423793795,"[51, 42, 42, 51]"
107,prune,0.0016645729541778786,0.012929874658584584,-0.39580342173576355,"[49, 40, 40, 49]"
114,none,-0.009372830390930176,-0.0028768926858901978,-0.40052881836891174,"[49, 40, 40, 49]"
121,prune,-0.004761105775833163,0.0007119029760360718,-0.4112355589866638,"[47, 38, 38, 47]"
129,grow,0.000337618589401234,-0.010197725892066967,-0.39941706955432893,"[57, 38, 38, 47]"
138,prune,0.008405777812004078,0.013423317670822166,-0.4130217432975769,"[55, 37, 37, 45]"
148,prune,0.00043107569217681885,0.01516841948032377,-0.4131822645664215,"[53, 36, 36, 43]"
159,none,-0.028484445810318004,-0.007917368412017844,-0.39811035096645353,"[53, 36, 36, 43]"
172,prune,0.004607635736465443,0.01428067684173584,-0.4358101099729538,"[51, 35, 35, 41]"
187,prune,-0.002792489528656017,0.002764144539833091,-0.4246007651090622,"[49, 34, 34, 39]"
