epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.02223411202430725,-0.06547974944114698,-1.4442812561988831,-1.008413952589035,"[32, 32, 32, 32]"
4,prune,0.0012112259864807129,0.018108195066452004,-0.958845454454422,-0.7933668255805969,"[29, 29, 29, 29]"
6,grow,0.016109800338745095,-0.0006712138652801292,-0.7081004440784454,-0.6707789242267609,"[35, 29, 29, 29]"
8,none,-0.021154755353927635,-0.029869782924652033,-0.6190138399600983,-0.5927261054515839,"[35, 29, 29, 29]"
10,grow,0.009508353471755937,0.006880927085876509,-0.5894218206405639,-0.5778986811637878,"[35, 35, 29, 29]"
12,grow,0.0050567150115966575,0.0026772588491439375,-0.5563199907541275,-0.535233598947525,"[35, 35, 35, 29]"
14,prune,0.003670966625213712,0.013653591275215149,-0.528561395406723,-0.5264436036348343,"[32, 32, 32, 27]"
16,grow,0.015133872628211975,-0.018008041381835982,-0.5010079175233841,-0.498894065618515,"[39, 32, 32, 27]"
18,grow,0.012684640288352977,-0.008133220672607466,-0.5178107470273972,-0.5016064047813416,"[39, 32, 32, 33]"
20,none,-0.0019349396228790505,-0.00872459411621096,-0.47804443538188934,-0.4583299934864044,"[39, 32, 32, 33]"
22,prune,0.0038778692483901755,0.015179055929183949,-0.4725348711013794,-0.47093917429447174,"[36, 29, 29, 30]"
24,none,-0.020747208595275846,-0.0142271429300308,-0.46883219182491304,-0.4354665666818619,"[36, 29, 29, 30]"
26,prune,0.0021445780992507824,0.006390726566314675,-0.45047634541988374,-0.44465574622154236,"[33, 27, 27, 27]"
28,none,-0.010739102959632874,-0.004874569177627575,-0.45147356390953064,-0.4410592168569565,"[33, 27, 27, 27]"
30,none,-0.0001657426357269398,-0.01789245903491976,-0.4371783882379532,-0.4403859883546829,"[33, 27, 27, 27]"
32,prune,0.0011255234479904397,0.00945543944835664,-0.4317657142877579,-0.43852952122688293,"[30, 25, 25, 25]"
34,grow,0.019890242815017722,-0.001088145375251759,-0.4382627040147781,-0.4429957062005997,"[36, 25, 25, 25]"
36,prune,0.009644111990928628,0.023332956433296193,-0.4382725924253464,-0.4389207661151886,"[33, 23, 23, 23]"
38,none,-0.013010045886039767,-0.00935277044773103,-0.43057900071144106,-0.41378039717674253,"[33, 23, 23, 23]"
40,none,-0.013649848103523265,-0.00756589472293856,-0.41503400504589083,-0.4097922772169113,"[33, 23, 23, 23]"
42,grow,0.0003199666738509799,-0.009144914150238048,-0.42951397597789764,-0.4139044165611267,"[33, 28, 23, 23]"
44,prune,0.003310638666152943,0.008133083581924438,-0.4044613063335419,-0.42308433055877687,"[30, 26, 21, 21]"
46,prune,0.014746525883674588,0.017320051789283752,-0.40610052943229674,-0.42015946209430693,"[27, 24, 19, 19]"
48,none,-0.005396533012390126,-0.00727813541889194,-0.41032170653343203,-0.4042983829975128,"[27, 24, 19, 19]"
51,none,-0.013761603832244895,-0.012582692503929127,-0.38971449732780455,-0.39777182042598724,"[27, 24, 19, 19]"
54,prune,0.009834378957748413,0.013157850503921487,-0.41764278411865235,-0.40971830785274505,"[25, 22, 18, 18]"
57,grow,0.00725411772727963,-0.01872835159301761,-0.41874252557754515,-0.4057489842176437,"[30, 22, 18, 18]"
60,none,-0.0048715174198150635,-0.0006032019853591808,-0.3915898025035858,-0.4051036536693573,"[30, 22, 18, 18]"
63,grow,0.010219535231590249,-0.021356910467147827,-0.385033318400383,-0.39647902846336364,"[30, 22, 22, 18]"
66,prune,0.006262689828872681,0.012698480486869834,-0.3911312997341156,-0.403732967376709,"[27, 20, 20, 17]"
69,prune,-0.012716072797775257,0.004152128100395169,-0.39315504431724546,-0.3900094360113144,"[25, 18, 18, 16]"
73,none,-0.007266899943351779,-0.0008997231721878385,-0.39823825657367706,-0.3941556841135025,"[25, 18, 18, 16]"
77,none,-0.005122596025466886,-0.008128553628921509,-0.39142695665359495,-0.3937071353197098,"[25, 18, 18, 16]"
81,none,-0.009375324845314004,-0.01624926626682277,-0.38912085592746737,-0.3811702221632004,"[25, 18, 18, 16]"
85,grow,0.00019992291927339867,-0.020590490102767922,-0.39095824360847475,-0.38042419850826265,"[30, 18, 18, 16]"
90,grow,0.0015183210372924916,-0.005239757895469654,-0.3852392971515656,-0.38817575573921204,"[30, 22, 18, 16]"
95,none,-0.012930211424827587,-0.015667626261711143,-0.3787569671869278,-0.3713047504425049,"[30, 22, 18, 16]"
101,none,-0.013676047325134277,-0.01801631450653074,-0.3905471622943878,-0.37787979543209077,"[30, 22, 18, 16]"
107,none,-0.02434502840042113,-0.0013850629329681396,-0.38340752124786376,-0.3738820433616638,"[30, 22, 18, 16]"
114,none,-0.0041777431964873935,-0.0023002922534942627,-0.3808004230260849,-0.3751163423061371,"[30, 22, 18, 16]"
121,prune,-0.007379215955734264,0.0019917249679565763,-0.37477893233299253,-0.3818605214357376,"[27, 20, 17, 15]"
