Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
baseline,90836,90836,89.11666666666666,0.16039713287353516,87.73,0.1771368896484375,"[48, 48, 48, 48]",0.0,val_total,178,0.3540545453627904
