epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.0014528930187225342,0.07066426277160631,-1.1081889033317567,-1.0202581226825713,"[116, 116, 116, 116]"
4,prune,-0.09653160572052,0.00993176102638249,-0.8756862461566925,-0.8265021920204163,"[105, 105, 105, 105]"
6,prune,-0.04774069190025332,0.01973231434822076,-0.7847818195819855,-0.7489939451217651,"[95, 95, 95, 95]"
8,prune,-0.04780820608139036,0.005659800767898626,-0.728966373205185,-0.6910271286964417,"[86, 86, 86, 86]"
10,none,-0.06373656988143916,-0.044764816761016846,-0.658763724565506,-0.6372196972370148,"[86, 86, 86, 86]"
12,prune,-0.02701799869537358,0.04273813366889945,-0.6569946944713593,-0.6590476751327514,"[78, 78, 78, 78]"
14,prune,-0.05588039755821228,0.020708250999450617,-0.6196336269378662,-0.6159882605075836,"[71, 71, 71, 71]"
16,prune,-0.020380246639251642,0.01950939297676091,-0.6046016156673432,-0.5832337975502014,"[64, 64, 64, 64]"
18,none,-0.02742694020271297,-0.009169989824294955,-0.5467619955539703,-0.545114028453827,"[64, 64, 64, 64]"
20,none,-0.028004330396652177,-0.004930335283279463,-0.5555156409740448,-0.5425508916378021,"[64, 64, 64, 64]"
22,none,-0.027024537324905396,-0.0034823030233382957,-0.537083375453949,-0.5345995128154755,"[64, 64, 64, 64]"
24,prune,-0.045857745409011885,0.003784710168838523,-0.5357417941093445,-0.5206582903861999,"[58, 58, 58, 58]"
26,prune,-0.03417430520057685,0.012243917584419228,-0.5077523738145828,-0.5095116555690765,"[53, 53, 53, 53]"
28,prune,-0.006497007608413652,0.028463751077651978,-0.5076232552528381,-0.5221349835395813,"[48, 48, 48, 48]"
30,none,-0.029774126410484325,-0.005682981014251687,-0.49992860555648805,-0.47770233154296876,"[48, 48, 48, 48]"
32,none,-0.02664735615253444,-0.028151243925094604,-0.4882896482944489,-0.4800861120223999,"[48, 48, 48, 48]"
34,none,-0.025482589006423917,-0.0008179128170013317,-0.48985861539840697,-0.4766550183296204,"[48, 48, 48, 48]"
36,prune,-0.02659672498703003,0.007656729221343972,-0.48384830355644226,-0.4716119349002838,"[44, 44, 44, 44]"
38,prune,-0.0038373708724975253,0.020310187339782737,-0.4831117808818817,-0.481230029463768,"[40, 40, 40, 40]"
40,none,-0.014522755146026634,-0.010545209050178528,-0.46665177345275877,-0.45536727011203765,"[40, 40, 40, 40]"
42,prune,-0.002063143253326405,0.026153400540351868,-0.4678453058004379,-0.47336932718753816,"[36, 36, 36, 36]"
44,prune,-0.027142265439033475,0.00664738714694979,-0.4459515869617462,-0.4465447187423706,"[33, 33, 33, 33]"
46,none,-0.005547463893890381,-0.006490594148635842,-0.4497233808040619,-0.4438243299722672,"[33, 33, 33, 33]"
48,none,-0.02538737952709197,-0.0037627726793288963,-0.43408632278442383,-0.4404925674200058,"[33, 33, 33, 33]"
51,none,-0.017235413193702698,-0.002910467982292164,-0.43616296648979186,-0.4314054101705551,"[33, 33, 33, 33]"
54,prune,-0.027115705609321583,0.003096342086791992,-0.4394116669893265,-0.4297347694635391,"[30, 30, 30, 30]"
57,none,-0.03516454100608829,-0.03838951885700226,-0.4286791503429413,-0.4171240538358688,"[30, 30, 30, 30]"
60,none,-0.01046229898929596,-0.007089570164680481,-0.4213618278503418,-0.4293553203344345,"[30, 30, 30, 30]"
63,none,-0.0038403362035751565,-0.021123418211936973,-0.42122070789337157,-0.4230185478925705,"[30, 30, 30, 30]"
66,none,-0.010329291224479675,-0.019658172130584683,-0.4305228739976883,-0.42403157949447634,"[30, 30, 30, 30]"
69,none,-0.016251206398010254,-0.030155357718467724,-0.4120010405778885,-0.42073180973529817,"[30, 30, 30, 30]"
73,none,-0.018349686264991727,-0.015167939662933339,-0.4130901634693146,-0.41580515503883364,"[30, 30, 30, 30]"
77,none,-0.01848697364330293,-0.03677578866481784,-0.4246559113264084,-0.4109564334154129,"[30, 30, 30, 30]"
81,none,-0.02344527840614319,-0.044957804679870594,-0.408237612247467,-0.411108660697937,"[30, 30, 30, 30]"
