Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
baseline,209300,209300,89.21666666666667,0.16026721382141113,87.78,0.17789928741455077,"[96, 96, 96, 96]",0.0,val_total,97,0.38231030106544495
