epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.3245965242385864,0.2938664197921754,-1.778197741508484,"[20, 16, 16, 16]"
4,prune,0.14600366950035082,0.15849389433860772,-1.1566969394683837,"[19, 15, 15, 15]"
6,grow,0.051019692420959495,0.027502560615539573,-0.9002762734889984,"[19, 18, 15, 15]"
8,grow,0.043347328901290894,0.022862058877944902,-0.7833077430725097,"[19, 18, 18, 15]"
10,grow,0.05989354252815249,0.05060264468193054,-0.7167982161045074,"[23, 18, 18, 15]"
12,prune,0.016896939277648904,0.01833247542381289,-0.6413066983222961,"[22, 17, 17, 14]"
14,grow,0.011195385456085227,-0.013747507333755515,-0.5659654080867768,"[22, 17, 17, 17]"
16,prune,-0.026610118150711015,0.007220682501792863,-0.5429411828517914,"[21, 16, 16, 16]"
18,grow,0.015917268395423845,0.007927408814430215,-0.5356706947088241,"[26, 16, 16, 16]"
20,grow,0.020435577630996793,-0.0033558130264281782,-0.5288359105587006,"[26, 20, 16, 16]"
22,prune,0.00837636590003965,0.022839838266372703,-0.5163979470729828,"[25, 19, 15, 15]"
24,none,-0.011817869544029247,-0.01425245702266692,-0.47490186989307404,"[25, 19, 15, 15]"
26,none,-0.02045482099056245,-0.021898961067199685,-0.4716180831193924,"[25, 19, 15, 15]"
28,none,-0.002128836512565624,-0.00609966814517976,-0.47923665344715116,"[25, 19, 15, 15]"
30,none,-0.015435925126075778,-0.021834468841552768,-0.4683824092149734,"[25, 19, 15, 15]"
32,none,-0.0186906337738037,-0.016779226064682018,-0.45423354506492614,"[25, 19, 15, 15]"
34,none,-0.0046883076429367065,-2.6652216911338122e-05,-0.4708359867334366,"[25, 19, 15, 15]"
36,prune,0.010270625352859497,0.02382643222808839,-0.4666665315628052,"[24, 18, 14, 14]"
38,none,-0.006406331062316917,-0.006543171405792247,-0.4561857730150223,"[24, 18, 14, 14]"
40,grow,0.008082249760627713,-0.01257297396659851,-0.4474502861499786,"[29, 18, 14, 14]"
42,grow,0.00636299550533298,-0.002489495277404774,-0.44451103508472445,"[29, 22, 14, 14]"
44,grow,0.010957866907119751,0.007149133086204573,-0.4424768626689911,"[35, 22, 14, 14]"
46,grow,0.008205959200859092,0.006230396032333385,-0.44186988174915315,"[35, 22, 17, 14]"
48,none,-0.013520258665084828,-0.0011567622423171997,-0.41988803446292877,"[35, 22, 17, 14]"
51,none,-0.018832862377166748,-0.0037819892168045044,-0.42927768230438235,"[35, 22, 17, 14]"
54,prune,-0.0016576439142227395,0.00423796772956847,-0.4306656032800674,"[34, 21, 16, 13]"
57,prune,-0.008947885036468484,0.010461381077766396,-0.42965030670166016,"[33, 20, 15, 12]"
60,prune,-0.010868746042251631,0.007657271623611406,-0.41420440971851347,"[32, 19, 14, 11]"
63,grow,0.004582297801971447,-0.004955983161926247,-0.41252247989177704,"[39, 19, 14, 11]"
66,prune,0.010200899839401256,0.01208280324935912,-0.41998914182186126,"[38, 18, 13, 10]"
69,none,-0.0024272769689560048,-0.007767495512962352,-0.4037415385246277,"[38, 18, 13, 10]"
73,none,-0.001487740874290433,-0.010404819250106778,-0.40774610340595246,"[38, 18, 13, 10]"
77,grow,0.0049621134996414296,-0.01008683443069458,-0.40947249829769133,"[38, 22, 13, 10]"
81,none,-0.002863833308219932,-0.01419971287250521,-0.404310017824173,"[38, 22, 13, 10]"
85,none,-0.01423515975475309,-0.01037717759609219,-0.39418638944625856,"[38, 22, 13, 10]"
90,none,-0.017374137043952964,-0.014618402719497658,-0.39321736991405487,"[38, 22, 13, 10]"
95,none,-0.0034896701574325117,-0.011853933334350586,-0.38964862525463106,"[38, 22, 13, 10]"
101,prune,-0.0017157226800918468,0.0011294096708297507,-0.39200358390808104,"[37, 21, 12, 9]"
107,prune,0.01720128655433656,0.017474871873855602,-0.41554283499717715,"[36, 20, 11, 8]"
114,none,-0.008876362442970243,-0.13280384242534637,-0.3854547530412674,"[36, 20, 11, 8]"
121,none,-0.011660400032997176,-0.1410074263811112,-0.38927209973335264,"[36, 20, 11, 8]"
129,none,-0.01787629723548889,-0.17611424624919897,-0.3810422897338867,"[36, 20, 11, 8]"
138,grow,0.0040775060653686634,-0.12179985642433167,-0.38513808846473696,"[44, 20, 11, 8]"
148,grow,0.0031625211238860973,-0.13169710040092464,-0.38839980959892273,"[44, 24, 11, 8]"
159,none,-0.0008229613304138184,-0.13306570053100586,-0.39394553899765017,"[44, 24, 11, 8]"
172,grow,0.0046245038509368785,-0.12959539890289307,-0.393519327044487,"[53, 24, 11, 8]"
187,none,-0.0050059825181960615,-0.12145470082759857,-0.396612548828125,"[53, 24, 11, 8]"
