epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.24673740863800042,0.278768515586853,-1.0097574710845947,"[61, 61, 61, 61]"
4,prune,0.04711316823959344,0.07114722728729239,-0.662532103061676,"[58, 58, 58, 58]"
6,none,-0.0002407968044281228,-0.010818004608154297,-0.5510804057121277,"[58, 58, 58, 58]"
8,prune,0.021589523553848355,0.03952118158340456,-0.5544238865375519,"[56, 56, 56, 56]"
10,prune,-0.014918684959411621,0.009793037176132224,-0.5070035696029663,"[54, 54, 54, 54]"
12,prune,-0.01192153692245479,0.022777882218360912,-0.5014376282691956,"[52, 52, 52, 52]"
14,prune,-0.0017780900001525546,0.02063705623149875,-0.4896041989326477,"[50, 50, 50, 50]"
16,none,-0.045510378479957536,-0.007279291749000549,-0.4634948313236237,"[50, 50, 50, 50]"
18,grow,0.02855263352394105,0.022326791286468528,-0.482884880900383,"[60, 50, 50, 50]"
20,prune,6.94870948791948e-05,0.004554766416549727,-0.4394904613494873,"[57, 48, 48, 48]"
22,prune,-0.0021485567092895397,0.01446041464805603,-0.4506451487541199,"[55, 46, 46, 46]"
24,none,-0.006785833835601829,-0.004092374444007896,-0.42633897066116333,"[55, 46, 46, 46]"
26,none,-0.007993382215499889,-0.002967128157615684,-0.4231289058923721,"[55, 46, 46, 46]"
28,prune,-0.011729484796524081,0.0027973264455795066,-0.43073136210441587,"[53, 44, 44, 44]"
30,prune,0.014865374565124545,0.024254128336906433,-0.4352036684751511,"[51, 42, 42, 42]"
32,prune,-0.006006079912185658,0.005585557222366366,-0.40996472239494325,"[49, 40, 40, 40]"
34,grow,0.00830861628055568,0.0003012746572494396,-0.41976900994777677,"[49, 40, 48, 40]"
36,prune,-0.024250495433807417,0.0016809046268462802,-0.4042337447404861,"[47, 38, 46, 38]"
38,prune,-0.0044485777616500854,0.0025125652551651334,-0.40148254930973054,"[45, 37, 44, 37]"
40,none,-0.015961411595344532,-0.030963847041130088,-0.38958752155303955,"[45, 37, 44, 37]"
42,none,-0.019779536128044117,-0.0051885247230529785,-0.39267662167549133,"[45, 37, 44, 37]"
44,none,-0.008693817257881153,-0.004490336775779757,-0.39843550622463225,"[45, 37, 44, 37]"
46,grow,0.006558662652969338,-0.004609620571136508,-0.40174348950386046,"[54, 37, 44, 37]"
48,none,-0.0020404934883117565,-0.0010859906673431063,-0.40908845961093904,"[54, 37, 44, 37]"
51,prune,0.003238081932067871,0.008349934220314048,-0.3957067966461182,"[52, 36, 42, 36]"
54,prune,0.007613280415534995,0.010975521802902233,-0.39864283204078677,"[50, 35, 40, 35]"
57,none,-0.010509368777275097,-0.006008800864219677,-0.38835506737232206,"[50, 35, 40, 35]"
60,prune,-0.008272188901901234,0.014607539772987344,-0.39321351051330566,"[48, 34, 38, 34]"
63,grow,0.012392967939376831,0.00880551040172578,-0.3881620466709137,"[48, 34, 38, 41]"
66,prune,-0.002107101678848311,0.016890305280685414,-0.383874973654747,"[46, 33, 37, 39]"
69,none,-0.010255360603332542,-1.7255544662586608e-06,-0.3771612197160721,"[46, 33, 37, 39]"
73,none,-0.008399739861488342,-0.00950274467468265,-0.3808948755264282,"[46, 33, 37, 39]"
77,prune,-0.003299894928932179,0.006049224734306358,-0.3790095239877701,"[44, 32, 36, 38]"
81,none,-0.0044385582208633645,-0.0047728151082993,-0.3689789682626724,"[44, 32, 36, 38]"
85,prune,-0.008931159973144531,0.009010812640190102,-0.3792417824268341,"[42, 31, 35, 37]"
90,grow,0.0032849431037902943,0.0013438910245895386,-0.3847412049770355,"[51, 31, 35, 37]"
95,prune,-0.004389548301696744,0.003345620632171642,-0.38931080102920534,"[49, 30, 34, 36]"
101,none,-0.007018870115280129,-0.018779709935188293,-0.3756713420152664,"[49, 30, 34, 36]"
107,prune,-0.006349512934684776,0.004165926575660672,-0.37355022728443144,"[47, 29, 33, 35]"
114,grow,0.001474010944366444,-0.0026882052421570157,-0.38430053293704985,"[47, 29, 33, 42]"
121,none,-0.01078595221042633,-0.009020975232124306,-0.38802842795848846,"[47, 29, 33, 42]"
129,prune,0.008874189853668168,0.01482361257076259,-0.39885433614253996,"[45, 28, 32, 40]"
138,prune,-0.007759732007980358,0.013678270578384388,-0.3866773098707199,"[43, 27, 31, 38]"
148,none,-0.01844067871570587,-0.00023849904537198707,-0.3732512265443802,"[43, 27, 31, 38]"
159,prune,-0.00757562816143037,0.0043267816305160856,-0.3855641156435013,"[41, 26, 30, 37]"
172,prune,-0.00074007809162141,0.005293318629264798,-0.3914468318223953,"[39, 25, 29, 36]"
187,none,-0.011772939562797569,-0.013944250345230114,-0.3873277217149734,"[39, 25, 29, 36]"
