epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.04359465241432181,0.04823004007339482,-1.1714910507202148,-0.9798403680324554,"[116, 116, 116, 116]"
4,prune,-0.056247884035110385,0.04371017813682565,-0.9279065668582916,-0.8550028085708619,"[105, 105, 105, 105]"
6,prune,-0.050746756792068526,0.0015374243259429488,-0.7910948574543,-0.7567587316036224,"[95, 95, 95, 95]"
8,prune,-0.018758642673492476,0.04333244562149052,-0.7141368687152863,-0.7217207551002502,"[86, 86, 86, 86]"
10,prune,-0.06901845932006845,0.014029502868652344,-0.6852785468101501,-0.6474197626113891,"[78, 78, 78, 78]"
12,none,-0.03652858138084414,-0.013826155662536643,-0.6196184396743775,-0.6146565914154053,"[78, 78, 78, 78]"
14,prune,-0.02752952575683587,0.0013901233673095925,-0.630731213092804,-0.6168382108211518,"[71, 71, 71, 71]"
16,prune,-0.048931640386581376,0.008715105056762651,-0.5781863570213318,-0.5781340301036835,"[64, 64, 64, 64]"
18,prune,-0.046600216627120994,0.01259639859199524,-0.5596212923526764,-0.5466068685054779,"[58, 58, 58, 58]"
20,none,-0.02289355099201207,-0.001319620013237044,-0.537891399860382,-0.5229468762874603,"[58, 58, 58, 58]"
22,prune,-0.029117193818092413,0.0034307003021240012,-0.5370219022035598,-0.5309193402528762,"[53, 53, 53, 53]"
24,none,-0.03717211782932284,-0.004076859354972817,-0.5115780591964721,-0.5282534211874008,"[53, 53, 53, 53]"
26,prune,-0.034171611070632935,0.001538676023483232,-0.5281406998634338,-0.5090533554553985,"[48, 48, 48, 48]"
28,prune,-0.01400072574615474,0.01660408675670627,-0.5014698266983032,-0.5012462377548218,"[44, 44, 44, 44]"
30,prune,-0.02990703284740448,0.007417100667953536,-0.4916667193174362,-0.4872749388217926,"[40, 40, 40, 40]"
32,none,-0.013025501370430015,-0.005406707525253296,-0.4812522023916245,-0.469042694568634,"[40, 40, 40, 40]"
34,prune,-0.025942167639732394,0.008730548620223988,-0.47526038289070127,-0.4768547832965851,"[36, 36, 36, 36]"
36,prune,-0.011428534984588623,0.0053499191999435425,-0.48396994471549987,-0.47256972789764407,"[33, 33, 33, 33]"
38,none,-0.027917149662971485,-0.01816447377204894,-0.45810149908065795,-0.4574946403503418,"[33, 33, 33, 33]"
40,none,-0.022781091928482045,-0.0005504161119461171,-0.45739181637763976,-0.45636830031871795,"[33, 33, 33, 33]"
42,none,-0.013177230954170227,-0.013288527727127075,-0.4469281047582626,-0.44826475977897645,"[33, 33, 33, 33]"
44,none,-0.003788033127784751,-0.018082821369171165,-0.4523217111825943,-0.4552595913410187,"[33, 33, 33, 33]"
46,none,-0.020238441228866588,-0.013190820813179016,-0.446233806014061,-0.4500534951686859,"[33, 33, 33, 33]"
48,prune,-0.00048409998416898414,0.012312242388725303,-0.4584547758102417,-0.4580240547657013,"[30, 30, 30, 30]"
51,none,-0.002449762821197521,-0.001401969790458646,-0.4564066886901855,-0.44354322254657746,"[30, 30, 30, 30]"
54,prune,-0.010933449864387546,0.00036048293113705165,-0.43685215413570405,-0.45332506895065305,"[27, 27, 27, 27]"
57,none,-0.011881011724472035,-0.005315542221069336,-0.4431925117969513,-0.4368771016597748,"[27, 27, 27, 27]"
60,none,-0.010715854167938244,-0.0005352377891540416,-0.44008538126945496,-0.43877221941947936,"[27, 27, 27, 27]"
63,none,-0.007421916723251321,-0.005879983305931091,-0.43727757334709166,-0.4357536375522614,"[27, 27, 27, 27]"
66,none,-0.007385343313217163,-0.006951841711997975,-0.42905709743499754,-0.4327243983745575,"[27, 27, 27, 27]"
69,prune,-0.00015886425971983753,0.020134288072586104,-0.4380857288837433,-0.43942576050758364,"[25, 25, 25, 25]"
73,none,-0.0020751357078552246,-0.006262412667274453,-0.43028042316436765,-0.4240013659000397,"[25, 25, 25, 25]"
77,none,-0.02664964199066161,-0.014708280563354492,-0.42575390338897706,-0.4221628695726395,"[25, 25, 25, 25]"
81,none,-0.02688161730766292,-0.02042378783226012,-0.41672185659408567,-0.39752412736415865,"[25, 25, 25, 25]"
85,none,-0.0072651207447052,-0.005738064646720886,-0.43020500242710114,-0.4139642953872681,"[25, 25, 25, 25]"
90,none,-0.023618710041046154,-0.01744547188282014,-0.41740999519824984,-0.40723349452018737,"[25, 25, 25, 25]"
95,prune,-0.0012549251317978127,0.005703943967819203,-0.4139233410358429,-0.4203631430864334,"[23, 23, 23, 23]"
101,grow,0.002603924274444558,-0.0027346670627594327,-0.4237984359264374,-0.42221764028072356,"[28, 23, 23, 23]"
107,prune,0.0005716323852539285,0.006929132342338551,-0.4409584909677505,-0.4234904646873474,"[26, 21, 21, 21]"
114,grow,0.020681542158126842,0.005954498052597068,-0.41991886496543884,-0.4278624325990677,"[26, 21, 26, 21]"
121,none,-0.01464628577232363,-0.004413124918937694,-0.410118305683136,-0.40867988765239716,"[26, 21, 26, 21]"
129,none,-0.014907380938530002,-0.007782235741615295,-0.40932297706604004,-0.4109151870012283,"[26, 21, 26, 21]"
138,prune,-0.007521578669548001,0.0026316732168197854,-0.41162947118282317,-0.41251189410686495,"[24, 19, 24, 19]"
148,grow,0.003339388966560386,-0.004371479153633118,-0.40558798611164093,-0.4148705840110779,"[29, 19, 24, 19]"
159,none,-0.002734622359275851,-0.0056598156690597645,-0.423757067322731,-0.42233516573905944,"[29, 19, 24, 19]"
172,none,-0.018276146054267917,-0.011821728944778453,-0.42116601169109347,-0.4108011335134506,"[29, 19, 24, 19]"
187,grow,0.0040468662977218295,0.0011436104774474876,-0.41988885402679443,-0.42339264154434203,"[29, 19, 24, 23]"
