epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.1592024564743042,0.16363093852996835,-1.323262357711792,-1.2525063157081604,"[231, 231, 231, 231]"
4,prune,-0.08327239751815796,0.06682630777359,-1.0812804698944092,-1.007977032661438,"[208, 208, 208, 208]"
6,prune,-0.05605275630950923,0.06161843538284306,-0.9395527362823486,-0.8984670281410218,"[188, 188, 188, 188]"
8,prune,-0.08231415748596194,0.0005248427391052468,-0.8378058314323426,-0.8138181209564209,"[170, 170, 170, 170]"
10,prune,-0.04595197439193721,0.05633317828178408,-0.7477975368499756,-0.7485576272010803,"[153, 153, 153, 153]"
12,prune,-0.035883158445358276,0.02964783906936641,-0.7214932560920715,-0.6826443791389465,"[138, 138, 138, 138]"
14,prune,-0.050225234031677335,0.014567476511001543,-0.6864538133144379,-0.6314334690570831,"[125, 125, 125, 125]"
16,prune,-0.03253322243690493,0.01939833164215088,-0.5914999544620514,-0.6037258505821228,"[113, 113, 113, 113]"
18,prune,-0.03052055835723877,0.028041365742683455,-0.566816794872284,-0.56572305560112,"[102, 102, 102, 102]"
20,prune,-0.04396334886550901,0.021759018301963806,-0.5711340010166168,-0.5494960248470306,"[92, 92, 92, 92]"
22,prune,-0.020861729979515076,0.004243013262748785,-0.5344569265842438,-0.5272880882024765,"[83, 83, 83, 83]"
24,prune,-0.010132759809494019,0.03017211258411412,-0.5044601082801818,-0.5206978052854538,"[75, 75, 75, 75]"
26,prune,-0.03797809481620784,0.004804652929306041,-0.47984376549720764,-0.4764806717634201,"[68, 68, 68, 68]"
28,none,-0.02032843530178069,-0.01398847401142117,-0.47311977446079256,-0.4605629682540894,"[68, 68, 68, 68]"
30,prune,-0.009906616806983959,0.005799540877342191,-0.4790108472108841,-0.47340946197509765,"[62, 62, 62, 62]"
32,none,-0.02830784022808075,-0.008125743269920327,-0.4657592177391052,-0.4586344301700592,"[62, 62, 62, 62]"
34,none,-0.02375771403312682,-0.004396688938140825,-0.47072795033454895,-0.4550518780946732,"[62, 62, 62, 62]"
36,prune,-0.009429597854614225,0.011094439029693592,-0.4568985879421234,-0.46063314080238343,"[56, 56, 56, 56]"
38,prune,-0.00242590010166166,0.013502329587936401,-0.44137554466724394,-0.45647225677967074,"[51, 51, 51, 51]"
40,prune,-0.018765699863433793,0.0004916101694107389,-0.45023512840270996,-0.4366346538066864,"[46, 46, 46, 46]"
42,none,-0.014430549740791332,-0.03016008734703063,-0.43961515426635744,-0.42458121180534364,"[46, 46, 46, 46]"
44,prune,-0.0028809577226638905,0.01822553277015687,-0.4342591792345047,-0.4553230404853821,"[42, 42, 42, 42]"
46,prune,0.002658563852310225,0.004613608121871948,-0.4258882462978363,-0.4410430729389191,"[38, 38, 38, 38]"
48,none,-0.004228296875953663,-0.0007821500301360973,-0.4400991827249527,-0.44577235281467437,"[38, 38, 38, 38]"
51,none,-0.0160526603460312,-0.015514424443244912,-0.4189952194690704,-0.4264034450054169,"[38, 38, 38, 38]"
54,none,-0.021565094590187073,-0.010517606139183067,-0.4110925942659378,-0.41021743416786194,"[38, 38, 38, 38]"
57,none,-0.01932966709136963,-0.02113379240036012,-0.42139331698417665,-0.41711262464523313,"[38, 38, 38, 38]"
60,prune,-0.001955932378768954,0.011518231034278847,-0.4102573275566101,-0.414468440413475,"[35, 35, 35, 35]"
63,none,-0.021993198990821805,-0.027923950552940335,-0.4136240482330322,-0.41071650087833406,"[35, 35, 35, 35]"
66,none,-0.011074519157409701,-0.009955868124961853,-0.4048505395650864,-0.40646983981132506,"[35, 35, 35, 35]"
69,grow,0.00037493109703068406,-0.015632614493370056,-0.4246549874544144,-0.41491817831993105,"[42, 35, 35, 35]"
73,prune,-0.001226276159286499,0.003669786453247059,-0.41124441623687746,-0.41342718005180357,"[38, 32, 32, 32]"
77,prune,0.013268205523490895,0.0184590846300125,-0.4134815752506256,-0.42170925438404083,"[35, 29, 29, 29]"
81,none,-0.016193741559982322,-0.002227240800857566,-0.40296595692634585,-0.39631420373916626,"[35, 29, 29, 29]"
85,none,-0.014529809355735779,-0.01596407890319823,-0.3948462724685669,-0.3895201623439789,"[35, 29, 29, 29]"
90,grow,0.005350223183631875,-0.015731614828109752,-0.4011012315750122,-0.4066555559635162,"[35, 29, 35, 29]"
95,none,-0.010448485612869263,-0.014293900132179238,-0.40007811188697817,-0.3988111257553101,"[35, 29, 35, 29]"
101,prune,-0.006658509373664856,0.0040638744831085205,-0.40207432210445404,-0.40241836607456205,"[32, 27, 32, 27]"
107,prune,-0.004270139336585987,0.005384212732315041,-0.40246546268463135,-0.4047117233276367,"[29, 25, 29, 25]"
114,grow,0.0052788108587265015,0.0029471606016158725,-0.39327063262462614,-0.40643889307975767,"[35, 25, 29, 25]"
121,prune,0.0007205128669738881,0.000781169533729531,-0.40024272799491883,-0.39521420300006865,"[32, 23, 27, 23]"
129,none,-0.018517667055130027,-0.003177890181541465,-0.3916521638631821,-0.3891898989677429,"[32, 23, 27, 23]"
138,none,-0.01573888659477235,-0.0034196466207504495,-0.4008368045091629,-0.3941061973571777,"[32, 23, 27, 23]"
148,none,-0.009392216801643372,-0.003016975522041332,-0.3973146677017212,-0.3958798050880432,"[32, 23, 27, 23]"
159,prune,0.00667861402034764,0.017861050367355358,-0.40374979078769685,-0.4096241980791092,"[29, 21, 25, 21]"
172,prune,-0.016202691197395314,0.0023721694946289285,-0.3997725397348404,-0.40345760583877566,"[27, 19, 23, 19]"
187,none,-0.0018679141998290683,-0.009273058176040627,-0.3856783717870712,-0.38529996275901796,"[27, 19, 23, 19]"
