epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.4393075168132783,0.4027021169662477,-1.4028250336647035,"[39, 32, 32, 32]"
4,grow,0.09762567877769468,0.0860303163528443,-0.7704468011856079,"[39, 39, 32, 32]"
6,prune,0.02026360630989077,0.026699477434158347,-0.6016002178192139,"[38, 38, 31, 31]"
8,grow,0.023833945393562317,-0.00479407906532292,-0.5481241762638092,"[38, 38, 38, 31]"
10,none,-0.008297282457351729,-0.01597458422183995,-0.5150001764297485,"[38, 38, 38, 31]"
12,prune,-0.00500662624835968,0.004316496849060103,-0.5048081576824188,"[37, 37, 37, 30]"
14,none,-0.0007486999034881925,-0.003978472948074352,-0.4808219730854034,"[37, 37, 37, 30]"
16,prune,0.0028027653694153165,0.005850809812545821,-0.4820630192756653,"[36, 36, 36, 29]"
18,grow,0.012584275007247958,0.0101830095052719,-0.468248051404953,"[44, 36, 36, 29]"
20,prune,0.015526783466339122,0.02779981791973113,-0.47180068790912627,"[42, 35, 35, 28]"
22,prune,0.01779900193214412,0.018976974487304676,-0.4456914871931076,"[40, 34, 34, 27]"
24,grow,0.012179577350616422,-0.018426167964935347,-0.4310960829257965,"[40, 34, 34, 33]"
26,grow,0.004564106464385986,-0.01715735495090487,-0.4261405974626541,"[48, 34, 34, 33]"
28,prune,-0.0018846064805984608,0.010567915439605668,-0.43185867965221403,"[46, 33, 33, 32]"
30,none,-0.007689094543457009,-0.0002662956714629683,-0.4118973106145859,"[46, 33, 33, 32]"
32,grow,0.0111799895763397,0.005946117639541615,-0.41288011372089384,"[46, 33, 33, 39]"
34,none,-0.002301195263862632,-0.009387764334678694,-0.4127821683883667,"[46, 33, 33, 39]"
36,none,-0.015744855999946572,-0.008524444699287426,-0.39772209227085115,"[46, 33, 33, 39]"
38,grow,0.006010833382606495,0.0005864769220351729,-0.4023324459791183,"[56, 33, 33, 39]"
40,grow,0.012991937994956959,0.0034926801919937245,-0.41371768712997437,"[56, 40, 33, 39]"
42,prune,-0.007437315583229076,0.009724807739257824,-0.3960845023393631,"[54, 38, 32, 38]"
44,none,-0.01858643591403958,-0.0032771915197372103,-0.38898923695087434,"[54, 38, 32, 38]"
46,none,-0.005134844779968228,-0.0014981597661971602,-0.3914181083440781,"[54, 38, 32, 38]"
48,prune,-0.008141911029815652,0.0014440476894378995,-0.40388469099998475,"[52, 37, 31, 37]"
51,none,-0.025046172738075245,-0.002320760488510154,-0.38173368871212005,"[52, 37, 31, 37]"
54,grow,0.03077546656131741,0.030735254287719727,-0.4169305324554443,"[63, 37, 31, 37]"
57,prune,0.0030549198389053234,0.004085251688957181,-0.3949712723493576,"[60, 36, 30, 36]"
60,grow,0.003017127513885498,-0.007844001054763794,-0.39502228498458863,"[60, 36, 36, 36]"
63,none,-0.02383573353290558,-0.001553344726562489,-0.38077348470687866,"[60, 36, 36, 36]"
66,prune,0.003314569592475891,0.024193769693374667,-0.392508265376091,"[57, 35, 35, 35]"
69,prune,-0.012536486983299289,0.005129525065422025,-0.3772784829139709,"[55, 34, 34, 34]"
73,none,-0.006222581863403298,-0.00037106871604919434,-0.3716698527336121,"[55, 34, 34, 34]"
77,none,-0.019904044270515453,-0.002614113688468922,-0.37949627339839936,"[55, 34, 34, 34]"
81,none,-0.0006440967321395541,-0.012419110536575295,-0.36932138800621034,"[55, 34, 34, 34]"
85,prune,-0.0040881335735321045,0.0035035312175750732,-0.36575746536254883,"[53, 33, 33, 33]"
90,prune,-0.0005847036838531605,0.00867951214313506,-0.37708763778209686,"[51, 32, 32, 32]"
95,prune,-0.00042014420032499,0.009910762310028076,-0.374302813410759,"[49, 31, 31, 31]"
101,prune,-0.02537963390350345,0.014583134651184049,-0.3736669600009918,"[47, 30, 30, 30]"
107,grow,0.00880558490753175,0.0071100950241088645,-0.37644751369953156,"[57, 30, 30, 30]"
114,prune,-0.01131931543350223,0.0033211231231689564,-0.3685316026210785,"[55, 29, 29, 29]"
121,none,-0.009969186782836925,-0.0031465470790862926,-0.37198392748832704,"[55, 29, 29, 29]"
129,prune,-0.008401817083358742,0.0006466239690780529,-0.37469610273838044,"[53, 28, 28, 28]"
138,prune,-0.007002440094947826,0.00032198429107666016,-0.3756162106990814,"[51, 27, 27, 27]"
148,none,-0.012715178728103627,-0.005062824487686135,-0.3725240468978882,"[51, 27, 27, 27]"
159,grow,0.007839381694793701,0.003430137038230918,-0.379049950838089,"[51, 27, 27, 33]"
172,none,-0.00710951983928676,-0.002127721905708313,-0.37991380095481875,"[51, 27, 27, 33]"
187,none,-0.0014576405286788607,-0.00566541254520414,-0.3874229729175568,"[51, 27, 27, 33]"
