epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,grow,0.003962796926498369,-0.028691643476486117,-1.4378955602645873,-1.0328877747058869,"[39, 32, 32, 32]"
4,grow,0.04699318408966069,0.030662512779235818,-0.8535495400428772,-0.7819204330444336,"[39, 39, 32, 32]"
6,none,-0.021609246730804443,-0.034783631563186646,-0.6818832576274871,-0.654557853937149,"[39, 39, 32, 32]"
8,none,-0.01027575135231018,-0.018443483114242487,-0.666489201784134,-0.6197048366069794,"[39, 39, 32, 32]"
10,prune,-0.007115101814269997,0.0030560374259949175,-0.6333342909812927,-0.6088275492191315,"[36, 36, 29, 29]"
12,grow,0.010097393393516563,0.0013364225625991377,-0.567848539352417,-0.5740551501512527,"[36, 36, 35, 29]"
14,prune,-0.026241159439086892,0.006302687525749251,-0.5594774305820465,-0.5425963342189789,"[33, 33, 32, 27]"
16,none,-0.009297496080398537,-0.0070823550224303755,-0.5302245169878006,-0.5331060588359833,"[33, 33, 32, 27]"
18,none,-0.026896309852600053,-0.020768123865127497,-0.5270992785692215,-0.5060927748680115,"[33, 33, 32, 27]"
20,none,-0.02031117081642153,-0.009078416228294417,-0.5262311309576034,-0.503227099776268,"[33, 33, 32, 27]"
22,none,-0.027549973130226113,-0.022310927510261536,-0.5254444360733033,-0.4995018929243088,"[33, 33, 32, 27]"
24,prune,-0.009764447808265686,0.0025505125522613525,-0.4921393096446991,-0.5135699450969696,"[30, 30, 29, 25]"
26,grow,0.0026752471923828236,-0.010151359438896224,-0.5058467268943787,-0.4958980828523636,"[36, 30, 29, 25]"
28,none,-0.0016718268394470548,-0.0010870456695556974,-0.5110413044691086,-0.49616323709487914,"[36, 30, 29, 25]"
30,prune,-0.014560097455978416,0.000928246974945035,-0.5118616789579391,-0.4949480354785919,"[33, 27, 27, 23]"
32,prune,-0.011504828929901123,0.008335927128791831,-0.49124068319797515,-0.48204744756221773,"[30, 25, 25, 21]"
34,none,-0.006156110763549827,-0.0057672679424286,-0.4707883566617966,-0.4662649393081665,"[30, 25, 25, 21]"
36,none,-0.0008378386497497337,-0.004426538944244385,-0.46633295714855194,-0.4805108904838562,"[30, 25, 25, 21]"
38,none,-0.004548546671867326,-0.010653167963027954,-0.4633233338594437,-0.4786995887756348,"[30, 25, 25, 21]"
40,none,-0.011124381422996543,-0.014024019241333008,-0.45947264730930326,-0.4566297262907028,"[30, 25, 25, 21]"
42,prune,-0.00335019230842587,0.0036237090826034546,-0.4610567480325699,-0.45387826263904574,"[27, 23, 23, 19]"
44,none,-0.010595908761024453,-0.01298144757747649,-0.4591216653585434,-0.44843312799930574,"[27, 23, 23, 19]"
46,none,-0.01876935362815857,-0.0058533638715743685,-0.4613025665283203,-0.4500356584787369,"[27, 23, 23, 19]"
48,grow,0.005501896142959595,0.004085955023765575,-0.4592991232872009,-0.4506575047969818,"[27, 23, 23, 23]"
51,none,-0.012416628003120433,-0.009696248173713673,-0.44072537422180175,-0.4328558474779129,"[27, 23, 23, 23]"
54,grow,0.006629425287246693,0.006310456991195645,-0.4521863251924515,-0.4530738055706024,"[33, 23, 23, 23]"
57,none,-0.004330083727836609,-0.0054236739873885775,-0.435332378745079,-0.44215410351753237,"[33, 23, 23, 23]"
60,prune,0.0006642222404479869,0.011072713136672963,-0.4658236801624298,-0.45262500941753386,"[30, 21, 21, 21]"
63,none,-0.005160781741142317,-0.02426813542842865,-0.4353573858737946,-0.4338905572891235,"[30, 21, 21, 21]"
66,prune,0.0015930473804473544,0.002963188290595997,-0.4529343158006668,-0.4423993408679962,"[27, 19, 19, 19]"
69,none,-0.0016027212142944447,-0.008188122510910001,-0.44417859613895416,-0.43280592262744905,"[27, 19, 19, 19]"
73,grow,0.004521882534027133,0.00039714574813842773,-0.42230029702186583,-0.4306000262498856,"[27, 19, 23, 19]"
77,grow,0.0015056520700454934,-0.002019575238227822,-0.4348189771175385,-0.43517225682735444,"[33, 19, 23, 19]"
81,prune,-0.014982873201370261,0.006735298037528981,-0.4373673051595688,-0.4307471364736557,"[30, 18, 21, 18]"
85,prune,0.004942151904106129,0.00901285409927366,-0.4325096905231476,-0.4348741501569748,"[27, 17, 19, 17]"
90,none,-0.0029818058013916238,-0.0016047775745391957,-0.42213124632835386,-0.410444438457489,"[27, 17, 19, 17]"
95,none,-0.01863228976726533,-0.010640370845794667,-0.4170209139585495,-0.41368653178215026,"[27, 17, 19, 17]"
101,none,-0.009479218721389737,-0.0030414253473281527,-0.41421805024147035,-0.41356746554374696,"[27, 17, 19, 17]"
107,prune,0.005017280578613281,0.006094631552696239,-0.43191896080970765,-0.4338186979293823,"[25, 16, 18, 16]"
114,prune,0.0020921826362609863,0.005156153440475486,-0.4147656410932541,-0.41171522438526154,"[23, 15, 17, 15]"
121,grow,0.009052154421806347,-0.008827537298202515,-0.4147104203701019,-0.4220681458711624,"[23, 15, 17, 18]"
129,none,-0.018232053518295266,-0.015374302864074707,-0.4132941454648972,-0.41813021898269653,"[23, 15, 17, 18]"
138,none,-0.013278782367706299,-0.024877661466598477,-0.4123586446046829,-0.39869328737258913,"[23, 15, 17, 18]"
148,none,-0.009198060631752047,-0.0038877785205841398,-0.41785856485366824,-0.4181098252534866,"[23, 15, 17, 18]"
159,none,-0.008024141192436218,-0.010381510853767373,-0.42703736424446104,-0.4080174654722214,"[23, 15, 17, 18]"
172,prune,0.0045537024736403975,0.008543285727500904,-0.41277219355106354,-0.4359398245811462,"[21, 14, 16, 17]"
187,none,-0.00540266633033748,-0.003358161449432351,-0.41462377905845643,-0.4205396413803101,"[21, 14, 16, 17]"
