epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.38321135640144355,0.3775213181972503,-1.3803260803222657,"[39, 32, 32, 32]"
4,grow,0.06192183494567871,0.045840775966644265,-0.7456905245780945,"[39, 39, 32, 32]"
6,grow,0.02108957171440129,0.014438098669052102,-0.6286438405513763,"[39, 39, 39, 32]"
8,grow,0.030398657917976357,0.02307394742965696,-0.596801471710205,"[47, 39, 39, 32]"
10,none,-0.017387115955352805,-0.0107976913452148,-0.5500479936599731,"[47, 39, 39, 32]"
12,prune,0.0015739858150483066,0.025745895504951544,-0.5565745562314988,"[45, 38, 38, 31]"
14,none,-0.019470447301864535,-0.003205221891403154,-0.5124781012535096,"[45, 38, 38, 31]"
16,grow,0.02143696248531335,0.02011817395687099,-0.5289714395999908,"[45, 38, 38, 38]"
18,prune,-0.013866487145423823,0.005245193839073181,-0.4946963876485825,"[43, 37, 37, 37]"
20,prune,-0.016123571991920438,0.00528739094734193,-0.4799125134944916,"[41, 36, 36, 36]"
22,prune,-0.008858785033226013,0.0045522421598434,-0.47015208601951597,"[39, 35, 35, 35]"
24,none,-0.020913916826248158,-0.012994563579559304,-0.4438945472240448,"[39, 35, 35, 35]"
26,grow,0.008203241229057356,-0.007467886805534341,-0.4704838037490845,"[47, 35, 35, 35]"
28,grow,0.01037623584270475,0.009406110644340493,-0.47072320282459257,"[47, 42, 35, 35]"
30,prune,-0.003169542551040627,0.014414337277412426,-0.4667527496814728,"[45, 40, 34, 34]"
32,prune,0.0013342708349227683,0.014025703072547913,-0.462492898106575,"[43, 38, 33, 33]"
34,prune,-0.003629860281944286,0.027577611804008473,-0.4535309076309204,"[41, 37, 32, 32]"
36,grow,0.006366404891014088,0.004653364419937134,-0.4458206593990326,"[50, 37, 32, 32]"
38,none,-0.015353751182556108,-0.011146190762519825,-0.4286025404930115,"[50, 37, 32, 32]"
40,prune,0.02384093403816223,0.026406028866767906,-0.45698275566101076,"[48, 36, 31, 31]"
42,prune,-0.004088515043258634,0.005993157625198364,-0.4303352028131485,"[46, 35, 30, 30]"
44,prune,-0.017907461524009682,0.0004104018211364968,-0.4144642472267151,"[44, 34, 29, 29]"
46,grow,0.01251616179943088,0.0068099915981292836,-0.4389548420906067,"[44, 34, 35, 29]"
48,prune,-0.010863825678825378,0.0038362801074982023,-0.4261065095663071,"[42, 33, 34, 28]"
51,none,-0.015035602450370777,-0.010276269912719738,-0.41595602333545684,"[42, 33, 34, 28]"
54,prune,-0.018595823645591758,0.0026800394058227317,-0.41094742715358734,"[40, 32, 33, 27]"
57,none,-0.02337106168270109,-0.010241276025772073,-0.4082402229309082,"[40, 32, 33, 27]"
60,prune,-0.030478712916374218,0.0010541021823883279,-0.4040794372558594,"[38, 31, 32, 26]"
63,prune,-0.008081376552581787,0.009049019217491128,-0.40619581043720243,"[37, 30, 31, 25]"
66,prune,-0.008649522066116355,0.00020049810409544788,-0.4076600670814514,"[36, 29, 30, 24]"
69,prune,-0.010230007767677296,0.0074132055044174305,-0.40786862671375274,"[35, 28, 29, 23]"
73,prune,-0.002212461829185497,0.0004014432430267112,-0.4025155812501907,"[34, 27, 28, 22]"
77,prune,-0.00652177631855011,0.0009719222784042025,-0.39782421886920927,"[33, 26, 27, 21]"
81,none,-0.011832356452941895,-0.0181007981300354,-0.3862748920917511,"[33, 26, 27, 21]"
85,prune,-0.006173840165138222,0.007316991686820984,-0.4036420673131943,"[32, 25, 26, 20]"
90,prune,-0.002608540654182423,0.006189328432083141,-0.3992555230855942,"[31, 24, 25, 19]"
95,prune,-0.00955488085746764,0.004935401678085316,-0.38951754868030547,"[30, 23, 24, 18]"
101,prune,-0.012032037973403964,0.002726617455482472,-0.39676823318004606,"[29, 22, 23, 17]"
107,none,-0.02333652973175049,-0.0007458806037902721,-0.3848613977432251,"[29, 22, 23, 17]"
114,prune,-0.010572731494903564,0.008183082938194308,-0.394958433508873,"[28, 21, 22, 16]"
121,none,-0.007795634865760792,-0.018721216917037986,-0.3889991372823715,"[28, 21, 22, 16]"
129,prune,-0.002385100722312905,0.012102872133255005,-0.4004864662885666,"[27, 20, 21, 15]"
138,grow,0.00779859721660614,0.004451882839202892,-0.39423550069332125,"[33, 20, 21, 15]"
148,grow,0.0012555062770843728,-0.010193520784378074,-0.39635396003723145,"[33, 20, 21, 18]"
159,none,-0.015782392024993874,-0.011795634031295743,-0.39265441298484804,"[33, 20, 21, 18]"
172,none,-0.033116531372070324,-0.03379957377910614,-0.3852037310600281,"[33, 20, 21, 18]"
187,prune,0.0031121671199798584,0.007315677404403642,-0.4090514689683914,"[32, 19, 20, 17]"
