epoch,train_loss_total,train_loss_nll,train_loss_kl,train_loss_penalty,train_acc,train_brier,val_loss_total,val_loss_nll,val_loss_kl,val_loss_penalty,val_acc,val_brier,param_count
1,1.9747515333459733,1.9509118110575574,0.023839714679312198,0.0,26.916666666666668,0.8214103355407715,1.5585217277208965,1.5346835652987163,0.023838181048631668,0.0,45.0,0.7137888793945313,90836
2,1.3414508332597448,1.3176126556193575,0.023838178036694833,0.0,52.13333333333333,0.6295820452372233,1.16668106118838,1.1428426603476207,0.023838361725211143,0.0,56.65833333333333,0.5610635452270508,90836
3,1.0282928322223908,1.0044540623401075,0.023838771150467244,0.0,62.50625,0.49653592173258465,0.9361710002024969,0.9123318195343018,0.023839181289076805,0.0,65.71666666666667,0.45098375193277995,90836
4,0.8410550279820219,0.8172156747351301,0.023839356338090086,0.0,69.43958333333333,0.4040132013956706,0.811394453048706,0.7875546216964722,0.023839859291911125,0.0,69.01666666666667,0.3936153284708659,90836
5,0.73657836558971,0.7127383287916792,0.023840041910397246,0.0,72.80833333333334,0.35819487380981446,0.7324267129103342,0.7085865239302317,0.023840200155973434,0.0,73.55833333333334,0.3572383867899577,90836
6,0.6896825623004994,0.6658420740289891,0.02384049001526325,0.0,74.81666666666666,0.3376092262268066,0.6705496807893118,0.6467088361581167,0.023840835317969322,0.0,76.075,0.32689310201009114,90836
7,0.6297420149153852,0.6059013643163316,0.023840653175052177,0.0,77.45208333333333,0.3080451183319092,0.691932370265325,0.6680920024712881,0.023840349167585373,0.0,74.75,0.33828423817952474,90836
8,0.610534336972744,0.5866943039792649,0.023840031527141307,0.0,78.425,0.29923327191670734,0.616503119468689,0.5926634669303894,0.02383965440094471,0.0,78.36666666666666,0.3033017145792643,90836
9,0.5984096806100074,0.5745701276241465,0.02383955068727757,0.0,79.01041666666667,0.2929623196919759,0.5938292195399603,0.5699896266063055,0.023839613422751427,0.0,79.53333333333333,0.2898379923502604,90836
10,0.555314375999126,0.5314749390520948,0.02383943976081432,0.0,81.12916666666666,0.26978757031758627,0.5595670392115911,0.5357281019290289,0.02383892424404621,0.0,80.89166666666667,0.2720982666015625,90836
11,0.5523239431229043,0.5284852296748059,0.023838711585453216,0.0,80.89166666666667,0.2691466906865438,0.5575876235961914,0.533749038974444,0.023838605731725693,0.0,80.90833333333333,0.27164885838826497,90836
12,0.5264834038754727,0.5026452782306265,0.02383812667524561,0.0,82.03541666666666,0.25535668500264486,0.5409175058205923,0.5170800065000852,0.02383749932050705,0.0,81.45833333333333,0.2643764572143555,90836
13,0.5258562393645023,0.5020191593373076,0.023837079432733516,0.0,81.9,0.2558363078435262,0.5404753535985947,0.5166385099291801,0.02383684553205967,0.0,81.65833333333333,0.26243829981486,90836
14,0.5173463161955488,0.4935099628377468,0.023836353437063543,0.0,82.47291666666666,0.25210207970937093,0.5382300565640131,0.514394166568915,0.023835880681872368,0.0,81.41666666666667,0.26440563837687175,90836
15,0.507311058805344,0.4834755196216259,0.023835537717380423,0.0,82.41666666666667,0.2487368761698405,0.5135478799541792,0.4897127573688825,0.023835111409425735,0.0,82.46666666666667,0.25011653010050455,90836
16,0.4957040954143443,0.47186948327308004,0.023834611427910785,0.0,83.15625,0.24066402339935303,0.5079441517591476,0.48410991827646893,0.023834243416786194,0.0,82.89166666666667,0.24614248657226562,90836
17,0.489512470174343,0.46567854538876957,0.02383392407221997,0.0,83.47916666666667,0.23813365236918133,0.5055873592694601,0.4817539801200231,0.023833371698856354,0.0,82.74166666666666,0.2447459627787272,90836
18,0.486086054685268,0.46225324653564615,0.023832805494361734,0.0,83.4375,0.23709172439575196,0.4859968572854996,0.4621645708878835,0.023832283914089203,0.0,83.275,0.23759658050537108,90836
19,0.4780013440771306,0.4541693684902597,0.02383197491314817,0.0,83.86666666666666,0.23197528425852457,0.5066511010130247,0.4828197509050369,0.02383134886622429,0.0,82.96666666666667,0.24581378809611001,90836
20,0.4722847970242196,0.4484540262120835,0.023830773903334393,0.0,83.93958333333333,0.22957590293884278,0.4781100004911423,0.4542798226078351,0.02383018471300602,0.0,83.96666666666667,0.2317368507385254,90836
21,0.4568131001705819,0.4329834846740073,0.023829617081804477,0.0,84.45208333333333,0.2226544713973999,0.5058869967857996,0.48205819229284924,0.02382880076766014,0.0,83.05,0.24695159912109374,90836
22,0.46727717430033583,0.44344881937858904,0.023828356467345928,0.0,84.13333333333334,0.2265328051249186,0.48517363766829175,0.46134564528862637,0.023827990517020226,0.0,83.69166666666666,0.2353853505452474,90836
23,0.45942138103728597,0.43559397788757975,0.023827401247430356,0.0,84.32916666666667,0.22411117776234946,0.47470785677433014,0.4508812228838603,0.023826640099287033,0.0,83.91666666666667,0.23022784932454426,90836
24,0.45556276529393297,0.431736965128716,0.023825799531125007,0.0,84.50208333333333,0.22186274242401122,0.4785785774389903,0.45475344111522037,0.023825131356716156,0.0,84.19166666666666,0.2314397366841634,90836
25,0.4424007319389506,0.4185765670969131,0.023824165396867915,0.0,85.18125,0.2141079896291097,0.4712337752183278,0.4474105139573415,0.023823263123631477,0.0,84.13333333333334,0.2282448132832845,90836
26,0.4464431963068374,0.42262047592629776,0.023822719151986405,0.0,84.925,0.21606822204589843,0.47184090067942935,0.44801877190669376,0.02382211573421955,0.0,84.15,0.2306634979248047,90836
27,0.44100219328352747,0.41718045891599453,0.023821734724209665,0.0,84.89583333333333,0.21529260190327962,0.4784597059090932,0.4546383743484815,0.023821327835321426,0.0,83.325,0.2349493128458659,90836
28,0.43589826023325007,0.41207730579883495,0.023820954870353354,0.0,85.28541666666666,0.21152930990854898,0.4516823614637057,0.42786205063263577,0.023820307105779648,0.0,84.58333333333333,0.2200024579366048,90836
29,0.4319503941434495,0.4081310598140067,0.023819335835411192,0.0,85.28541666666666,0.20988240178426107,0.48221056411663693,0.4583919545014699,0.023818600922822952,0.0,83.8,0.2353576431274414,90836
30,0.4276596377504633,0.4038413769387184,0.023818262040298036,0.0,85.43333333333334,0.20769422340393068,0.441516508658727,0.4176986714204152,0.02381782792508602,0.0,85.20833333333333,0.2140143330891927,90836
31,0.4246323546196552,0.40081529921673714,0.023817055006610587,0.0,85.45625,0.20704590574900308,0.4437428191304207,0.41992640992005664,0.023816417902708054,0.0,84.95,0.21548385620117189,90836
32,0.4245503379943523,0.4007346255982176,0.02381571219798098,0.0,85.475,0.20714225959777832,0.4394066259264946,0.4155913516879082,0.023815272375941277,0.0,84.93333333333334,0.21309877904256186,90836
33,0.41766648533496453,0.39385170505401934,0.02381477972611468,0.0,85.8375,0.20339967155456543,0.4599522401889165,0.43613796681165695,0.023814275860786438,0.0,84.53333333333333,0.2232368698120117,90836
34,0.42961226815873005,0.40579835151104215,0.023813913080920564,0.0,85.33541666666666,0.21033279705047608,0.4422104333837827,0.41839679578940075,0.023813648149371147,0.0,84.95833333333333,0.21608457056681316,90836
35,0.4236101102321706,0.3997967928013903,0.023813320482347872,0.0,85.525,0.20706383609771728,0.44167036066452664,0.4178570235768954,0.02381332591176033,0.0,85.16666666666667,0.21391131083170573,90836
36,0.4130303225618728,0.3892172670110743,0.02381305638304416,0.0,85.95208333333333,0.20114631048838297,0.43430892129739124,0.41049618025620777,0.02381274662911892,0.0,85.475,0.2085283686319987,90836
37,0.40617793608219066,0.3823654848210355,0.02381245074595543,0.0,86.29375,0.19747180906931558,0.4405020400881767,0.4166901335120201,0.023811906576156616,0.0,85.26666666666667,0.2120050188700358,90836
38,0.4030224408241028,0.37921101045101246,0.023811430214567386,0.0,86.3,0.19559353796641032,0.4165622293949127,0.3927513062953949,0.023810919374227524,0.0,85.79166666666667,0.20205739339192708,90836
39,0.406276063082066,0.38246543800577204,0.02381062392700226,0.0,86.13125,0.19778723526000977,0.4150390898187955,0.3912288223703702,0.02381027676165104,0.0,86.21666666666667,0.19869191487630208,90836
