epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,grow,0.40550079345703116,0.40086779594421396,-1.8671690821647644,"[20, 16, 16, 16]"
4,grow,0.16598748564720145,0.1544660985469818,-1.1379985332489013,"[20, 20, 16, 16]"
6,grow,0.08367177844047546,0.0560454905033112,-0.8563668131828308,"[20, 20, 20, 16]"
8,prune,0.0479897618293762,0.05166396498680115,-0.7122734427452088,"[19, 19, 19, 15]"
10,grow,0.01766480207443244,0.0016336083412170632,-0.6251961469650269,"[23, 19, 19, 15]"
12,grow,0.019802570343017578,-0.004025143384933538,-0.5701533913612366,"[23, 19, 19, 18]"
14,prune,0.014860421419143677,0.029121541976928622,-0.5518753945827484,"[22, 18, 18, 17]"
16,grow,0.039618462324142456,0.03178859949111945,-0.5459235787391663,"[27, 18, 18, 17]"
18,grow,0.03698777556419369,0.01625786423683162,-0.5288549423217773,"[27, 22, 18, 17]"
20,grow,0.025250145792961087,0.006735613942146279,-0.500699159502983,"[33, 22, 18, 17]"
22,grow,0.013916385173797619,0.00189203619956968,-0.48530107736587524,"[33, 22, 22, 17]"
24,prune,-0.009874749183654774,0.007316374778747525,-0.46339869797229766,"[32, 21, 21, 16]"
26,prune,-0.012777295708656322,0.0025646150112151878,-0.44720747172832487,"[31, 20, 20, 15]"
28,prune,0.028080978989601157,0.04127286374568939,-0.4819857180118561,"[30, 19, 19, 14]"
30,none,-0.0041803717613220215,-0.002993553876876831,-0.44166274964809416,"[30, 19, 19, 14]"
32,prune,0.00482904613018037,0.007367637753486644,-0.4422702670097351,"[29, 18, 18, 13]"
34,none,-0.006394809484481789,-0.01442303657531735,-0.4310430407524109,"[29, 18, 18, 13]"
36,grow,0.018692141771316506,0.014171189069747903,-0.4461457312107086,"[35, 18, 18, 13]"
38,grow,0.02427847683429718,0.0036371976137161144,-0.4462649554014206,"[35, 22, 18, 13]"
40,grow,0.0002816915512084961,-0.0012679785490036233,-0.4248669296503067,"[42, 22, 18, 13]"
42,none,-0.013390076160430864,-0.014513069391250577,-0.41769743859767916,"[42, 22, 18, 13]"
44,none,-0.00562103986740109,-0.0006695210933685414,-0.4197677046060562,"[42, 22, 18, 13]"
46,prune,0.007581606507301331,0.011780375242233299,-0.4293904721736908,"[40, 21, 17, 12]"
48,prune,-0.013530027866363481,0.007669192552566539,-0.4221790969371796,"[38, 20, 16, 11]"
51,grow,0.0018745869398116843,-0.017016831040382374,-0.4013475328683853,"[38, 24, 16, 11]"
54,prune,-0.005696567893028248,0.007585412263870217,-0.41218453645706177,"[37, 23, 15, 10]"
57,none,-0.013550120592117298,-0.013632503151893627,-0.396546345949173,"[37, 23, 15, 10]"
60,grow,0.012901818752288796,0.006048125028610241,-0.4072149097919464,"[45, 23, 15, 10]"
63,grow,0.014275357127189636,0.002484971284866355,-0.4170128643512726,"[45, 28, 15, 10]"
66,none,-0.007984602451324485,-0.005084851384162925,-0.4015630096197128,"[45, 28, 15, 10]"
69,prune,-0.003129082918167103,0.0030442684888840055,-0.39695192575454713,"[43, 27, 14, 9]"
73,none,-0.0078367918729782,-0.014996612071990933,-0.3850854754447937,"[43, 27, 14, 9]"
77,none,-0.014683026075363148,-0.02866117060184481,-0.3881659537553787,"[43, 27, 14, 9]"
81,none,-0.003200206160545338,-0.02731987535953523,-0.38968545496463775,"[43, 27, 14, 9]"
85,none,-0.018880051374435436,-0.01337747573852538,-0.3757785737514496,"[43, 27, 14, 9]"
90,none,-0.009529647231102,-0.010437744855880726,-0.38145993947982787,"[43, 27, 14, 9]"
95,none,-0.008690351247787442,-0.010863432288169828,-0.37945100367069245,"[43, 27, 14, 9]"
101,grow,0.0020217448472976685,-0.018181246519088756,-0.3821215331554413,"[52, 27, 14, 9]"
107,none,-0.00749015510082246,-0.02395622432231903,-0.3811955064535141,"[52, 27, 14, 9]"
114,grow,0.011693620681762662,-0.007243603467941284,-0.389135468006134,"[52, 27, 17, 9]"
121,prune,-0.008883640170097351,0.005912962555885304,-0.38425928354263306,"[50, 26, 16, 8]"
129,none,-0.0046011745929717685,-0.015321555733680714,-0.38162594437599184,"[50, 26, 16, 8]"
138,none,-0.009784689545631386,-0.01980661153793334,-0.38424925208091737,"[50, 26, 16, 8]"
148,grow,0.0018246889114379994,-0.022126746177673295,-0.3813535362482071,"[60, 26, 16, 8]"
159,none,-8.327364921567604e-05,-0.0254398614168167,-0.3917018294334412,"[60, 26, 16, 8]"
172,grow,0.010130596160888683,0.005030179023742698,-0.4020024359226227,"[60, 32, 16, 8]"
187,grow,0.0005085766315460205,-0.0012537509202957264,-0.39458770751953126,"[72, 32, 16, 8]"
