Model,Parameters,Trainable Params,Best Val Acc,Best Val Brier,Test Acc,Test Brier,Hidden Sizes,Lambda Penalty,Selected checkpoint metric,Selected epoch,Selected val_total
baseline,90836,90836,88.59166666666667,0.1686189791361491,86.99,0.1856618179321289,"[48, 48, 48, 48]",0.0,val_total,134,0.3678994079430898
