epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.13584121465682997,0.05988574028015137,-1.4019034385681153,-1.2657891154289245,"[116, 116, 116, 116]"
4,prune,-0.09200900793075562,0.07375908493995675,-1.1910629749298096,-1.1139688849449159,"[105, 105, 105, 105]"
6,prune,-0.06923520565032959,0.034361559152603194,-1.0246457695960998,-1.0095800042152405,"[95, 95, 95, 95]"
8,prune,-0.0755582809448242,0.04381923675537114,-0.946869283914566,-0.9082092821598053,"[86, 86, 86, 86]"
10,prune,-0.05250896811485295,0.06727345585823052,-0.8425018489360809,-0.8648617923259735,"[78, 78, 78, 78]"
12,prune,-0.0698650538921356,0.02122341394424443,-0.7832104921340942,-0.7731188714504242,"[71, 71, 71, 71]"
14,prune,-0.03758398890495296,0.037671059370040894,-0.7454883575439453,-0.7433225750923157,"[64, 64, 64, 64]"
16,prune,-0.047474789619445734,0.013172954320907593,-0.7057644128799438,-0.6901980876922608,"[58, 58, 58, 58]"
18,prune,-0.05634492039680483,0.013961321115493752,-0.6615333080291748,-0.6482085049152374,"[53, 53, 53, 53]"
20,prune,-0.053475970029830955,0.024534124135971114,-0.6310666143894196,-0.6250135898590088,"[48, 48, 48, 48]"
22,prune,-0.037694078683853105,0.013246744871139526,-0.6003205895423889,-0.5884649157524109,"[44, 44, 44, 44]"
24,prune,-0.044160449504852206,0.0047431707382202815,-0.5987644910812377,-0.5697178721427918,"[40, 40, 40, 40]"
26,prune,-0.016876733303070046,0.024852529168128967,-0.5821805655956268,-0.5665633320808411,"[36, 36, 36, 36]"
28,prune,-0.041409313678741455,0.008365267515182517,-0.555112075805664,-0.5377280354499817,"[33, 33, 33, 33]"
30,prune,-0.03487700521945947,0.001437067985534668,-0.5345234960317612,-0.5291892170906067,"[30, 30, 30, 30]"
32,prune,-0.02157126665115361,0.0054892003536224365,-0.5128593027591706,-0.5169561326503753,"[27, 27, 27, 27]"
34,none,-0.019681596755981468,-0.011389839649200373,-0.5015346735715867,-0.4987965911626816,"[27, 27, 27, 27]"
36,none,-0.029086428880691573,-0.014095821976661704,-0.5081433713436126,-0.4988856762647629,"[27, 27, 27, 27]"
38,prune,0.001984679698944114,0.012689837813377403,-0.49091588258743285,-0.516953507065773,"[25, 25, 25, 25]"
40,none,-0.01371836066246035,-0.009887084364891052,-0.5132021069526672,-0.5018540918827057,"[25, 25, 25, 25]"
42,none,-0.01921796500682832,-0.016883155703544594,-0.48981046080589297,-0.4824293375015259,"[25, 25, 25, 25]"
44,none,-0.014173457026481595,-0.0014592319726944303,-0.4940326392650604,-0.4866496056318283,"[25, 25, 25, 25]"
46,prune,0.003993427753448464,0.019237551093101546,-0.48976453542709353,-0.5155184656381607,"[23, 23, 23, 23]"
48,none,-0.020639348030090376,-0.017262470722198497,-0.487347611784935,-0.4812740296125412,"[23, 23, 23, 23]"
51,none,-0.013151374459266674,-0.01870750784873959,-0.4982276886701584,-0.48663296103477477,"[23, 23, 23, 23]"
54,none,-0.01846920549869535,-0.018340128660202015,-0.47027517259120943,-0.4773687392473221,"[23, 23, 23, 23]"
57,none,-0.014358347654342685,-0.008982941508293152,-0.4663252979516983,-0.4716659843921661,"[23, 23, 23, 23]"
60,prune,0.0007090091705322377,0.0035207539796829335,-0.46493223309516907,-0.4795454770326614,"[21, 21, 21, 21]"
63,none,-0.007083228230476413,-0.0021021306514740212,-0.4790935605764389,-0.48421444594860075,"[21, 21, 21, 21]"
66,none,-0.022057208418846175,-0.021504059433937073,-0.49491067230701447,-0.4676226735115051,"[21, 21, 21, 21]"
69,grow,0.008261287212371793,-0.005239889025688171,-0.4562272220849991,-0.47706656754016874,"[26, 21, 21, 21]"
73,prune,0.0012819707393645907,0.0019391864538192416,-0.4810319811105728,-0.4750120401382446,"[24, 19, 19, 19]"
77,grow,0.0024923115968704668,-0.004352137446403503,-0.47373589873313904,-0.47562151551246645,"[24, 19, 23, 19]"
81,prune,-0.010875725746154752,0.00432984232902528,-0.4824073284864426,-0.4777406990528107,"[22, 18, 21, 18]"
85,prune,-0.019901224970817588,0.003999844193458557,-0.46045152842998505,-0.4592212617397308,"[20, 17, 19, 17]"
90,none,-0.028878173232078586,-0.02730759382247927,-0.45137788653373717,-0.4530392199754715,"[20, 17, 19, 17]"
95,none,-0.021735560894012462,-0.022300922870635953,-0.4430789887905121,-0.445209202170372,"[20, 17, 19, 17]"
101,none,-0.012579870223998979,-0.03591556549072261,-0.44867570996284484,-0.4384957641363144,"[20, 17, 19, 17]"
107,none,-0.015327134728431724,-0.016091087460517906,-0.4497587323188782,-0.4442621171474457,"[20, 17, 19, 17]"
114,none,-0.016074076294898987,-0.033256611227989175,-0.4451079577207565,-0.44732266664505005,"[20, 17, 19, 17]"
121,none,-0.020000585913658164,-0.02164667546749116,-0.4467641353607178,-0.43382154405117035,"[20, 17, 19, 17]"
129,none,-0.01666952073574063,-0.01793000102043152,-0.4394618093967438,-0.4356143593788147,"[20, 17, 19, 17]"
138,none,-0.024916204810142506,-0.02185510694980619,-0.4423671543598175,-0.4427748888731003,"[20, 17, 19, 17]"
148,none,-0.01618776321411136,-0.02390182912349703,-0.43979521095752716,-0.4423252373933792,"[20, 17, 19, 17]"
159,none,-0.01132425367832185,-0.03364593386650083,-0.44941782057285307,-0.4416689395904541,"[20, 17, 19, 17]"
172,none,-0.027814486622810386,-0.028578418493270863,-0.4385446012020111,-0.4366331845521927,"[20, 17, 19, 17]"
187,none,-0.017467045783996604,-0.007716396450996421,-0.44877221882343293,-0.44023334980010986,"[20, 17, 19, 17]"
