epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.007902628183364846,-0.010171276330947832,-0.9471904337406158,-0.8169050216674805,"[256, 256, 256, 256]"
4,prune,-0.03103061914443961,0.02481476068496713,-0.8807076036930084,-0.7537996053695679,"[231, 231, 231, 231]"
6,prune,-0.01749521493911743,0.04256359934806819,-0.6950203955173493,-0.6600339710712433,"[208, 208, 208, 208]"
8,none,-0.01921259164810185,-0.012280285358428955,-0.6047391951084137,-0.5895476996898651,"[208, 208, 208, 208]"
10,prune,-0.028572016954421908,0.014078480005264349,-0.6100547730922699,-0.570964652299881,"[188, 188, 188, 188]"
12,prune,-0.010427170991897605,0.026515048742294267,-0.54274622797966,-0.5649942576885223,"[170, 170, 170, 170]"
14,prune,-0.009079319238662786,0.0389396786689758,-0.5095950603485108,-0.5229747056961059,"[153, 153, 153, 153]"
16,none,-0.022771355509758007,-0.02423930764198301,-0.4784753143787384,-0.47154703438282014,"[153, 153, 153, 153]"
18,prune,-0.02981282174587252,0.0036967694759368896,-0.5110080361366272,-0.4738815426826477,"[138, 138, 138, 138]"
20,prune,-0.02561620473861692,0.010529616475105308,-0.4769827574491501,-0.45598157942295076,"[125, 125, 125, 125]"
22,none,-0.01168389618396759,-0.0035337299108504916,-0.4281485199928284,-0.42725943922996523,"[125, 125, 125, 125]"
24,none,-0.003849932551383939,-0.002496179938316301,-0.43357492983341217,-0.43553907573223116,"[125, 125, 125, 125]"
26,none,-0.01886925399303435,-0.011890745162963845,-0.4484483450651169,-0.42471965551376345,"[125, 125, 125, 125]"
28,none,-0.036689984798431385,-0.009549126029014587,-0.4232300817966461,-0.4214799106121063,"[125, 125, 125, 125]"
30,prune,-0.01061155200004582,0.005011150240898099,-0.4218326210975647,-0.4224723637104034,"[113, 113, 113, 113]"
32,prune,-0.011071613430976845,0.012824451923370395,-0.41815197467803955,-0.41578482985496523,"[102, 102, 102, 102]"
34,none,-0.017816531658172652,-0.018636009097099338,-0.399151599407196,-0.39911595582962034,"[102, 102, 102, 102]"
36,prune,-0.024020880460739136,0.001163113117218062,-0.4017708092927933,-0.39917230010032656,"[92, 92, 92, 92]"
38,grow,0.018389439582824685,0.011824032664298989,-0.39207886457443236,-0.413600891828537,"[111, 92, 92, 92]"
40,grow,0.001997348666191112,0.0017710179090499878,-0.3976408511400223,-0.4012916058301926,"[111, 92, 111, 92]"
42,prune,-0.01364906132221222,0.00727250277996061,-0.4057294577360153,-0.40510129928588867,"[100, 83, 100, 83]"
44,prune,0.0005031645298004261,0.011164855957031261,-0.3798358976840973,-0.3865335166454315,"[90, 75, 90, 75]"
46,grow,0.02809433043003079,0.01673768162727357,-0.37839644551277163,-0.4027064472436905,"[108, 75, 90, 75]"
48,grow,0.004637891054153465,-0.01021008789539335,-0.39141454696655276,-0.3834425210952759,"[108, 90, 90, 75]"
51,prune,-0.020332220196723927,0.004162946343421958,-0.40400426685810087,-0.38664567470550537,"[98, 81, 81, 68]"
54,prune,-0.01679774820804597,0.0006887048482894786,-0.39148654639720915,-0.38102260529994963,"[89, 73, 73, 62]"
57,none,-0.007816839218139637,-0.013965511322021507,-0.3766115069389343,-0.3676140308380127,"[89, 73, 73, 62]"
60,grow,0.0036840319633483776,-0.005307379364967335,-0.37379918098449705,-0.3814905405044556,"[107, 73, 73, 62]"
63,prune,-0.007565423846244812,0.013179600238800049,-0.37322494089603425,-0.3914049744606018,"[97, 66, 66, 56]"
66,none,-0.018994796276092574,-0.005201902985572826,-0.3727493226528168,-0.37378992736339567,"[97, 66, 66, 56]"
69,prune,0.006030467152595531,0.01832883059978485,-0.37095982730388644,-0.38135401606559755,"[88, 60, 60, 51]"
73,grow,0.013101464509963967,0.003369763493537903,-0.3835885763168335,-0.3849446326494217,"[88, 60, 72, 51]"
77,prune,-0.005350795388221752,0.0001990675926208385,-0.3632447838783264,-0.36591267585754395,"[80, 54, 65, 46]"
81,none,-0.01849382519721987,-0.009012728929519653,-0.3790722906589508,-0.36180499792098997,"[80, 54, 65, 46]"
85,none,-0.012521949410438549,-0.003482764959335305,-0.368102690577507,-0.36584438383579254,"[80, 54, 65, 46]"
90,prune,0.00128898024559021,0.01123521924018861,-0.36778610944747925,-0.38173171877861023,"[72, 49, 59, 42]"
95,prune,-0.0055894553661346436,0.014848971366882291,-0.3603009611368179,-0.3683465600013733,"[65, 45, 54, 38]"
101,prune,0.004751464724540744,0.011633175611496016,-0.37139962911605834,-0.38364876210689547,"[59, 41, 49, 35]"
107,none,-0.006060898303985596,-0.007759717106819108,-0.3630088597536087,-0.37213985025882723,"[59, 41, 49, 35]"
114,grow,0.0028330922126769686,0.0015330880880355946,-0.3620833843946457,-0.37331345975399016,"[71, 41, 49, 35]"
121,prune,0.01285622417926785,0.028582033514976513,-0.37151112258434293,-0.39145133197307586,"[64, 37, 45, 32]"
129,prune,-0.002710020542144753,0.02173271179199221,-0.3819455295801163,-0.3747863322496414,"[58, 34, 41, 29]"
138,prune,0.010280907154083252,0.022088542580604553,-0.3829299509525299,-0.3947995603084564,"[53, 31, 37, 27]"
148,none,-0.013042354583740201,-0.016719120740890492,-0.38398132026195525,-0.36118572354316714,"[53, 31, 37, 27]"
159,none,-0.007906991243362471,-0.011298483610153232,-0.390464124083519,-0.37324336767196653,"[53, 31, 37, 27]"
172,none,-0.00705016851425172,-0.003687530755996704,-0.3836884558200836,-0.37780954241752623,"[53, 31, 37, 27]"
187,none,-0.007074281573295593,-0.007489117980003346,-0.38327191174030306,-0.3721066385507584,"[53, 31, 37, 27]"
