epoch,action,delta_grow,delta_prune,L_before,hidden_sizes
2,prune,0.13449170589447024,0.19248610734939575,-1.0037752389907837,"[244, 244, 244, 244]"
4,none,-0.032534778118133545,-0.0019992649555206077,-0.7644091188907624,"[244, 244, 244, 244]"
6,prune,-0.024098044633865445,0.02360370159149161,-0.704369705915451,"[232, 232, 232, 232]"
8,prune,-0.029114925861358665,0.01136901378631594,-0.6420860350131988,"[221, 221, 221, 221]"
10,prune,-0.0002744138240814431,0.027010840177535966,-0.6268824934959412,"[210, 210, 210, 210]"
12,prune,-0.04555853605270388,0.018381351232528598,-0.565637719631195,"[200, 200, 200, 200]"
14,prune,-0.018673735857009932,0.026063621044158936,-0.5578314125537872,"[190, 190, 190, 190]"
16,prune,-0.009225237369537398,0.009767663478851274,-0.5333846807479858,"[181, 181, 181, 181]"
18,prune,-0.034934896230697676,0.012256872653961137,-0.5136000126600265,"[172, 172, 172, 172]"
20,prune,-0.00928956866264341,0.027307936549186673,-0.49947907626628874,"[164, 164, 164, 164]"
22,prune,-0.008150243759155296,0.028154709935188316,-0.4977498143911362,"[156, 156, 156, 156]"
24,prune,-0.030553817749023438,0.003434258699417103,-0.46265408396720886,"[149, 149, 149, 149]"
26,prune,0.0014204680919647217,0.010487106442451488,-0.4732194811105728,"[142, 142, 142, 142]"
28,prune,-0.010714879631996133,0.006459861993789673,-0.45056626200675964,"[135, 135, 135, 135]"
30,prune,-0.007722228765487671,0.01250295341014862,-0.43572682738304136,"[129, 129, 129, 129]"
32,prune,-0.03518075942993165,0.01418503522872927,-0.42268040776252747,"[123, 123, 123, 123]"
34,none,-0.009745284914970398,-0.023864495754241932,-0.4275009870529175,"[123, 123, 123, 123]"
36,none,-0.0105500489473343,-0.014011901617050182,-0.4169509619474411,"[123, 123, 123, 123]"
38,prune,-0.004804134368896484,0.026703864336013794,-0.4344961136579514,"[117, 117, 117, 117]"
40,prune,0.007520171999931324,0.01238316297531128,-0.4254604697227478,"[112, 112, 112, 112]"
42,prune,-0.016131410002708402,0.006623199582099948,-0.40835371017456057,"[107, 107, 107, 107]"
44,prune,-0.00729721486568452,0.008024320006370544,-0.4116392254829407,"[102, 102, 102, 102]"
46,none,-0.036838078498840354,-0.006988281011581443,-0.3949199378490448,"[102, 102, 102, 102]"
48,prune,-0.007506480813026406,0.0026302218437194713,-0.40907588303089143,"[97, 97, 97, 97]"
51,prune,-0.0014302730560302734,0.02269219756126406,-0.403534334897995,"[93, 93, 93, 93]"
54,none,-0.010578027367591836,-0.0033478349447250144,-0.38906335532665254,"[93, 93, 93, 93]"
57,prune,-0.011438733339309726,0.0026481181383132824,-0.3908890962600708,"[89, 89, 89, 89]"
60,prune,0.004661351442337036,0.011568450927734397,-0.40442095398902894,"[85, 85, 85, 85]"
63,none,-0.014456695318222024,-0.005154156684875455,-0.3852285385131836,"[85, 85, 85, 85]"
66,prune,-0.0013098806142806674,0.005466267466545105,-0.38139168322086336,"[81, 81, 81, 81]"
69,none,-0.009047102928161632,-0.016309636831283558,-0.37196014523506166,"[81, 81, 81, 81]"
73,none,-0.02350300252437587,-0.01048317551612854,-0.3684991240501404,"[81, 81, 81, 81]"
77,prune,-0.015322887897491477,0.0028490304946899303,-0.37248577177524567,"[77, 77, 77, 77]"
81,none,-0.014012813568115234,-0.010772913694381714,-0.38052794337272644,"[77, 77, 77, 77]"
85,prune,-0.00849694013595581,0.014268440008163463,-0.38666157722473143,"[74, 74, 74, 74]"
90,prune,-0.002683863043785095,0.007452183961868253,-0.3835188329219818,"[71, 71, 71, 71]"
95,prune,-0.01125282943248751,0.0072677016258239635,-0.3869352966547012,"[68, 68, 68, 68]"
101,prune,-0.00372391939163208,0.0026674360036850198,-0.3782474935054779,"[65, 65, 65, 65]"
107,prune,-0.006013476848602262,0.009533566236495983,-0.3827105283737183,"[62, 62, 62, 62]"
114,none,-0.010963290929794312,-0.015102067589759849,-0.37040314078330994,"[62, 62, 62, 62]"
121,prune,0.006550943851470925,0.013144871592521645,-0.3842404782772064,"[59, 59, 59, 59]"
129,prune,0.0014090299606323575,0.016001862287521373,-0.3894150674343109,"[57, 57, 57, 57]"
138,prune,0.0019474804401397594,0.009316349029540982,-0.3812023431062698,"[55, 55, 55, 55]"
148,prune,0.005157113075256348,0.01047233343124393,-0.3853342056274414,"[53, 53, 53, 53]"
159,prune,-0.00041409730911257103,0.013638374209404003,-0.3797789990901947,"[51, 51, 51, 51]"
172,none,-0.006608790159225442,-0.010977986454963673,-0.3742909550666809,"[51, 51, 51, 51]"
187,none,-0.00290782153606417,-0.0067446231842041016,-0.39566825330257416,"[51, 51, 51, 51]"
