epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.1510973572731018,0.15530657768249512,-1.7181332111358643,-1.578464388847351,"[231, 231, 231, 231]"
4,prune,-0.17598662376403817,0.11280841827392574,-1.389555847644806,-1.3427345156669617,"[208, 208, 208, 208]"
6,prune,-0.13071956634521475,0.09932038784027108,-1.1769910097122191,-1.1863459348678589,"[188, 188, 188, 188]"
8,prune,-0.06773134469985975,0.11888167262077332,-1.0945511341094971,-1.0881659507751464,"[170, 170, 170, 170]"
10,prune,-0.0986343145370484,0.04820427894592283,-0.9556627154350281,-0.9503615140914917,"[153, 153, 153, 153]"
12,prune,-0.08064997792243955,0.06635174751281736,-0.8802907586097717,-0.8724590182304383,"[138, 138, 138, 138]"
14,prune,-0.07244574427604678,0.04279552698135369,-0.8116664588451385,-0.7945349931716919,"[125, 125, 125, 125]"
16,prune,-0.08525879979133599,0.05283406972885141,-0.7616428136825562,-0.7450037777423859,"[113, 113, 113, 113]"
18,prune,-0.03820809721946716,0.04624564051628122,-0.6987092852592468,-0.7042918384075165,"[102, 102, 102, 102]"
20,prune,-0.025710427761077903,0.045973110198974654,-0.6533170521259308,-0.667984277009964,"[92, 92, 92, 92]"
22,prune,-0.04741296172142029,0.015077751874923773,-0.6152503490447998,-0.6112412452697754,"[83, 83, 83, 83]"
24,prune,-0.06246908307075494,0.008518034219741843,-0.588809359073639,-0.5820971012115479,"[75, 75, 75, 75]"
26,prune,-0.03648373484611511,0.00304474234580987,-0.5620879173278809,-0.5536482691764831,"[68, 68, 68, 68]"
28,prune,-0.014027428627014116,0.029496693611145042,-0.5324795663356781,-0.5509883344173432,"[62, 62, 62, 62]"
30,prune,-0.010072118043899514,0.02264687120914466,-0.55327587723732,-0.5253492623567582,"[56, 56, 56, 56]"
32,none,-0.03681359291076658,-0.014844053983688377,-0.5360994219779969,-0.489500367641449,"[56, 56, 56, 56]"
34,prune,-0.028773885965347357,0.005568617582321134,-0.5044181644916534,-0.49452230930328367,"[51, 51, 51, 51]"
36,none,-0.03661774396896367,-0.0021520256996154785,-0.5101976931095124,-0.48088398575782776,"[51, 51, 51, 51]"
38,none,-0.043211066722869895,-0.0005053102970123402,-0.47702303528785706,-0.47056073546409605,"[51, 51, 51, 51]"
40,prune,-0.014801102876663197,0.004061540961265542,-0.4792705178260803,-0.47965203523635863,"[46, 46, 46, 46]"
42,prune,-0.027066269516944852,0.001935282349586509,-0.4845778375864029,-0.47322839200496675,"[42, 42, 42, 42]"
