epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.032341986894607544,-0.013937616348266624,-0.8504582107067108,-0.7131068050861359,"[128, 128, 128, 128]"
4,none,-0.02578276991844186,-0.024008733034133978,-0.7040440917015076,-0.6526334404945373,"[128, 128, 128, 128]"
6,prune,-0.023648339509964034,0.024972981214523293,-0.6814204573631286,-0.6368264317512512,"[116, 116, 116, 116]"
8,prune,-0.04686169028282161,0.015991872549056985,-0.5707961678504944,-0.5738147795200348,"[105, 105, 105, 105]"
10,prune,-0.004443740844726651,0.02172109186649318,-0.5299866110086441,-0.5359399437904357,"[95, 95, 95, 95]"
12,none,-0.02432065904140479,-0.015409702062606834,-0.5042527228593826,-0.5010776340961456,"[95, 95, 95, 95]"
14,prune,-0.013570767641067516,0.0015909254550933727,-0.5260013550519943,-0.49193294644355773,"[86, 86, 86, 86]"
16,none,-0.015612849593162503,-0.004677942395210244,-0.4751888275146484,-0.4667146623134613,"[86, 86, 86, 86]"
18,none,-0.007621014118194547,-0.002991729974746671,-0.48406551480293275,-0.4710470259189606,"[86, 86, 86, 86]"
20,prune,-0.01825248599052426,0.030691349506378196,-0.45923235416412356,-0.4652488172054291,"[78, 78, 78, 78]"
22,prune,0.004074001312255826,0.009099745750427213,-0.4415083020925522,-0.45850400924682616,"[71, 71, 71, 71]"
24,prune,-0.057782611250877414,0.0033336073160171176,-0.43575976192951205,-0.4279470324516296,"[64, 64, 64, 64]"
26,none,-0.016956681013107322,-0.009678590297698964,-0.44132170677185056,-0.4224192827939987,"[64, 64, 64, 64]"
28,prune,-0.024056369066238426,0.0029929101467132124,-0.42625381946563723,-0.41847910583019254,"[58, 58, 58, 58]"
30,none,-0.004499831795692466,-0.012417706847190846,-0.41945498883724214,-0.4146913021802902,"[58, 58, 58, 58]"
32,none,-0.014342084527015686,-0.013490018248558056,-0.4201703995466232,-0.40361171662807466,"[58, 58, 58, 58]"
34,none,-0.009390431642532338,-0.0039840728044509555,-0.41902525424957277,-0.4067028284072876,"[58, 58, 58, 58]"
36,none,-0.012433946132659912,-6.405413150784023e-05,-0.42240491807460784,-0.40815354585647584,"[58, 58, 58, 58]"
38,prune,-0.00545446276664735,0.0028099179267883634,-0.4006954461336136,-0.41041300892829896,"[53, 53, 53, 53]"
40,prune,-0.004131746292114213,0.003317767381668113,-0.43021807074546814,-0.40357577204704287,"[48, 48, 48, 48]"
42,none,-0.005019325017929066,-0.0048325270414352195,-0.3925518006086349,-0.39928899705410004,"[48, 48, 48, 48]"
44,prune,-0.0017737686634063943,0.013938957452774015,-0.39223623275756836,-0.40828521847724913,"[44, 44, 44, 44]"
46,none,-0.0010742604732513206,-0.008931037783622753,-0.4010179489850998,-0.3958170533180237,"[44, 44, 44, 44]"
48,none,-0.012524691224098217,-0.022325715422630288,-0.3807893693447113,-0.38125540018081666,"[44, 44, 44, 44]"
51,grow,0.007195535302162215,0.006592687964439403,-0.3877265453338623,-0.4032933056354523,"[53, 44, 44, 44]"
54,prune,0.0063886165618896595,0.009513792395591747,-0.39621623158454894,-0.39457480013370516,"[48, 40, 40, 40]"
57,grow,0.0009403347969054732,-0.020678454637527488,-0.40457643270492555,-0.38366580605506895,"[48, 40, 48, 40]"
60,grow,0.0034045070409774447,-0.00335601866245272,-0.37375896573066714,-0.38522650897502897,"[58, 40, 48, 40]"
63,none,-0.005517131090164162,-0.004184153676032976,-0.3822084546089172,-0.37988349199295046,"[58, 40, 48, 40]"
66,prune,0.0005423098802566639,0.02020353376865386,-0.3725481748580933,-0.39408051669597627,"[53, 36, 44, 36]"
69,none,-0.010167926549911499,-0.010553833842277538,-0.37957367599010466,-0.37163703739643095,"[53, 36, 44, 36]"
73,prune,0.031568041443824746,0.039686545729637146,-0.38594640493392945,-0.4048620969057083,"[48, 33, 40, 33]"
77,grow,0.006796985864639282,0.0010357201099395752,-0.38519622683525084,-0.37745547890663145,"[48, 40, 40, 33]"
81,prune,0.02388085126876832,0.030801427364349376,-0.36876519620418546,-0.3936299949884415,"[44, 36, 36, 30]"
85,prune,-0.016997942328453086,0.01117102205753323,-0.3889398664236069,-0.3723392218351364,"[40, 33, 33, 27]"
90,none,-0.0015242189168930276,-0.020702433586120617,-0.3773505836725235,-0.36639935076236724,"[40, 33, 33, 27]"
95,none,-0.011567953228950545,-0.01532947123050693,-0.35494413673877717,-0.35950196385383604,"[40, 33, 33, 27]"
