epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,prune,-0.29853744506835955,0.24580001831054688,-2.506844234466553,-2.38701810836792,"[231, 231, 231, 231]"
4,prune,-0.23669312000274667,0.23802542686462402,-2.1041831493377687,-2.0456420183181763,"[208, 208, 208, 208]"
6,prune,-0.1674120783805848,0.1927434802055359,-1.787734866142273,-1.788502538204193,"[188, 188, 188, 188]"
8,prune,-0.156812345981598,0.14555687904357906,-1.5624763131141663,-1.576151430606842,"[170, 170, 170, 170]"
10,prune,-0.13413175344467154,0.1220227122306825,-1.4077239155769348,-1.4140265941619874,"[153, 153, 153, 153]"
12,prune,-0.13924142122268668,0.09486975669860853,-1.2651662230491638,-1.247186040878296,"[138, 138, 138, 138]"
14,prune,-0.12692438364028913,0.08269571065902714,-1.1731488347053527,-1.1299900770187379,"[125, 125, 125, 125]"
16,prune,-0.09778363108634958,0.07567945718765257,-1.0519918918609619,-1.0280936658382416,"[113, 113, 113, 113]"
18,prune,-0.08978276848793021,0.05593534111976628,-0.9452954053878784,-0.9499702632427216,"[102, 102, 102, 102]"
20,prune,-0.10106537938117988,0.04582628011703482,-0.8561624944210052,-0.8660645306110382,"[92, 92, 92, 92]"
22,prune,-0.09704557657241819,0.021921837329864524,-0.8040383756160736,-0.7878629505634308,"[83, 83, 83, 83]"
24,prune,-0.05819997787475595,0.05925354957580564,-0.7495595455169678,-0.7656698346138,"[75, 75, 75, 75]"
26,prune,-0.0566076219081878,0.04316671490669255,-0.6957475304603576,-0.7210059046745301,"[68, 68, 68, 68]"
28,prune,-0.03412657380104067,0.03623998165130615,-0.6632853269577026,-0.6807796716690063,"[62, 62, 62, 62]"
30,prune,-0.03743388056755059,0.01640743613243112,-0.6411572456359863,-0.6355011343955994,"[56, 56, 56, 56]"
32,prune,-0.046055483818054244,0.02317661643028257,-0.5948480904102326,-0.6155399680137634,"[51, 51, 51, 51]"
34,prune,-0.049921178817749046,0.008037149906158447,-0.5918474197387695,-0.5824385583400726,"[46, 46, 46, 46]"
36,none,-0.03912129998207092,-0.012218517065048173,-0.5674298524856567,-0.5528346478939057,"[46, 46, 46, 46]"
38,prune,-0.039884865283966064,0.01151640415191657,-0.5656323730945587,-0.555541718006134,"[42, 42, 42, 42]"
40,none,-0.05501068830490119,-0.008613726496696561,-0.5435577452182769,-0.5312298953533172,"[42, 42, 42, 42]"
42,none,-0.022687792778015137,-0.003160589933395408,-0.5385440468788147,-0.5406188726425171,"[42, 42, 42, 42]"
44,prune,-0.02541523575782778,0.007462021708488531,-0.5360220491886138,-0.530924254655838,"[38, 38, 38, 38]"
46,prune,-0.03400921821594238,0.006623914837837197,-0.5084054946899415,-0.5178717970848083,"[35, 35, 35, 35]"
48,none,-0.02080488502979283,-0.009745153784751936,-0.5074446767568588,-0.5122948288917542,"[35, 35, 35, 35]"
51,prune,-0.025054690241813726,0.004615813493728638,-0.49363029599189756,-0.5088104814291,"[32, 32, 32, 32]"
54,prune,-0.021306601166725225,0.004724195599555947,-0.49213234186172483,-0.5005415052175521,"[29, 29, 29, 29]"
57,none,-0.011501967906951904,-0.0029282420873641968,-0.5292411327362061,-0.48010554909706116,"[29, 29, 29, 29]"
60,prune,-0.03626545369625089,0.00875527858734132,-0.46773542165756227,-0.47848570346832275,"[27, 27, 27, 27]"
63,none,-0.022085824608802762,-0.017858114838600114,-0.4609105497598648,-0.45500620603561404,"[27, 27, 27, 27]"
66,prune,-0.028571230173110973,0.0024058759212493563,-0.4712652325630188,-0.46945192515850065,"[25, 25, 25, 25]"
69,none,-0.021180191636085532,-0.01563673019409184,-0.4631128370761871,-0.44957411885261533,"[25, 25, 25, 25]"
73,none,-0.03646332621574405,-0.023391059041023288,-0.45507465600967406,-0.45792504251003263,"[25, 25, 25, 25]"
77,none,-0.02305518686771396,-0.007495543360710177,-0.4488999307155609,-0.44211839735507963,"[25, 25, 25, 25]"
81,prune,-0.016687595844268766,0.008195042610168457,-0.45762366950511935,-0.4660384178161621,"[23, 23, 23, 23]"
85,none,-0.016452658176422108,-0.005321153998374906,-0.46044991314411166,-0.45254864990711213,"[23, 23, 23, 23]"
90,none,-0.03003297746181488,-0.006875312328338601,-0.4462656855583191,-0.438834011554718,"[23, 23, 23, 23]"
95,none,-0.02499109208583833,-0.020616450905799832,-0.4394568294286728,-0.43526448011398317,"[23, 23, 23, 23]"
101,none,-0.026616242527961742,-0.012434124946594238,-0.43906261026859283,-0.4409786283969879,"[23, 23, 23, 23]"
107,prune,-0.01970559060573579,0.00494210422039032,-0.44199770987033843,-0.4483999818563461,"[21, 21, 21, 21]"
114,none,-0.03217050135135652,-0.06475246548652652,-0.4364826798439026,-0.4327269375324249,"[21, 21, 21, 21]"
121,none,-0.0176526576280594,-0.0557459652423859,-0.43786777555942535,-0.4343744099140167,"[21, 21, 21, 21]"
129,grow,0.013389876484870888,-0.030503067374229476,-0.4300163328647614,-0.46035303771495817,"[26, 21, 21, 21]"
138,prune,0.0029042810201644897,0.004366096854209911,-0.4595154494047165,-0.45157741010189056,"[24, 19, 19, 19]"
148,prune,-0.011967313289642345,0.00801531970500946,-0.44500814378261566,-0.4461125910282135,"[22, 18, 18, 18]"
159,none,-0.002194419503211975,-0.02104160487651824,-0.43845133781433104,-0.4369751960039139,"[22, 18, 18, 18]"
172,none,-0.014725512266159035,-0.04149125814437865,-0.43466811180114745,-0.4255070984363556,"[22, 18, 18, 18]"
187,none,-0.012311622500419617,-0.023778426647186268,-0.43216392397880554,-0.43094012439250945,"[22, 18, 18, 18]"
