epoch,action,delta_grow,delta_prune,L_before,L_after_none,hidden_sizes
2,none,-0.005929797887802124,-0.028585439920425282,-1.40955251455307,-1.0286102950572968,"[32, 32, 32, 32]"
4,none,-0.010104995965957597,-0.002785289287567161,-0.9917363703250885,-0.8121481776237488,"[32, 32, 32, 32]"
6,none,-0.006162405014038086,-0.04485776424407961,-0.7946426331996918,-0.7178127706050873,"[32, 32, 32, 32]"
8,none,-0.03114036917686458,-0.002789950370788552,-0.7320732533931732,-0.6735353708267212,"[32, 32, 32, 32]"
10,none,-0.03019591569900515,-0.011557286977767922,-0.6565384328365326,-0.6209137201309204,"[32, 32, 32, 32]"
12,none,-0.014348787069320634,-0.00037877559661858573,-0.6331207990646363,-0.604635888338089,"[32, 32, 32, 32]"
14,prune,-0.010615104436874412,0.003169941902160689,-0.6169315457344056,-0.6051065325737,"[29, 29, 29, 29]"
16,none,-0.04256515502929681,-0.0029419302940368874,-0.6145459115505219,-0.5533748805522919,"[29, 29, 29, 29]"
18,none,-0.026563483476638727,-0.00690460205078125,-0.5757736265659332,-0.5499505341053009,"[29, 29, 29, 29]"
20,none,-0.012504816055297852,-0.006920492649078347,-0.5530452847480773,-0.5483317077159882,"[29, 29, 29, 29]"
22,prune,-0.033690571784973145,0.0003720521926879883,-0.5396772593259811,-0.5240110635757447,"[27, 27, 27, 27]"
24,none,-0.04077356457710268,-0.011466866731643655,-0.5181948602199554,-0.511358916759491,"[27, 27, 27, 27]"
26,none,-0.028785365819930964,-0.032497966289520286,-0.5252533733844758,-0.5034795045852661,"[27, 27, 27, 27]"
28,none,-0.011033779382705666,-0.010930022597312905,-0.4961021184921265,-0.5105190634727478,"[27, 27, 27, 27]"
30,prune,0.0020323157310485618,0.017689186334609974,-0.4871148407459259,-0.5052326321601868,"[25, 25, 25, 25]"
32,grow,0.0033892273902892955,-0.005855265259742781,-0.4985842525959015,-0.4951052278280258,"[30, 25, 25, 25]"
34,prune,0.0043596446514130305,0.01301585435867314,-0.4868105560541153,-0.5013294845819474,"[27, 23, 23, 23]"
36,prune,0.00908609330654142,0.014191702008247375,-0.47604677975177767,-0.4867830783128738,"[25, 21, 21, 21]"
38,grow,0.020479410886764526,0.012333899736404419,-0.4906880408525467,-0.48645583391189573,"[25, 21, 26, 21]"
40,prune,-0.016131791472434986,0.010607853531837463,-0.4762920618057251,-0.4750048518180847,"[23, 19, 24, 19]"
42,none,-0.008600363135337852,-0.006800505518913258,-0.4618223637342453,-0.47148497402668,"[23, 19, 24, 19]"
44,grow,0.002837458252906766,0.001400935649871815,-0.47276391685009,-0.466138756275177,"[28, 19, 24, 19]"
46,prune,0.002332666516303983,0.01197972595691682,-0.4678727686405182,-0.47172299325466155,"[26, 18, 22, 18]"
48,none,-0.014984446763992298,-0.027935183048248324,-0.4591332584619522,-0.45214617550373076,"[26, 18, 22, 18]"
51,prune,-0.00026969611644744873,0.0067034512758255005,-0.46893708109855653,-0.45742846131324766,"[24, 17, 20, 17]"
54,grow,0.003486028313636813,-0.012253546714782682,-0.46135245859622953,-0.4410876423120499,"[24, 17, 20, 21]"
57,none,-0.016247466206550598,-0.002940452098846469,-0.45644538700580595,-0.4429808914661407,"[24, 17, 20, 21]"
60,none,-0.03234266638755795,-0.0013422697782516368,-0.4452717214822769,-0.4418241649866104,"[24, 17, 20, 21]"
63,prune,-0.008884033560752846,0.0027124732732772827,-0.42839062213897705,-0.4421134114265442,"[22, 16, 18, 19]"
66,grow,0.00683414041996,-0.004385709762573242,-0.43484565019607546,-0.4490376442670822,"[27, 16, 18, 19]"
69,none,-0.001221194863319397,-0.018420746922493014,-0.4334775060415268,-0.4356841057538986,"[27, 16, 18, 19]"
73,grow,0.0016087889671325684,-0.004376015067100558,-0.44689816832542417,-0.44073561429977415,"[27, 20, 18, 19]"
77,prune,-0.02189423143863678,0.0011666953563689852,-0.4369298487901688,-0.43340004086494444,"[25, 18, 17, 18]"
81,prune,-0.007751360535621643,0.004430672526359536,-0.4287321835756302,-0.42377968430519103,"[23, 17, 16, 17]"
85,none,-0.02577906250953671,-0.009455156326293956,-0.4312070280313492,-0.4167533338069916,"[23, 17, 16, 17]"
90,prune,-0.01713499128818513,0.005093014240264926,-0.4436114013195038,-0.43087576031684877,"[21, 16, 15, 16]"
95,none,-0.016523882746696472,-0.028893887996673584,-0.4227067828178406,-0.41817001104354856,"[21, 16, 15, 16]"
101,none,-0.009229025244712807,-0.012002491950988792,-0.4226428210735321,-0.41611307859420776,"[21, 16, 15, 16]"
107,none,-0.03180975615978243,-0.010701608657836925,-0.41083402633666993,-0.40543532371520996,"[21, 16, 15, 16]"
114,none,-0.015612888336181685,-0.008283245563507124,-0.40885925889015196,-0.4143213391304016,"[21, 16, 15, 16]"
121,none,-0.00729539096355436,-0.013598883152008023,-0.40943028330802916,-0.4123430967330933,"[21, 16, 15, 16]"
129,prune,-0.0003648906946182584,0.0023630857467651367,-0.41188204288482666,-0.4204140484333038,"[19, 15, 14, 15]"
138,none,-0.023904278874397278,-0.017171144485473633,-0.412174379825592,-0.4027252793312073,"[19, 15, 14, 15]"
148,none,-0.008496737480163552,-0.013275629281997658,-0.41593159437179567,-0.4125792920589447,"[19, 15, 14, 15]"
159,none,-0.008157294988632158,-0.02179782986640927,-0.404812890291214,-0.40713598728179934,"[19, 15, 14, 15]"
172,none,-0.0068974465131759755,-0.011497366428375233,-0.408056503534317,-0.40795485973358153,"[19, 15, 14, 15]"
187,none,-0.013665995001792886,-0.012442028522491433,-0.4036560654640198,-0.39956876039505007,"[19, 15, 14, 15]"
